Name,Active,Quantity,CraneType,SeaportName,GeolocCode,BerthName,BerthType,FromDay,ToDay,NumBerthsServed,BreakbulkOnloadRate,BreakbulkOffloadRate,ContainerOnloadRate,ContainerOffloadRate,AvailableForMilitary
TACOMA gantry crane-WPVT,true,10,GANTRY,TACOMA,WPVT,N/A,N/A,-999,8192,1,8000,8000,288,288,true
TACOMA gantry crane-WPVT,true,10,GANTRY,TACOMA,WPVT,TACOMA all-purpose berth-WPVT,ALL-PURPOSE,-999,8192,1,8000,8000,288,288,true
WQZMVISA      01_Crane,true,1,MOBILE,TAKORADI,WQZM,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
WQZMVISA      01_Crane,true,1,MOBILE,TAKORADI,WQZM,WQZMVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
WTJGVISA      01_Crane,true,1,MOBILE,TEMA,WTJG,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
WTJGVISA      01_Crane,true,1,MOBILE,TEMA,WTJG,WTJGVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
WYKZVISA      01_Crane,true,1,MOBILE,TOKYO,WYKZ,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
WYKZVISA      01_Crane,true,1,MOBILE,TOKYO,WYKZ,WYKZVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
XEXWVISA      01_Crane,true,1,MOBILE,TRIESTE,XEXW,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
XEXWVISA      01_Crane,true,1,MOBILE,TRIESTE,XEXW,XEXWVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
XRVJVISA      01_Crane,true,1,MOBILE,VALENCIA,XRVJ,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
XRVJVISA      01_Crane,true,1,MOBILE,VALENCIA,XRVJ,XRVJVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
XUDTVISA      01_Crane,true,1,MOBILE,VANCOUVER,XUDT,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
XUDTVISA      01_Crane,true,1,MOBILE,VANCOUVER,XUDT,XUDTVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
XVMNVISA      01_Crane,true,1,MOBILE,VENICE,XVMN,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
XVMNVISA      01_Crane,true,1,MOBILE,VENICE,XVMN,XVMNVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
XVRVVISA      01_Crane,true,1,MOBILE,VERACRUZ,XVRV,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
XVRVVISA      01_Crane,true,1,MOBILE,VERACRUZ,XVRV,XVRVVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
XYNKVISA      01_Crane,true,1,MOBILE,VILLA SAN GIOVANN,XYNK,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
XYNKVISA      01_Crane,true,1,MOBILE,VILLA SAN GIOVANN,XYNK,XYNKVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
YRTKGENERAL PU01_Crane,true,1,MOBILE,WELLINGTON,YRTK,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
YRTKGENERAL PU01_Crane,true,1,MOBILE,WELLINGTON,YRTK,YRTKGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
WILMINGTON gantry crane-ZBES,true,10,GANTRY,WILMINGTON,ZBES,N/A,N/A,-999,8192,1,8000,8000,288,288,true
WILMINGTON gantry crane-ZBES,true,10,GANTRY,WILMINGTON,ZBES,WILMINGTON all-purpose berth-ZBES,ALL-PURPOSE,-999,8192,1,8000,8000,288,288,true
ZMJJVISA      01_Crane,true,1,MOBILE,YANTIAN PORT FAC,ZMJJ,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
ZMJJVISA      01_Crane,true,1,MOBILE,YANTIAN PORT FAC,ZMJJ,ZMJJVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
ZNMCBBULK/RORO01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCBBULK/RORO02_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCBBULK/RORO03_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCBBULK/RORO04_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU02_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU03_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU04_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU05_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCRORO      01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,9000,9000,2250,2250,true
ZNMCVISA      01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
ZNMCBBULK/RORO01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCBBULK/RORO01,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
ZNMCBBULK/RORO02_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCBBULK/RORO02,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
ZNMCBBULK/RORO03_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCBBULK/RORO03,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
ZNMCBBULK/RORO04_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCBBULK/RORO04,BBULK/RORO,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCGENERAL PU01,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU02_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCGENERAL PU02,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU03_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCGENERAL PU03,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU04_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCGENERAL PU04,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
ZNMCGENERAL PU05_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCGENERAL PU05,GENERAL PURP,-999,8192,1,9000,9000,2250,2250,true
ZNMCRORO      01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCRORO      01,RORO,-999,8192,1,9000,9000,2250,2250,true
ZNMCVISA      01_Crane,true,1,MOBILE,YOKOHAMA COMMERCI,ZNMC,ZNMCVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
ZSJCVISA      01_Crane,true,1,MOBILE,ZHAPU,ZSJC,N/A,N/A,-999,8192,1,5600,5600,1400,1400,true
ZSJCVISA      01_Crane,true,1,MOBILE,ZHAPU,ZSJC,ZSJCVISA      01,VISA,-999,8192,1,5600,5600,1400,1400,true
