RLN,CCC,Mtons,Stons,Sqft,NumPieces,Length,Width,Height,Description,LongDescription,CargoId
1:0YADC,R2D,12.5,3.6,108,17,180,86,56,T61494TRK UTIL,,1:0YADC.R2D0004
1:0YADC,R2D,13,2.9,111,3,186,86,56,T61562TRK UTIL,,1:0YADC.R2D0005
1:0YADC,R2D,13.3,3.3,114,2,191,86,56,T61630TRK UTIL,,1:0YADC.R2D0006
1:0YADC,R2D,26.2,4.8,153,1,230,96,82,T95555TRLR CGO,,1:0YADC.R2D0007
1:0YADC,R2D,8.8,0.9,81,5,136,86,52,T95924TLR CGO,,1:0YADC.R2D0008
1:0YADC,R2D,8.8,0.9,81,4,136,86,52,T95992TRL CGO,,1:0YADC.R2D0009
1:0YADC,R2D,23,3.6,140,2,210,96,79,T96564TRLR CGO,,1:0YADC.R2D0010
1:0YADC,R2D,18.5,1.6,96,1,166,83,93,V19950TK UNIT,,1:0YADC.R2D0011
1:0YADC,R2D,13.1,1.5,116,1,178,94,54,W95811TLR CARG,,1:0YADC.R2D0012
1:0YADC,R2D,19.4,2.1,111,2,163,98,84,W98825TRLR TK,,1:0YADC.R2D0013
1:0YAFC,J7C,2.4,1,19.8,74,55,52,48,J7C Defaulted,,1:0YAFC.J7C0001
1:0YAFC,J7C,8.399994,0.30000305,20.800049,1,58,52,48,J7C Leftover,,1:0YAFC.J7C0002
1:0YAFC,M7C,1,0.4,8,1,22,52,48,M7C Leftover,,1:0YAFC.M7C0001
1:0YAFC,R3D,9.3,1.4,50,1,100,72,89,C32887CLEANER,,1:0YAFC.R3D0001
1:0YAFC,J1D,8,0.2,35,10,96,53,108,J87705INSTL/EQ,,1:0YAFC.J1D0001
1:0YAFC,R1D,40.9,16.8,185,7,278,96,106,T41036TRK CARG,,1:0YAFC.R1D0001
1:0YAFC,R1D,40.9,17.3,185,3,278,96,106,T41104TRK CARG,,1:0YAFC.R1D0002
1:0YAFC,R1D,37.5,12.7,170,7,255,96,106,T41995TRK CARG,,1:0YAFC.R1D0003
1:0YAFC,R1D,37.5,13.1,170,5,255,96,106,T42063TRK CARG,,1:0YAFC.R1D0004
1:0YAFC,R1D,53.9,18.3,244,2,366,96,106,T94709TRK WREC,,1:0YAFC.R1D0005
1:0YAFC,R1D,40.5,7.5,177,1,265,96,110,V12141TANK&PUM,,1:0YAFC.R1D0006
1:0YAFC,J2D,17.7,2.3,101,1,167,87,84,W32730SHOP EQU,,1:0YAFC.J2D0001
1:0YAFC,R2B,9.9,0.9,70,7,146,69,68,L63994LIGHT SE,,1:0YAFC.R2B0001
1:0YAFC,R2B,12,4,109,1,187,84,53,T61494TRK UTIL,,1:0YAFC.R2B0002
1:0YAFC,R2D,11.3,1.3,81,1,135,86,67,G53403GEN SET,,1:0YAFC.R2D0001
1:0YAFC,R2D,13.9,1.6,87,1,147,85,77,G53403GEN SET,,1:0YAFC.R2D0002
1:0YAFC,R2D,31.1,2.8,161,4,254,91,93,K28601KITCHEN,,1:0YAFC.R2D0003
1:0YAFC,R2D,21.2,4.3,109,2,171,92,93,L28351KITCHEN,,1:0YAFC.R2D0004
1:0YAFC,R2D,20.7,5.1,114,3,191,86,87,S50205STRIKER,,1:0YAFC.R2D0005
1:0YAFC,R2D,21,6.3,123,1,199,89,82,T07679TRK UTIL,,1:0YAFC.R2D0006
1:0YAFC,R2D,27.4,6.7,129,1,216,86,102,T07679TRK UTIL,,1:0YAFC.R2D0007
1:0YAFC,R2D,13.3,4.5,114,43,191,86,56,T07679TRK UTIL,,1:0YAFC.R2D0008
1:0YAFC,R2D,12.5,2.8,108,46,180,86,56,T61494TRK UTIL,,1:0YAFC.R2D0009
1:0YAFC,R2D,13,2.9,111,5,186,86,56,T61562TRK UTIL,,1:0YAFC.R2D0010
1:0YAFC,R2D,26.2,4.8,153,10,230,96,82,T95555TRLR CGO,,1:0YAFC.R2D0011
1:0YAFC,R2D,8.8,0.9,81,5,136,86,52,T95924TLR CGO,,1:0YAFC.R2D0012
1:0YAFC,R2D,8.8,0.9,81,11,136,86,52,T95992TRL CGO,,1:0YAFC.R2D0013
1:0YAFC,R2D,23,3.6,140,4,210,96,79,T96564TRLR CGO,,1:0YAFC.R2D0014
1:0YAFC,R2D,18.5,1.6,96,1,166,83,93,V19950TK UNIT,,1:0YAFC.R2D0015
1:0YAFC,R2D,19.4,2.1,111,6,163,98,84,W98825TRLR TK,,1:0YAFC.R2D0016
1:0YAFC,R2D,13.9,1.6,87,1,147,85,77,"YA0042CHASSIS,",,1:0YAFC.R2D0017
1:0YAFC,R2D,17.2,1.6,95,1,161,85,87,YA0345ANTENNA,,1:0YAFC.R2D0018
1:0YB C,J3B,2.5,1,19.6,11,54,52,48,J3B Defaulted,,1:0YB C.J3B0001
1:0YB C,J3B,2.5,0.8000002,20.399994,1,56,52,48,J3B Leftover,,1:0YB C.J3B0002
1:0YB C,R2D,24.8,5,99.5,7,156,92,78,R2D Defaulted,,1:0YB C.R2D0001
1:0YB C,R2D,25.40001,4.799999,99.5,1,156,92,78,R2D Leftover,,1:0YB C.R2D0002
1:0YB3C,J3B,2.4,1,19.7,34,55,52,48,J3B Defaulted,,1:0YB3C.J3B0001
1:0YB3C,J3B,3.399994,0.5999985,22.199951,1,61,52,48,J3B Leftover,,1:0YB3C.J3B0002
1:0YB3C,R2D,26.8,5,99.1,48,155,92,78,R2D Defaulted,,1:0YB3C.R2D0001
1:0YB3C,R2D,31.600098,2.800003,99.200195,1,155,92,78,R2D Leftover,,1:0YB3C.R2D0002
1:0YB4C,J3B,2.4,1,19.6,18,54,52,48,J3B Defaulted,,1:0YB4C.J3B0001
1:0YB4C,J3B,3.7999992,0.70000076,21.199982,1,59,52,48,J3B Leftover,,1:0YB4C.J3B0002
1:0YB4C,R1D,30,9.6,191,1,284,97,115,R1D Defaulted,,1:0YB4C.R1D0001
1:0YB4C,R1D,30,9.5,191,1,284,97,115,R1D Leftover,,1:0YB4C.R1D0002
1:0YB4C,R2D,26.5,4.9,98,26,153,92,78,R2D Defaulted,,1:0YB4C.R2D0001
1:0YB4C,R2D,27,4.9999924,100,1,157,92,78,R2D Leftover,,1:0YB4C.R2D0002
1:0YBAC,J7C,2.4,1,19.5,15,54,52,48,J7C Defaulted,,1:0YBAC.J7C0001
1:0YBAC,J7C,3,0.6000004,19.5,1,54,52,48,J7C Leftover,,1:0YBAC.J7C0002
1:0YBAC,M7C,1,0.6,12,1,33,52,48,M7C Leftover,,1:0YBAC.M7C0001
1:0YBAC,R1D,37.5,12.7,170,1,255,96,106,T41995TRK CARG,,1:0YBAC.R1D0001
1:0YBAC,R2B,15.4,3.4,91,1,162,81,81,W98825TRAILER,,1:0YBAC.R2B0001
1:0YBAC,R2D,35.4,8,167,6,250,96,102,T34437TRAC WHL,,1:0YBAC.R2D0001
1:0YBAC,R2D,12.5,3.8,108,5,180,86,56,T61494TRK UTIL,,1:0YBAC.R2D0002
1:0YBAC,R2D,13,2.9,111,9,186,86,56,T61562TRK UTIL,,1:0YBAC.R2D0003
1:0YBAC,R2D,8.8,0.9,81,9,136,86,52,T95992TRL CARG,,1:0YBAC.R2D0004
1:0YBBC,J7C,2.4,1,19.5,15,54,52,48,J7C Defaulted,,1:0YBBC.J7C0001
1:0YBBC,J7C,3,0.6000004,19.5,1,54,52,48,J7C Leftover,,1:0YBBC.J7C0002
1:0YBBC,M7C,1,0.6,12,1,33,52,48,M7C Leftover,,1:0YBBC.M7C0001
1:0YBBC,R1D,37.5,12.7,170,1,255,96,106,T41995TRK CARG,,1:0YBBC.R1D0001
1:0YBBC,R2B,15.4,3.4,91,1,162,81,81,W98825TRAILER,,1:0YBBC.R2B0001
1:0YBBC,R2D,35.4,8,167,6,250,96,102,T34437TRAC WHL,,1:0YBBC.R2D0001
1:0YBBC,R2D,12.5,3.8,108,5,180,86,56,T61494TRK UTIL,,1:0YBBC.R2D0002
1:0YBBC,R2D,13,2.9,111,9,186,86,56,T61562TRK UTIL,,1:0YBBC.R2D0003
1:0YBBC,R2D,8.8,0.9,81,9,136,86,52,T95992TRL CARG,,1:0YBBC.R2D0004
1:0YBCC,J3B,9.6,0.6,66,2,108,88,70,J74920GRADER R,,1:0YBCC.J3B0001
1:0YBCC,J7C,2.4,1,19.5,25,54,52,48,J7C Defaulted,,1:0YBCC.J7C0001
1:0YBCC,J7C,3.9999962,0.39999962,20.5,1,57,52,48,J7C Leftover,,1:0YBCC.J7C0002
1:0YBCC,M7C,1,0.5,10,1,28,52,48,M7C Leftover,,1:0YBCC.M7C0001
1:0YBCC,R3D,9.3,1.4,50,1,100,72,89,C32887CLEANER,,1:0YBCC.R3D0001
1:0YBCC,R1D,37.5,12.7,170,5,255,96,106,T41995TRK CARG,,1:0YBCC.R1D0001
1:0YBCC,R1D,37.5,13.1,170,2,255,96,106,T42063TRK CARG,,1:0YBCC.R1D0002
1:0YBCC,R1D,41.8,10.3,189,6,284,96,106,T61239TRK TRAC,,1:0YBCC.R1D0003
1:0YBCC,R1D,41.8,14.7,189,9,284,96,106,T65526TRK DUMP,,1:0YBCC.R1D0004
1:0YBCC,R1D,52.9,18.2,239,1,359,96,106,T94709TRK WREC,,1:0YBCC.R1D0005
1:0YBCC,A2B,15.2,4.9,91,1,166,79,80,T49255TRUCK LI,,1:0YBCC.A2B0001
1:0YBCC,A2D,44,15.5,220,2,330,96,96,J74920GRADER R,,1:0YBCC.A2D0001
1:0YBCC,A2D,38.5,14.6,181,3,253,103,102,L76556LOADER S,,1:0YBCC.A2D0002
1:0YBCC,A2D,36.3,17.9,171,6,230,107,102,T76541TRACTOR,,1:0YBCC.A2D0003
1:0YBCC,J2D,4.5,1.8,43,3,58,106,51,L76556LOADER S,,1:0YBCC.J2D0001
1:0YBCC,J2D,17.7,2.3,101,1,167,87,84,W32730SHOP EQU,,1:0YBCC.J2D0002
1:0YBCC,R2B,9.9,0.9,70,1,146,69,68,L63994LIGHT SE,,1:0YBCC.R2B0001
1:0YBCC,R2B,9.7,1.5,61,1,112,79,76,T30377TOOL OUT,,1:0YBCC.R2B0002
1:0YBCC,R2B,15.4,1.6,91,2,162,81,81,W98825TRAILER,,1:0YBCC.R2B0003
1:0YBCC,R2D,31.1,2.8,161,4,254,91,93,K28601KITCHEN,,1:0YBCC.R2D0001
1:0YBCC,R2D,21.2,2.8,109,2,171,92,93,L28351KITCHEN,,1:0YBCC.R2D0002
1:0YBCC,R2D,19.8,2.7,119,1,175,98,80,L85283LUB SVC,,1:0YBCC.R2D0003
1:0YBCC,R2D,24.3,4.7,118,1,191,89,99,S25681SHP EQP,,1:0YBCC.R2D0004
1:0YBCC,R2D,60.2,8.2,332,6,416,115,87,S70517STLR LOW,,1:0YBCC.R2D0005
1:0YBCC,R2D,13.3,3.1,114,1,191,86,56,T07679TRK UTIL,,1:0YBCC.R2D0006
1:0YBCC,R2D,35.4,8,167,9,250,96,102,T34437TRAC WHL,,1:0YBCC.R2D0007
1:0YBCC,R2D,12.5,2.8,108,22,180,86,56,T61494TRK UTIL,,1:0YBCC.R2D0008
1:0YBCC,R2D,8.8,0.9,81,7,136,86,52,T95992TRL CARG,,1:0YBCC.R2D0009
1:0YBCC,R2D,18.5,1.6,96,3,166,83,93,V19950TK UNIT,,1:0YBCC.R2D0010
1:0YBCC,R2D,24.1,3.7,119,1,179,96,97,W48391WLD SHOP,,1:0YBCC.R2D0011
1:0YBCC,R2D,16.8,1.4,139,4,209,96,58,Z36068TRAILER,,1:0YBCC.R2D0012
1:0YBCC,R2D,17.7,2.5,147,3,220,96,58,Z90712TRLR CGO,,1:0YBCC.R2D0013
1:0YBDC,J3B,2.4,1,19.2,10,53,52,48,J3B Defaulted,,1:0YBDC.J3B0001
1:0YBDC,J3B,3,0.6000004,20,1,55,52,48,J3B Leftover,,1:0YBDC.J3B0002
1:0YBDC,R2D,23.2,4.8,96.2,24,151,92,78,R2D Defaulted,,1:0YBDC.R2D0001
1:0YBDC,R2D,25.199951,5.0999985,97.200195,1,152,92,78,R2D Leftover,,1:0YBDC.R2D0002
1:0YBEC,J3B,2.4,1,19.2,10,53,52,48,J3B Defaulted,,1:0YBEC.J3B0001
1:0YBEC,J3B,3,0.6000004,20,1,55,52,48,J3B Leftover,,1:0YBEC.J3B0002
1:0YBEC,R2D,23.2,4.8,96.2,24,151,92,78,R2D Defaulted,,1:0YBEC.R2D0001
1:0YBEC,R2D,25.199951,5.0999985,97.200195,1,152,92,78,R2D Leftover,,1:0YBEC.R2D0002
1:0YBFC,J3B,2.4,1,19.3,28,53,52,48,J3B Defaulted,,1:0YBFC.J3B0001
1:0YBFC,J3B,2.7999954,0.10000038,21.600037,1,60,52,48,J3B Leftover,,1:0YBFC.J3B0002
1:0YBFC,R2D,23.2,5,99.5,50,156,92,78,R2D Defaulted,,1:0YBFC.R2D0001
1:0YBFC,R2D,28,3.800003,101,1,158,92,78,R2D Leftover,,1:0YBFC.R2D0002
1:0YBKC,J3B,2.3,1,19.2,13,53,52,48,J3B Defaulted,,1:0YBKC.J3B0001
1:0YBKC,J3B,3.1000004,0.5,20.399994,1,56,52,48,J3B Leftover,,1:0YBKC.J3B0002
1:0YBKC,R1D,30,9.6,191,1,284,97,115,R1D Defaulted,,1:0YBKC.R1D0001
1:0YBKC,R1D,30,9.5,191,1,284,97,115,R1D Leftover,,1:0YBKC.R1D0002
1:0YBKC,R2D,24.9,5,99.6,48,156,92,78,R2D Defaulted,,1:0YBKC.R2D0001
1:0YBKC,R2D,26.800049,4.199997,103.200195,1,162,92,78,R2D Leftover,,1:0YBKC.R2D0002
1:0YBLC,J3B,2.3,1,19.2,13,53,52,48,J3B Defaulted,,1:0YBLC.J3B0001
1:0YBLC,J3B,3.1000004,0.5,20.399994,1,56,52,48,J3B Leftover,,1:0YBLC.J3B0002
1:0YBLC,R1D,30,9.6,191,1,284,97,115,R1D Defaulted,,1:0YBLC.R1D0001
1:0YBLC,R1D,30,9.5,191,1,284,97,115,R1D Leftover,,1:0YBLC.R1D0002
1:0YBLC,R2D,24.9,5,99.6,48,156,92,78,R2D Defaulted,,1:0YBLC.R2D0001
1:0YBLC,R2D,26.800049,4.199997,103.200195,1,162,92,78,R2D Leftover,,1:0YBLC.R2D0002
1:0YBMC,J3B,2.4,1,19.9,19,55,52,48,J3B Defaulted,,1:0YBMC.J3B0001
1:0YBMC,J3B,3.3999977,0.8999996,19.899994,1,55,52,48,J3B Leftover,,1:0YBMC.J3B0002
1:0YBMC,R1D,36,11.5,229.2,4,340,97,115,R1D Defaulted,,1:0YBMC.R1D0001
1:0YBMC,R1D,36,11.299999,229.20001,1,340,97,115,R1D Leftover,,1:0YBMC.R1D0002
1:0YBMC,R2D,24.6,5,99.8,42,156,92,78,R2D Defaulted,,1:0YBMC.R2D0001
1:0YBMC,R2D,25.799927,4.600006,100.3999,1,157,92,78,R2D Leftover,,1:0YBMC.R2D0002
1:0YBNC,J3B,2.4,1,20,27,55,52,48,J3B Defaulted,,1:0YBNC.J3B0001
1:0YBNC,J3B,4.199997,1,20,1,55,52,48,J3B Leftover,,1:0YBNC.J3B0002
1:0YBNC,R1D,37,10,200.6,2,298,97,115,R1D Defaulted,,1:0YBNC.R1D0001
1:0YBNC,R1D,37,10.1,200.79999,1,298,97,115,R1D Leftover,,1:0YBNC.R1D0002
1:0YBNC,R2D,26,5,99.1,95,155,92,78,R2D Defaulted,,1:0YBNC.R2D0001
1:0YBNC,R2D,33,0.8999939,103.5,1,162,92,78,R2D Leftover,,1:0YBNC.R2D0002
1:0YBPC,J3B,3.5,0.8,16.5,3,46,52,48,J3B Defaulted,,1:0YBPC.J3B0001
1:0YBPC,J3B,3.5,0.89999986,16.5,1,46,52,48,J3B Leftover,,1:0YBPC.J3B0002
1:0YBPC,R1D,37.5,10.5,210,1,312,97,115,R1D Defaulted,,1:0YBPC.R1D0001
1:0YBPC,R1D,37.5,10.5,210,1,312,97,115,R1D Leftover,,1:0YBPC.R1D0002
1:0YBPC,R2D,23.9,5,99.3,38,155,92,78,R2D Defaulted,,1:0YBPC.R2D0001
1:0YBPC,R2D,24.799988,3.699997,100.59985,1,157,92,78,R2D Leftover,,1:0YBPC.R2D0002
1:0YBQC,J3B,2.3,1,19.2,17,53,52,48,J3B Defaulted,,1:0YBQC.J3B0001
1:0YBQC,J3B,3.9000015,0.29999924,19.599976,1,54,52,48,J3B Leftover,,1:0YBQC.J3B0002
1:0YBQC,R1D,30,9.6,191,1,284,97,115,R1D Defaulted,,1:0YBQC.R1D0001
1:0YBQC,R1D,30,9.5,191,1,284,97,115,R1D Leftover,,1:0YBQC.R1D0002
1:0YBQC,R2D,24.7,4.9,97.3,25,152,92,78,R2D Defaulted,,1:0YBQC.R2D0001
1:0YBQC,R2D,25.5,4,97.5,1,153,92,78,R2D Leftover,,1:0YBQC.R2D0002
1:0YBRC,J3B,2.8,1,19.6,14,54,52,48,J3B Defaulted,,1:0YBRC.J3B0001
1:0YBRC,J3B,2.7999992,0.6999998,19.600006,1,54,52,48,J3B Leftover,,1:0YBRC.J3B0002
1:0YBRC,R2D,13.9,5,99.2,30,155,92,78,R2D Defaulted,,1:0YBRC.R2D0001
1:0YBRC,R2D,14,3.899994,102,1,160,92,78,R2D Leftover,,1:0YBRC.R2D0002
1:0YBSC,J3B,2.8,1,19.6,14,54,52,48,J3B Defaulted,,1:0YBSC.J3B0001
1:0YBSC,J3B,2.7999992,0.6999998,19.600006,1,54,52,48,J3B Leftover,,1:0YBSC.J3B0002
1:0YBSC,R2D,13.9,5,99.2,30,155,92,78,R2D Defaulted,,1:0YBSC.R2D0001
1:0YBSC,R2D,14,3.899994,102,1,160,92,78,R2D Leftover,,1:0YBSC.R2D0002
1:0YBTC,J3B,2.4,1,19,11,53,52,48,J3B Defaulted,,1:0YBTC.J3B0001
1:0YBTC,J3B,2.5999985,0.39999962,19,1,53,52,48,J3B Leftover,,1:0YBTC.J3B0002
1:0YBTC,R2D,17.2,4.9,97.6,21,153,92,78,R2D Defaulted,,1:0YBTC.R2D0001
1:0YBTC,R2D,18.799988,4.5,98.40015,1,154,92,78,R2D Leftover,,1:0YBTC.R2D0002
1:0YBUC,J3B,3,1,20,903,55,52,48,J3B Defaulted,,1:0YBUC.J3B0001
1:0YBUC,J3B,10,1,20,1,55,52,48,J3B Leftover,,1:0YBUC.J3B0002
1:0YBUC,R1D,40.4,12.3,246,6,365,97,115,R1D Defaulted,,1:0YBUC.R1D0001
1:0YBUC,R1D,40.59999,12.299995,246,1,365,97,115,R1D Leftover,,1:0YBUC.R1D0002
1:0YBUC,R2D,24.7,5,99.6,147,156,92,78,R2D Defaulted,,1:0YBUC.R2D0001
1:0YBUC,R2D,29.099854,2.7000122,112.799805,1,177,92,78,R2D Leftover,,1:0YBUC.R2D0002
1:0YBVC,J3B,2.5,1,19.5,35,54,52,48,J3B Defaulted,,1:0YBVC.J3B0001
1:0YBVC,J3B,2.5,0.20000076,21.5,1,60,52,48,J3B Leftover,,1:0YBVC.J3B0002
1:0YBVC,R1D,40,12.7,254.6,2,378,97,115,R1D Defaulted,,1:0YBVC.R1D0001
1:0YBVC,R1D,40,12.800001,254.79999,1,378,97,115,R1D Leftover,,1:0YBVC.R1D0002
1:0YBVC,R2D,17.6,5,99.7,119,156,92,78,R2D Defaulted,,1:0YBVC.R2D0001
1:0YBVC,R2D,24.599854,3.5999756,107.700195,1,169,92,78,R2D Leftover,,1:0YBVC.R2D0002
1:0YBWC,J3B,2.4,1,20,18,55,52,48,J3B Defaulted,,1:0YBWC.J3B0001
1:0YBWC,J3B,3.7999992,1,20,1,55,52,48,J3B Leftover,,1:0YBWC.J3B0002
1:0YBWC,R1D,30,9.5,190,1,282,97,115,R1D Defaulted,,1:0YBWC.R1D0001
1:0YBWC,R1D,30,9.5,190,1,282,97,115,R1D Leftover,,1:0YBWC.R1D0002
1:0YBWC,R2D,24.3,4.9,97.5,32,153,92,78,R2D Defaulted,,1:0YBWC.R2D0001
1:0YBWC,R2D,26.400024,4.199997,100,1,157,92,78,R2D Leftover,,1:0YBWC.R2D0002
1:0YBYC,J3B,2.5,1,20,21,55,52,48,J3B Defaulted,,1:0YBYC.J3B0001
1:0YBYC,J3B,2.5,1,20,1,55,52,48,J3B Leftover,,1:0YBYC.J3B0002
1:0YBYC,R2D,18.2,5,99.5,43,156,92,78,R2D Defaulted,,1:0YBYC.R2D0001
1:0YBYC,R2D,18.399963,4,101.5,1,159,92,78,R2D Leftover,,1:0YBYC.R2D0002
1:0YC C,J7C,2.3,0.9,18.8,14,52,52,48,J7C Defaulted,,1:0YC C.J7C0001
1:0YC C,J7C,2.7999992,1.500001,18.800018,1,52,52,48,J7C Leftover,,1:0YC C.J7C0002
1:0YC C,M7C,1,0.2,1,1,3,52,48,M7C Leftover,,1:0YC C.M7C0001
1:0YC C,R3D,5,0.7,25,1,69,52,48,R3D Defaulted,,1:0YC C.R3D0001
1:0YC C,R3D,5,0.7,25,1,69,52,48,R3D Leftover,,1:0YC C.R3D0002
1:0YC C,R1D,38.5,10.8,173.7,3,258,97,115,R1D Defaulted,,1:0YC C.R1D0001
1:0YC C,R1D,38.5,10.799999,173.90002,1,258,97,115,R1D Leftover,,1:0YC C.R1D0002
1:0YC C,R2B,19.3,4.9,164.2,13,257,92,78,R2B Defaulted,,1:0YC C.R2B0001
1:0YC C,R2B,20.100006,5.200001,164.40015,1,257,92,78,R2B Leftover,,1:0YC C.R2B0002
1:0YC C,R2D,50,4.9,376.3,2,589,92,78,R2D Defaulted,,1:0YC C.R2D0001
1:0YC C,R2D,50,5,376.40002,1,589,92,78,R2D Leftover,,1:0YC C.R2D0002
1:0YCAC,J7C,2.5,1,19.9,111,55,52,48,J7C Defaulted,,1:0YCAC.J7C0001
1:0YCAC,J7C,2.5,0.69999695,25.100098,1,70,52,48,J7C Leftover,,1:0YCAC.J7C0002
1:0YCAC,M7C,1,0.9,17,3,47,52,48,M7C Defaulted,,1:0YCAC.M7C0001
1:0YCAC,M7C,1,0.7000003,17,1,47,52,48,M7C Leftover,,1:0YCAC.M7C0002
1:0YCAC,J1D,8,0.2,35,2,96,53,108,J87705INSTL/EQ,,1:0YCAC.J1D0001
1:0YCAC,R1D,37.5,12.7,170,14,255,96,106,T41995TRK CARG,,1:0YCAC.R1D0001
1:0YCAC,R1D,37.5,13.1,170,2,255,96,106,T42063TRK CARG,,1:0YCAC.R1D0002
1:0YCAC,R2B,9.9,0.9,70,2,146,69,68,L63994LIGHT SE,,1:0YCAC.R2B0001
1:0YCAC,R2D,11.3,1.3,81,1,135,86,67,G42170GEN SET,,1:0YCAC.R2D0001
1:0YCAC,R2D,31.1,2.8,161,5,254,91,93,K28601KITCHEN,,1:0YCAC.R2D0002
1:0YCAC,R2D,21.2,4.3,109,3,171,92,93,L28351KITCHEN,,1:0YCAC.R2D0003
1:0YCAC,R2D,16.4,4.1,106,20,180,85,74,T05096TRUCK UT,,1:0YCAC.R2D0004
1:0YCAC,R2D,22.2,4.3,122,4,205,86,87,T38707TRK AMB,,1:0YCAC.R2D0005
1:0YCAC,R2D,12.5,4,108,33,180,86,56,T61494TRK UTIL,,1:0YCAC.R2D0006
1:0YCAC,R2D,13,4.1,111,8,186,86,56,T61562TRK UTIL,,1:0YCAC.R2D0007
1:0YCAC,R2D,30.2,8.1,140,2,231,87,104,T61630TRK UTIL,,1:0YCAC.R2D0008
1:0YCAC,R2D,13.7,3.4,83,2,136,88,79,T95924TLR CGO,,1:0YCAC.R2D0009
1:0YCAC,R2D,8.8,1.9,81,12,136,86,52,T95992TRL CGO,,1:0YCAC.R2D0010
1:0YCAC,R2D,23,6.1,140,8,210,96,79,T96564TRLR CGO,,1:0YCAC.R2D0011
1:0YCAC,R2D,19.4,5.7,111,4,163,98,84,W98825TRLR TK,,1:0YCAC.R2D0012
1:0YCBC,J7C,2.5,1,19.9,111,55,52,48,J7C Defaulted,,1:0YCBC.J7C0001
1:0YCBC,J7C,2.5,0.69999695,25.100098,1,70,52,48,J7C Leftover,,1:0YCBC.J7C0002
1:0YCBC,M7C,1,0.9,17,3,47,52,48,M7C Defaulted,,1:0YCBC.M7C0001
1:0YCBC,M7C,1,0.7000003,17,1,47,52,48,M7C Leftover,,1:0YCBC.M7C0002
1:0YCBC,J1D,8,0.2,35,2,96,53,108,J87705INSTL/EQ,,1:0YCBC.J1D0001
1:0YCBC,R1D,37.5,12.7,170,14,255,96,106,T41995TRK CARG,,1:0YCBC.R1D0001
1:0YCBC,R1D,37.5,13.1,170,2,255,96,106,T42063TRK CARG,,1:0YCBC.R1D0002
1:0YCBC,R2B,9.9,0.9,70,2,146,69,68,L63994LIGHT SE,,1:0YCBC.R2B0001
1:0YCBC,R2D,11.3,1.3,81,1,135,86,67,G42170GEN SET,,1:0YCBC.R2D0001
1:0YCBC,R2D,31.1,2.8,161,5,254,91,93,K28601KITCHEN,,1:0YCBC.R2D0002
1:0YCBC,R2D,21.2,4.3,109,3,171,92,93,L28351KITCHEN,,1:0YCBC.R2D0003
1:0YCBC,R2D,16.4,4.1,106,20,180,85,74,T05096TRUCK UT,,1:0YCBC.R2D0004
1:0YCBC,R2D,22.2,4.3,122,4,205,86,87,T38707TRK AMB,,1:0YCBC.R2D0005
1:0YCBC,R2D,12.5,4,108,33,180,86,56,T61494TRK UTIL,,1:0YCBC.R2D0006
1:0YCBC,R2D,13,4.1,111,8,186,86,56,T61562TRK UTIL,,1:0YCBC.R2D0007
1:0YCBC,R2D,30.2,8.1,140,2,231,87,104,T61630TRK UTIL,,1:0YCBC.R2D0008
1:0YCBC,R2D,13.7,3.4,83,2,136,88,79,T95924TLR CGO,,1:0YCBC.R2D0009
1:0YCBC,R2D,8.8,1.9,81,12,136,86,52,T95992TRL CGO,,1:0YCBC.R2D0010
1:0YCBC,R2D,23,6.1,140,8,210,96,79,T96564TRLR CGO,,1:0YCBC.R2D0011
1:0YCBC,R2D,19.4,5.7,111,4,163,98,84,W98825TRLR TK,,1:0YCBC.R2D0012
1:0YCCC,J7C,2.5,1,19.9,111,55,52,48,J7C Defaulted,,1:0YCCC.J7C0001
1:0YCCC,J7C,2.5,0.69999695,25.100098,1,70,52,48,J7C Leftover,,1:0YCCC.J7C0002
1:0YCCC,M7C,1,0.9,17,3,47,52,48,M7C Defaulted,,1:0YCCC.M7C0001
1:0YCCC,M7C,1,0.7000003,17,1,47,52,48,M7C Leftover,,1:0YCCC.M7C0002
1:0YCCC,J1D,8,0.2,35,2,96,53,108,J87705INSTL/EQ,,1:0YCCC.J1D0001
1:0YCCC,R1D,37.5,12.7,170,14,255,96,106,T41995TRK CARG,,1:0YCCC.R1D0001
1:0YCCC,R1D,37.5,13.1,170,2,255,96,106,T42063TRK CARG,,1:0YCCC.R1D0002
1:0YCCC,R2B,9.9,0.9,70,2,146,69,68,L63994LIGHT SE,,1:0YCCC.R2B0001
1:0YCCC,R2D,11.3,1.3,81,1,135,86,67,G42170GEN SET,,1:0YCCC.R2D0001
1:0YCCC,R2D,31.1,2.8,161,5,254,91,93,K28601KITCHEN,,1:0YCCC.R2D0002
1:0YCCC,R2D,21.2,4.3,109,3,171,92,93,L28351KITCHEN,,1:0YCCC.R2D0003
1:0YCCC,R2D,16.4,4.1,106,20,180,85,74,T05096TRUCK UT,,1:0YCCC.R2D0004
1:0YCCC,R2D,22.2,4.3,122,4,205,86,87,T38707TRK AMB,,1:0YCCC.R2D0005
1:0YCCC,R2D,12.5,4,108,33,180,86,56,T61494TRK UTIL,,1:0YCCC.R2D0006
1:0YCCC,R2D,13,4.1,111,8,186,86,56,T61562TRK UTIL,,1:0YCCC.R2D0007
1:0YCCC,R2D,30.2,8.1,140,2,231,87,104,T61630TRK UTIL,,1:0YCCC.R2D0008
