Day,Airport,Geoloc,Fleet,AircraftType,Arrivals,Departures,UploadHours,DownloadHours,HomeHours,EnrouteHours,RecoveryHours,ChannelSvcHours,MogDelay,CrewRestHours,ItineraryDelay,ConfigurationChange,ReconfigurationDelay
117,MATMATA,HNTK,STRATEGIC,C-17,0,1,.768,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
117,MATMATA,HNTK,STRATEGIC,KC-10,4,0,.000,12.000,.000,.000,.000,.000,.000,16.767,.000,NO,.000
117,LAJES,MQNA,STRATEGIC,C-17,1,1,.000,.000,.000,2.250,.000,.000,.000,12.750,.000,NO,.000
117,LAJES,MQNA,STRATEGIC,KC-10,8,8,.000,.000,.000,12.000,.000,.000,.000,.000,.000,NO,.000
117,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,47.565,.000,NO,.000
117,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,3,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
118,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
118,JB CHARLESTON,DKFX,STRATEGIC,C-17,1,0,.000,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
118,MATMATA,HNTK,STRATEGIC,KC-10,3,7,.000,9.000,.000,.000,.000,.000,.000,55.233,.000,NO,.000
118,LAJES,MQNA,STRATEGIC,KC-10,6,6,.000,.000,.000,9.000,.000,.000,3.024,10.476,.000,NO,.000
118,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,16.540,.000,NO,.000
118,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
118,RAMSTEIN AB,TYFR,STRATEGIC,KC-10,1,1,.000,.000,.000,1.500,.000,.000,.000,.000,.000,NO,.000
118,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,0,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
119,DOVER AFB,FJXT,STRATEGIC,KC-10,5,3,17.379,.000,.000,.000,.000,.000,.000,30.000,.000,NO,.000
119,LAJES,MQNA,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,13.500,.000,NO,.000
119,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,2,4,.000,.000,.000,3.000,.000,.000,.000,67.551,.000,NO,.000
119,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,5,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
120,DOVER AFB,FJXT,STRATEGIC,KC-10,0,2,7.621,.000,.000,.000,.000,.000,.000,20.000,.000,NO,.000
120,MATMATA,HNTK,STRATEGIC,KC-10,3,3,.000,9.000,.000,.000,.000,.000,.000,36.000,.000,NO,.000
120,LAJES,MQNA,STRATEGIC,KC-10,5,5,.000,.000,.000,7.500,.000,.000,.000,.000,.000,NO,.000
120,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,1,3,.000,.000,.000,1.500,.000,.000,.000,3.344,.000,NO,.000
120,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,0,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
121,MATMATA,HNTK,STRATEGIC,KC-10,2,2,.000,6.000,.000,.000,.000,.000,.000,24.000,.000,NO,.000
121,LAJES,MQNA,STRATEGIC,KC-10,5,5,.000,.000,.000,7.500,.000,.000,.000,.000,.000,NO,.000
121,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,3,0,.000,.000,.000,4.500,.000,.000,.000,36.799,.000,NO,.000
122,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
122,DOVER AFB,FJXT,STRATEGIC,KC-10,5,3,25.000,.000,.000,.000,.000,.000,.000,40.895,.000,NO,.000
122,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,2,5,.000,.000,.000,3.000,.000,.000,.000,30.701,.000,NO,.000
122,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
122,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,5,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
123,CAIRO WEST,CWKW,STRATEGIC,KC-10,1,0,.000,.000,.000,1.166,.000,.000,.000,.000,.000,NO,.000
123,DOVER AFB,FJXT,STRATEGIC,KC-10,0,2,.000,.000,.000,.000,.000,.000,.000,9.105,.000,NO,.000
123,MATMATA,HNTK,STRATEGIC,KC-10,4,2,.000,12.000,.000,.000,.000,.000,.000,34.848,.000,NO,.000
123,LAJES,MQNA,STRATEGIC,KC-10,5,5,.000,.000,.000,7.500,.000,.000,.000,13.500,.000,NO,.000
123,TRAVIS AFB,XDAT,STRATEGIC,KC-10,2,0,.000,.000,3.000,.000,.000,.000,.000,.000,.000,NO,.000
124,CAIRO WEST,CWKW,STRATEGIC,KC-10,0,1,.000,.000,.000,.334,.000,.000,.000,.000,.000,NO,.000
124,MATMATA,HNTK,STRATEGIC,KC-10,1,3,.000,3.000,.000,.000,.000,.000,.000,25.152,.000,NO,.000
124,LAJES,MQNA,STRATEGIC,KC-10,5,4,.000,.000,.000,6.448,.000,.000,.000,.000,.000,NO,.000
124,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,32.049,.000,NO,.000
125,DOVER AFB,FJXT,STRATEGIC,KC-10,5,2,21.940,.000,.000,.000,.000,.000,.000,30.895,.000,NO,.000
125,LAJES,MQNA,STRATEGIC,KC-10,0,1,.000,.000,.000,1.052,.000,.000,.000,.000,.000,NO,.000
125,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,1,5,.000,.000,.000,1.500,.000,.000,.000,35.451,.000,NO,.000
125,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,5,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
126,DOVER AFB,FJXT,STRATEGIC,KC-10,0,3,3.060,.000,.000,.000,.000,.000,.000,19.105,.000,NO,.000
126,MATMATA,HNTK,STRATEGIC,KC-10,4,2,.000,12.000,.000,.000,.000,.000,.000,34.848,.000,NO,.000
126,LAJES,MQNA,STRATEGIC,KC-10,5,5,.000,.000,.000,7.500,.000,.000,.000,.000,.000,NO,.000
126,TRAVIS AFB,XDAT,STRATEGIC,KC-10,1,0,.000,.000,1.500,.000,.000,.000,.000,.000,.000,NO,.000
127,MATMATA,HNTK,STRATEGIC,KC-10,1,3,.000,3.000,.000,.000,.000,.000,.000,25.152,.000,NO,.000
127,LAJES,MQNA,STRATEGIC,KC-10,5,5,.000,.000,.000,7.500,.000,.000,.000,.000,.000,NO,.000
127,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,32.049,.000,NO,.000
128,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
128,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,1,5,.000,.000,.000,1.500,.000,.000,.000,35.451,.000,NO,.000
128,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
128,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,0,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
129,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
129,DOVER AFB,FJXT,STRATEGIC,KC-10,3,3,15.000,.000,.000,.000,.000,.000,.000,30.000,.000,NO,.000
129,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
129,TRAVIS AFB,XDAT,STRATEGIC,KC-10,1,3,.000,.000,1.500,.000,.000,.000,.000,.000,.000,NO,.000
130,MATMATA,HNTK,STRATEGIC,KC-10,3,3,.000,9.000,.000,.000,.000,.000,.000,36.000,.000,NO,.000
130,LAJES,MQNA,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,.000,.000,NO,.000
131,JB CHARLESTON,DKFX,STRATEGIC,C-17,0,2,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
131,DOVER AFB,FJXT,STRATEGIC,C-17,2,2,4.500,.000,.000,.000,.000,.000,.000,25.500,.000,NO,.000
131,DOVER AFB,FJXT,STRATEGIC,C-5A,1,0,3.750,.000,.000,.000,.000,.000,3.460,.000,.000,NO,.000
131,DOVER AFB,FJXT,STRATEGIC,KC-10,4,4,20.000,.000,.000,.000,.000,.000,1.500,40.000,.000,NO,.000
131,LAJES,MQNA,STRATEGIC,C-17,2,0,.000,.000,.000,3.381,.000,.000,.000,.000,.000,NO,.000
131,LAJES,MQNA,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,.000,.000,NO,.000
131,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,3,0,.000,.000,.000,4.500,.000,.000,.000,36.798,.000,NO,.000
131,TRAVIS AFB,XDAT,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,11.433,.000,.000,NO,.000
131,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,4,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
132,DOVER AFB,FJXT,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,3.006,11.250,.000,NO,.000
132,DOVER AFB,FJXT,STRATEGIC,KC-10,3,2,15.000,.000,.000,.000,.000,.000,.000,25.447,.000,NO,.000
132,MATMATA,HNTK,STRATEGIC,C-17,2,0,.000,2.963,.000,.000,.000,.000,.000,.000,.000,NO,.000
132,MATMATA,HNTK,STRATEGIC,C-5A,1,0,.000,.432,.000,.000,.000,.000,.000,.000,.000,NO,.000
132,MATMATA,HNTK,STRATEGIC,KC-10,4,4,.000,12.000,.000,.000,.000,.000,.000,48.000,.000,NO,.000
132,LAJES,MQNA,STRATEGIC,C-17,0,2,.000,.000,.000,1.119,.000,.000,.000,.000,.000,NO,.000
132,LAJES,MQNA,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,.000,.000,NO,.000
132,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,0,3,.000,.000,.000,.000,.000,.000,.000,3.702,.000,NO,.000
132,RAMSTEIN AB,TYFR,STRATEGIC,C-17,2,2,.000,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000
132,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,3,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
133,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
133,DOVER AFB,FJXT,STRATEGIC,KC-10,4,5,20.000,.000,.000,.000,.000,.000,1.500,44.554,.000,NO,.000
133,MATMATA,HNTK,STRATEGIC,C-17,0,2,1.537,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
133,MATMATA,HNTK,STRATEGIC,C-5A,0,1,2.818,.000,.000,.000,.000,.000,.000,11.750,.000,NO,.000
133,MATMATA,HNTK,STRATEGIC,KC-10,3,1,.000,8.555,.000,.000,.000,.000,.000,17.423,.000,NO,.000
133,LAJES,MQNA,STRATEGIC,C-17,2,2,.000,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000
133,LAJES,MQNA,STRATEGIC,KC-10,6,6,.000,.000,.000,9.000,.000,.000,.000,.000,.000,NO,.000
133,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,47.563,.000,NO,.000
133,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
133,RAMSTEIN AB,TYFR,STRATEGIC,C-5A,1,0,.000,.000,.000,3.250,.000,.000,.000,2.867,.000,NO,.000
133,RAMSTEIN AB,TYFR,STRATEGIC,KC-10,1,1,.000,.000,.000,1.500,.000,.000,6.623,6.877,.000,NO,.000
133,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,4,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
134,JB CHARLESTON,DKFX,STRATEGIC,C-17,2,0,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
134,DOVER AFB,FJXT,STRATEGIC,KC-10,3,0,15.000,.000,.000,.000,.000,.000,.000,16.341,.000,NO,.000
134,MATMATA,HNTK,STRATEGIC,KC-10,4,6,.445,12.000,.000,.000,.000,.000,.000,54.577,.000,NO,.000
134,LAJES,MQNA,STRATEGIC,KC-10,7,7,.000,.000,.000,10.500,.000,.000,.000,13.500,.000,NO,.000
134,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,2,4,.000,.000,.000,3.000,.000,.000,.000,22.460,.000,NO,.000
134,RAMSTEIN AB,TYFR,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,.000,8.883,.000,NO,.000
134,TRAVIS AFB,XDAT,STRATEGIC,C-5A,1,0,.000,.000,2.120,.000,.000,.000,.000,.000,.000,NO,.000
134,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,3,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
135,DOVER AFB,FJXT,STRATEGIC,KC-10,3,6,15.000,.000,.000,.000,.000,.000,.000,43.660,.000,NO,.000
135,MATMATA,HNTK,STRATEGIC,KC-10,3,0,.000,9.000,.000,.000,.000,.000,.000,16.270,.000,NO,.000
135,LAJES,MQNA,STRATEGIC,KC-10,7,7,.000,.000,.000,10.500,.000,.000,.000,.000,.000,NO,.000
135,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,5,3,.000,.000,.000,7.500,.000,.000,.000,58.540,.000,NO,.000
135,TRAVIS AFB,XDAT,STRATEGIC,C-5A,0,0,.000,.000,1.130,.000,.000,.000,.000,.000,.000,NO,.000
135,TRAVIS AFB,XDAT,STRATEGIC,KC-10,2,2,.000,.000,3.000,.000,.000,.000,.000,.000,.000,NO,.000
136,MATMATA,HNTK,STRATEGIC,KC-10,3,6,.000,9.000,.000,.000,.000,.000,.000,55.730,.000,NO,.000
136,LAJES,MQNA,STRATEGIC,KC-10,6,6,.000,.000,.000,9.000,.000,.000,.000,.000,.000,NO,.000
136,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,3,4,.000,.000,.000,4.500,.000,.000,.000,17.708,.000,NO,.000
136,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,0,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
137,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
137,DOVER AFB,FJXT,STRATEGIC,KC-10,7,4,25.815,.000,.000,.000,.000,.000,1.500,40.000,.000,NO,.000
137,LAJES,MQNA,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,.000,.000,NO,.000
137,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,67.208,.000,NO,.000
137,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
137,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,7,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
138,DOVER AFB,FJXT,STRATEGIC,KC-10,0,3,9.185,.000,.000,.000,.000,.000,.000,30.000,.000,NO,.000
138,MATMATA,HNTK,STRATEGIC,KC-10,4,4,.000,12.000,.000,.000,.000,.000,.000,48.000,.000,NO,.000
138,LAJES,MQNA,STRATEGIC,KC-10,7,7,.000,.000,.000,10.500,.000,.000,.000,.000,.000,NO,.000
138,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,0,3,.000,.000,.000,.000,.000,.000,.000,2.520,.000,NO,.000
138,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,0,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
139,JB CHARLESTON,DKFX,STRATEGIC,C-17,0,2,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
139,DOVER AFB,FJXT,STRATEGIC,C-17,2,2,4.500,.000,.000,.000,.000,.000,.000,25.500,.000,NO,.000
139,DOVER AFB,FJXT,STRATEGIC,C-5A,1,0,3.750,.000,.000,.000,.000,.000,3.460,.000,.000,NO,.000
139,DOVER AFB,FJXT,STRATEGIC,KC-10,4,4,20.000,.000,.000,.000,.000,.000,1.500,40.000,.000,NO,.000
139,MATMATA,HNTK,STRATEGIC,KC-10,3,3,.000,9.000,.000,.000,.000,.000,.000,36.000,.000,NO,.000
139,LAJES,MQNA,STRATEGIC,C-17,2,0,.000,.000,.000,3.381,.000,.000,.000,.000,.000,NO,.000
139,LAJES,MQNA,STRATEGIC,KC-10,7,7,.000,.000,.000,10.500,.000,.000,.000,.000,.000,NO,.000
139,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,47.563,.000,NO,.000
139,TRAVIS AFB,XDAT,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,11.433,.000,.000,NO,.000
139,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,4,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
140,DOVER AFB,FJXT,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,3.006,11.250,.000,NO,.000
140,MATMATA,HNTK,STRATEGIC,C-17,2,0,.000,2.963,.000,.000,.000,.000,.000,.000,.000,NO,.000
140,MATMATA,HNTK,STRATEGIC,C-5A,1,0,.000,.432,.000,.000,.000,.000,.000,.000,.000,NO,.000
140,MATMATA,HNTK,STRATEGIC,KC-10,4,4,.000,12.000,.000,.000,.000,.000,.000,48.000,.000,NO,.000
140,LAJES,MQNA,STRATEGIC,C-17,0,2,.000,.000,.000,1.119,.000,.000,.000,.000,.000,NO,.000
140,LAJES,MQNA,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,.000,.000,NO,.000
140,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,3,7,.000,.000,.000,4.500,.000,.000,.000,46.937,.000,NO,.000
140,RAMSTEIN AB,TYFR,STRATEGIC,C-17,2,2,.000,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000
140,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,0,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
141,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
141,DOVER AFB,FJXT,STRATEGIC,KC-10,3,3,15.000,.000,.000,.000,.000,.000,.000,30.000,.000,NO,.000
141,MATMATA,HNTK,STRATEGIC,C-17,0,2,1.537,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
141,MATMATA,HNTK,STRATEGIC,C-5A,0,1,2.818,.000,.000,.000,.000,.000,.000,11.750,.000,NO,.000
141,LAJES,MQNA,STRATEGIC,C-17,2,2,.000,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000
141,LAJES,MQNA,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,.000,.000,NO,.000
141,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,47.563,.000,NO,.000
141,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
141,RAMSTEIN AB,TYFR,STRATEGIC,C-5A,1,0,.000,.000,.000,3.250,.000,.000,.000,2.867,.000,NO,.000
141,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,3,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
142,JB CHARLESTON,DKFX,STRATEGIC,C-17,2,0,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
142,MATMATA,HNTK,STRATEGIC,KC-10,3,3,.000,9.000,.000,.000,.000,.000,.000,36.000,.000,NO,.000
142,LAJES,MQNA,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,.000,.000,NO,.000
142,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,0,4,.000,.000,.000,.000,.000,.000,.000,6.437,.000,NO,.000
142,RAMSTEIN AB,TYFR,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,.000,8.883,.000,NO,.000
142,TRAVIS AFB,XDAT,STRATEGIC,C-5A,1,0,.000,.000,2.120,.000,.000,.000,.000,.000,.000,NO,.000
142,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,0,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
143,LAJES,MQNA,STRATEGIC,KC-10,3,3,.000,.000,.000,4.500,.000,.000,.000,.000,.000,NO,.000
143,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,3,0,.000,.000,.000,4.500,.000,.000,.000,33.746,.000,NO,.000
143,TRAVIS AFB,XDAT,STRATEGIC,C-5A,0,0,.000,.000,1.130,.000,.000,.000,.000,.000,.000,NO,.000
144,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,0,3,.000,.000,.000,.000,.000,.000,.000,6.754,.000,NO,.000
144,TRAVIS AFB,XDAT,STRATEGIC,KC-10,3,0,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
145,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
145,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
148,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
148,JB CHARLESTON,DKFX,STRATEGIC,C-17,0,2,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
148,DOVER AFB,FJXT,STRATEGIC,C-17,2,2,4.500,.000,.000,.000,.000,.000,.000,25.500,.000,NO,.000
148,DOVER AFB,FJXT,STRATEGIC,C-5A,1,0,3.750,.000,.000,.000,.000,.000,3.460,.000,.000,NO,.000
148,DOVER AFB,FJXT,STRATEGIC,KC-10,4,4,20.000,.000,.000,.000,.000,.000,1.500,40.000,.000,NO,.000
148,LAJES,MQNA,STRATEGIC,C-17,2,0,.000,.000,.000,3.381,.000,.000,.000,.000,.000,NO,.000
148,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
148,TRAVIS AFB,XDAT,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,11.433,.000,.000,NO,.000
148,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,4,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
149,DOVER AFB,FJXT,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,3.006,11.250,.000,NO,.000
149,MATMATA,HNTK,STRATEGIC,C-17,2,0,.000,2.963,.000,.000,.000,.000,.000,.000,.000,NO,.000
149,MATMATA,HNTK,STRATEGIC,C-5A,1,0,.000,.432,.000,.000,.000,.000,.000,.000,.000,NO,.000
149,MATMATA,HNTK,STRATEGIC,KC-10,4,4,.000,12.000,.000,.000,.000,.000,.000,48.000,.000,NO,.000
149,LAJES,MQNA,STRATEGIC,C-17,0,2,.000,.000,.000,1.119,.000,.000,.000,.000,.000,NO,.000
149,LAJES,MQNA,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,.000,.000,NO,.000
149,RAMSTEIN AB,TYFR,STRATEGIC,C-17,2,2,.000,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000
150,MATMATA,HNTK,STRATEGIC,C-17,0,2,1.537,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
150,MATMATA,HNTK,STRATEGIC,C-5A,0,1,2.818,.000,.000,.000,.000,.000,.000,11.750,.000,NO,.000
150,LAJES,MQNA,STRATEGIC,C-17,2,2,.000,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000
150,LAJES,MQNA,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,.000,.000,NO,.000
150,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,47.563,.000,NO,.000
150,RAMSTEIN AB,TYFR,STRATEGIC,C-5A,1,0,.000,.000,.000,3.250,.000,.000,.000,2.867,.000,NO,.000
151,JB CHARLESTON,DKFX,STRATEGIC,C-17,2,0,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000
151,DOVER AFB,FJXT,STRATEGIC,KC-10,7,3,34.999,.000,.000,.000,.000,.000,.000,50.288,.000,NO,.000
151,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,0,4,.000,.000,.000,.000,.000,.000,.000,6.437,.000,NO,.000
151,RAMSTEIN AB,TYFR,STRATEGIC,C-5A,0,1,.000,.000,.000,.000,.000,.000,.000,8.883,.000,NO,.000
151,TRAVIS AFB,XDAT,STRATEGIC,C-5A,1,0,.000,.000,2.120,.000,.000,.000,.000,.000,.000,NO,.000
151,TRAVIS AFB,XDAT,STRATEGIC,KC-10,4,7,.000,.000,6.000,.000,.000,.000,.000,.000,.000,NO,.000
152,BIR EL ATER,BQWK,STRATEGIC,CH47,1,1,.000,2.201,.000,.000,.000,.000,.000,.000,.000,NO,.000
152,DOVER AFB,FJXT,STRATEGIC,KC-10,1,5,5.000,.000,.000,.000,.000,.000,.000,29.713,.000,NO,.000
152,MATMATA,HNTK,STRATEGIC,KC-10,4,3,.000,12.000,.000,.000,.000,.000,.000,41.423,.000,NO,.000
152,LAJES,MQNA,STRATEGIC,KC-10,4,4,.000,.000,.000,6.000,.000,.000,.000,.000,.000,NO,.000
152,TUNISIASEABASE,SEA1,STRATEGIC,CH47,1,1,2.250,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000
152,RAMSTEIN AB,TYFR,STRATEGIC,KC-10,3,0,.000,.000,.000,4.500,.000,.000,15.344,13.670,.000,NO,.000
152,TRAVIS AFB,XDAT,STRATEGIC,C-5A,0,0,.000,.000,1.130,.000,.000,.000,.000,.000,.000,NO,.000
152,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,1,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
153,DOVER AFB,FJXT,STRATEGIC,KC-10,3,1,15.000,.000,.000,.000,.000,.000,13.779,27.725,.000,NO,.000
153,MATMATA,HNTK,STRATEGIC,KC-10,4,5,.000,12.000,.000,.000,.000,.000,1.885,18.577,.000,NO,.000
153,LAJES,MQNA,STRATEGIC,KC-10,8,5,.000,.000,.000,12.000,.000,.000,.000,24.454,.000,NO,.000
153,MC GUIRE FLD,PTFL,STRATEGIC,KC-10,4,0,.000,.000,.000,6.000,.000,.000,.000,40.555,.000,NO,.000
153,RAMSTEIN AB,TYFR,STRATEGIC,KC-10,0,3,.000,.000,.000,.000,.000,.000,.000,11.485,.000,NO,.000
153,TRAVIS AFB,XDAT,STRATEGIC,KC-10,0,3,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000
154,DOVER AFB,FJXT,STRATEGIC,KC-10,0,2,.000,.000,.000,.000,.000,.000,.000,2.275,.000,NO,.000
154,MATMATA,HNTK,STRATEGIC,KC-10,3,0,.000,9.000,.000,.000,.000,.000,.000,28.017,.000,NO,.000
