RoundTripID,MissionID,TailNumber,Fleet,HomeFleet,AircraftType,BaseAircraftType,Locked,MultiScoop,StartDay,EndDay,Completed,Duration,MsnFlyProportion,TankerMission,NumStops,NumAirRefuelings,TotalCrewRestHours,MaxRoutePayload,LoadedPAX,LatePAX,TotalLoadedStons,LateStons,LoadedPallets,LoadedContainers20,LoadedContainers40,LoadedBulkSTons,LoadedOversizeSTons,LoadedOutsizeSTons,TotalFlyingHours,LoadedFlyingHours,Miles,LoadedMiles,ChannelMission,ChannelName,ChannelStartTime,FuelLoadedPounds,StartApt,APOE,APOD,EndApt,ScheduledThroughToHome,Medevac
CH47-SEA1002-D0095R0008,CH47-SEA1002-D0095R0008S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,95.34375,95.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT025-D0091R0003,KC10-XDAT025-D0091R0003S02,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,94.53091,97.68568,YES,3.15477,8.30957,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT026-D0091R0003,KC10-XDAT026-D0091R0003S02,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,94.53091,97.68568,YES,3.15477,8.30957,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT020-D0094R0007,KC10-XDAT020-D0094R0007S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,94.709,98.0635,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0094R0007,KC10-XDAT021-D0094R0007S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,94.709,98.0635,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT022-D0094R0006,KC10-XDAT022-D0094R0006S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,94.3545,98.56687,YES,4.212372,8.687987,NO,8,0,49,82.218,0,0,12,0,12,0,0,12,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX015-D0096R0007,C17-DKFX015-D0096R0007S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,96,99.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
C17-DKFX014-D0096R0009,C17-DKFX014-D0096R0009S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,96,99.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT023-D0096R0006,KC10-XDAT023-D0096R0006S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,96,99.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT024-D0096R0004,KC10-XDAT024-D0096R0004S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,96,99.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT027-D0096R0001,KC10-XDAT027-D0096R0001S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,96,99.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,6,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT028-D0096R0001,KC10-XDAT028-D0096R0001S01,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,96,99.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1003-D0099R0008,CH47-SEA1003-D0099R0008S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,99.34375,99.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C5A-XDAT001-D0096R0003,C5A-XDAT001-D0096R0003S01,C5A-XDAT001,STRATEGIC,STRATEGIC,C-5A,C-5A,NO,NO,96.47638,100.04705,YES,3.570671,8.676411,NO,5,0,34.75,70.45575,0,0,30,0,30,0,0,30,0,0,30.98061,9.312367,12031,3994,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT025-D0098R0004,KC10-XDAT025-D0098R0004S01,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,98,101.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT026-D0098R0004,KC10-XDAT026-D0098R0004S01,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,98,101.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,6,0,6,0,0,6,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT022-D0098R0007,KC10-XDAT022-D0098R0007S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,98.56687,101.92137,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX015-D0100R0008,C17-DKFX015-D0100R0008S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,100,103.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,12,0,12,0,0,12,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT023-D0100R0007,KC10-XDAT023-D0100R0007S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,100,103.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT024-D0100R0005,KC10-XDAT024-D0100R0005S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,100,103.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT027-D0100R0002,KC10-XDAT027-D0100R0002S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,100,103.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT028-D0100R0002,KC10-XDAT028-D0100R0002S01,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,100,103.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1001-D0103R0009,CH47-SEA1001-D0103R0009S01,CH47-SEA1001,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,103.34375,103.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT025-D0103R0005,KC10-XDAT025-D0103R0005S01,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,103,106.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT026-D0103R0005,KC10-XDAT026-D0103R0005S01,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,103,106.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT028-D0103R0003,KC10-XDAT028-D0103R0003S01,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,103.417,106.53091,YES,3.1139069,8.103636,NO,6,0,32.007996,84.675,0,0,12,0,12,0,0,12,0,0,25.233967,9.523741,10211,4051,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT024-D0103R0006,KC10-XDAT024-D0103R0006S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,103.3545,106.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT027-D0103R0003,KC10-XDAT027-D0103R0003S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,103.3545,106.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1002-D0107R0009,CH47-SEA1002-D0107R0009S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,107.34375,107.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT029-D0105R0001,KC10-XDAT029-D0105R0001S01,KC10-XDAT029,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,105,108.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT030-D0105R0002,KC10-XDAT030-D0105R0002S01,KC10-XDAT030,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,105,108.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT031-D0105R0002,KC10-XDAT031-D0105R0002S01,KC10-XDAT031,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,105,108.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,6,0,6,0,0,6,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-XDAT008-D0106R0003,C17-XDAT008-D0106R0003S01,C17-XDAT008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,106,108.68998,YES,2.6899796,10.33826,NO,6,0,25.5,86.1,0,0,16,0,16,0,0,16,0,0,27.809708,10.092333,10599,4051,NO,"",-1,0,XDAT,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT032-D0106R0003,KC10-XDAT032-D0106R0003S01,KC10-XDAT032,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,106,109.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-XDAT008-D0106R0003,C17-XDAT008-D0106R0003S02,C17-XDAT008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,109.19028,109.52721,YES,0.33692932,17.322195,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
KC10-XDAT028-D0103R0003,KC10-XDAT028-D0103R0003S02,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,106.53091,109.68568,YES,3.15477,8.30957,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT025-D0106R0006,KC10-XDAT025-D0106R0006S01,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,106.3545,109.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,6,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT026-D0106R0006,KC10-XDAT026-D0106R0006S01,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,106.3545,109.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT024-D0106R0007,KC10-XDAT024-D0106R0007S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,106.709,110.0635,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT027-D0106R0004,KC10-XDAT027-D0106R0004S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,106.709,110.16254,YES,3.453537,9.232577,NO,7,0,31.944643,71.331604,0,0,22,0,22,0,0,22,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT033-D0107R0002,KC10-XDAT033-D0107R0002S01,KC10-XDAT033,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,107,110.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,2,0,2,0,0,2,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1003-D0111R0009,CH47-SEA1003-D0111R0009S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,111.34375,111.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT029-D0109R0002,KC10-XDAT029-D0109R0002S01,KC10-XDAT029,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,109,112.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT030-D0109R0003,KC10-XDAT030-D0109R0003S01,KC10-XDAT030,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,109,112.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,6,0,6,0,0,6,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT028-D0109R0004,KC10-XDAT028-D0109R0004S01,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,109.68568,113.04018,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX015-D0111R0009,C17-DKFX015-D0111R0009S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,111,114.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,12,0,12,0,0,12,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT027-D0111R0005,KC10-XDAT027-D0111R0005S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,111,114.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT031-D0111R0003,KC10-XDAT031-D0111R0003S01,KC10-XDAT031,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,111,114.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT032-D0111R0004,KC10-XDAT032-D0111R0004S01,KC10-XDAT032,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,111,114.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT033-D0111R0003,KC10-XDAT033-D0111R0003S01,KC10-XDAT033,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,111,114.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1001-D0114R0010,CH47-SEA1001-D0114R0010S01,CH47-SEA1001,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,114.34375,114.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C17-DKFX014-D0113R0010,C17-DKFX014-D0113R0010S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,113,116.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,12,0,12,0,0,12,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT029-D0113R0003,KC10-XDAT029-D0113R0003S01,KC10-XDAT029,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,113,116.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT030-D0113R0004,KC10-XDAT030-D0113R0004S01,KC10-XDAT030,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,113,116.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT028-D0113R0005,KC10-XDAT028-D0113R0005S01,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,113.04018,116.39468,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT034-D0113R0002,KC10-XDAT034-D0113R0002S01,KC10-XDAT034,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,113,116.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX015-D0115R0010,C17-DKFX015-D0115R0010S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,115,118.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,16,16,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT027-D0115R0006,KC10-XDAT027-D0115R0006S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,115,118.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT031-D0115R0004,KC10-XDAT031-D0115R0004S01,KC10-XDAT031,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,115,118.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT032-D0115R0005,KC10-XDAT032-D0115R0005S01,KC10-XDAT032,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,115,118.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT033-D0115R0004,KC10-XDAT033-D0115R0004S01,KC10-XDAT033,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,115,118.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,21.93364,21.93364,22,0,0,21.93364,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1002-D0118R0010,CH47-SEA1002-D0118R0010S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,118.34375,118.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT029-D0116R0004,KC10-XDAT029-D0116R0004S01,KC10-XDAT029,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,116.3545,119.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,21.93364,17.93364,22,0,0,21.93364,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT028-D0116R0006,KC10-XDAT028-D0116R0006S01,KC10-XDAT028,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,116.39468,119.749176,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,22,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT030-D0116R0005,KC10-XDAT030-D0116R0005S01,KC10-XDAT030,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,116.3545,119.7715,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT034-D0116R0003,KC10-XDAT034-D0116R0003S01,KC10-XDAT034,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,116.417,119.811676,YES,3.3946762,9.134383,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT035-D0117R0002,KC10-XDAT035-D0117R0002S01,KC10-XDAT035,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,117,120.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT036-D0117R0003,KC10-XDAT036-D0117R0003S01,KC10-XDAT036,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,117,120.39104,YES,3.391037,9.402742,NO,7,0,35.5,71.331604,0,0,22,0,22,0,0,22,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT037-D0117R0003,KC10-XDAT037-D0117R0003S01,KC10-XDAT037,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,117,120.417,YES,3.4169998,9.074707,NO,7,0,33.976013,84.675,0,0,8,0,8,0,0,8,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT027-D0119R0007,KC10-XDAT027-D0119R0007S01,KC10-XDAT027,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,119,122.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT031-D0119R0005,KC10-XDAT031-D0119R0005S01,KC10-XDAT031,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,119,122.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT032-D0119R0006,KC10-XDAT032-D0119R0006S01,KC10-XDAT032,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,119,122.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,12,0,12,0,0,12,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1003-D0122R0010,CH47-SEA1003-D0122R0010S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,122.34375,122.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
