Day,Fleet,AircraftType,OwnedAircraft,BorrowedAircraft,Shared,SchedulingCandidates,TotalUsed,TotalMissions,StartedMissions,ChannelMissions,RepositionMissions,EmptyMissions,AvailableUteHours,TotalFlyingHours,LoadedFlyingHours,UploadHours,DownloadHours,HomeHours,EnrouteHours,RecoveryHours,ChannelSvcHours,MogDelay,CrewRestHours,ItineraryDelay,ConfigurationChange,ReconfigurationDelay,TotalMiles,LoadedMiles,BulkSTons,OverSTons,OutSTons,PAX,UnschedBulk,UnschedOver,UnschedOut,UnschedPAX,0DecileLoaded,1DecileLoaded,2DecileLoaded,3DecileLoaded,4DecileLoaded,5DecileLoaded,6DecileLoaded,7DecileLoaded,8DecileLoaded,9DecileLoaded
147,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
147,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
147,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
147,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
147,STRATEGIC,KC-10,38,0,0,38,0,0,0,0,0,0,380.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
148,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
148,STRATEGIC,C-17,16,0,0,16,2,2,2,0,0,0,203.200,14.619,11.039,4.500,.000,.000,3.381,.000,.000,.000,25.500,.000,NO,.000,6020,870,32.0,.0,.0,0,5.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
148,STRATEGIC,C-5A,37,0,0,37,1,1,1,0,0,1,358.900,5.357,.000,3.750,.000,.000,.000,.000,.000,14.893,.000,.000,NO,.000,4926,0,.0,.0,.0,0,5.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
148,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
148,STRATEGIC,KC-10,38,0,0,38,4,4,4,0,0,0,380.000,34.499,14.322,20.000,.000,.000,.000,.000,.000,1.500,40.000,.000,NO,.000,14698,5942,88.0,.0,.0,0,5.0,.0,.0,0,0,0,0,0,0,0,0,4,0,0
149,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
149,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,0,203.200,13.918,13.918,.000,2.963,.000,5.619,.000,.000,.000,25.500,.000,NO,.000,7712,7712,32.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
149,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,0,358.900,9.312,9.312,.000,.432,.000,.000,.000,.000,3.006,11.250,.000,NO,.000,2162,2162,30.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0
149,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
149,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,0,380.000,30.000,23.773,.000,12.000,.000,6.000,.000,.000,.000,48.000,.000,NO,.000,14068,11764,88.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,4,0,0
150,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
150,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,2,203.200,16.462,.000,1.537,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000,3418,0,.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
150,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,3.315,.000,2.818,.000,.000,3.250,.000,.000,.000,14.617,.000,NO,.000,3994,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
150,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
150,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,4,380.000,36.436,.000,.000,.000,.000,12.000,.000,.000,.000,47.563,.000,NO,.000,12184,0,.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,0,0,0
151,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
151,STRATEGIC,C-17,16,0,0,16,2,2,0,0,0,2,203.200,8.285,.000,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000,2988,0,.0,.0,.0,0,2.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
151,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,12.997,.000,.000,.000,2.120,.000,.000,.000,.000,8.883,.000,NO,.000,949,0,.0,.0,.0,0,2.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
151,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
151,STRATEGIC,KC-10,38,0,0,38,7,11,7,0,0,8,380.000,70.275,11.866,34.999,.000,6.000,.000,.000,.000,.000,56.725,.000,NO,.000,28994,4923,66.0,.0,.0,0,2.0,.0,.0,0,8,0,0,0,0,0,0,3,0,0
152,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
152,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
152,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,1.130,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
152,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
152,STRATEGIC,KC-10,38,0,0,31,8,8,1,0,0,0,380.000,64.350,53.510,5.000,12.000,.000,10.500,.000,.000,15.344,84.806,.000,NO,.000,25201,20868,155.4,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,7,0,0
153,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
153,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
153,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
153,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
153,STRATEGIC,KC-10,38,0,0,30,11,11,3,0,0,6,380.000,80.539,13.806,15.000,12.000,.000,18.000,.000,.000,15.664,122.797,.000,NO,.000,35073,13298,89.4,.0,.0,0,.0,.0,.0,0,7,0,0,0,0,0,0,4,0,0
154,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
154,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
154,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
154,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
154,STRATEGIC,KC-10,38,0,0,34,11,11,0,0,0,8,380.000,96.560,28.209,.000,9.000,10.500,12.000,.000,.000,.000,70.163,.000,NO,.000,37475,13128,50.0,.0,.0,0,.0,.0,.0,0,8,0,1,0,0,0,0,2,0,0
155,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
155,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
155,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
155,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
155,STRATEGIC,KC-10,38,0,0,35,8,9,5,0,0,5,380.000,77.316,14.322,24.999,.000,1.500,9.000,.000,.000,1.500,77.684,.000,NO,.000,29940,5942,88.0,.0,.0,0,.0,.0,.0,0,5,0,0,0,0,0,0,4,0,0
156,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
156,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
156,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
156,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
156,STRATEGIC,KC-10,38,0,0,33,8,8,0,0,0,3,380.000,55.098,31.548,.000,12.000,4.500,7.500,.000,.000,3.729,76.476,.000,NO,.000,22791,13926,100.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,1,0,0,4,0,0
157,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
157,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
157,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
157,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
157,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,4,380.000,43.956,2.625,.000,3.000,.000,13.500,.000,.000,.000,59.543,.000,NO,.000,16589,3456,12.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,1,0,0,0,0,0
158,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
158,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
158,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
158,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
158,STRATEGIC,KC-10,38,0,0,38,8,10,5,0,0,7,380.000,61.163,11.866,24.999,.000,6.000,1.500,.000,.000,.000,53.362,.000,NO,.000,26425,4923,56.0,.0,.0,0,.0,.0,.0,0,7,0,0,0,1,0,0,2,0,0
159,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
159,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
159,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
159,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
159,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,0,380.000,41.882,38.018,.000,12.000,.000,8.666,.000,.000,.000,57.453,.000,NO,.000,16478,15048,100.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,1,0,0,4,0,0
160,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
160,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
160,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
160,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
160,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,4,380.000,47.018,3.323,.000,3.000,.000,12.782,.000,.000,.000,57.200,.000,NO,.000,17032,2880,12.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,1,0,0,0,0,0
161,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
161,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
161,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
161,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
161,STRATEGIC,KC-10,38,0,0,37,5,5,0,0,0,5,380.000,31.045,.000,.000,.000,6.000,2.552,.000,.000,.000,36.156,.000,NO,.000,11384,0,.0,.0,.0,0,.0,.0,.0,0,5,0,0,0,0,0,0,0,0,0
162,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
162,STRATEGIC,C-17,16,0,0,16,1,1,1,0,0,0,203.200,7.310,5.519,2.250,.000,.000,1.690,.000,.000,.000,12.750,.000,NO,.000,3010,435,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
162,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
162,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
162,STRATEGIC,KC-10,38,0,0,38,5,5,4,0,0,1,380.000,38.097,14.322,20.000,.000,1.500,.000,.000,.000,1.500,40.000,.000,NO,.000,16061,5942,88.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,4,0,0
163,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
163,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,0,203.200,6.959,6.959,.000,1.481,.000,2.810,.000,.000,.000,12.750,.000,NO,.000,3856,3856,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
163,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
163,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
163,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,0,380.000,30.000,23.773,.000,12.000,.000,6.000,.000,.000,.000,48.000,.000,NO,.000,14068,11764,88.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,4,0,0
164,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
164,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,1,203.200,8.231,.000,.769,.000,.000,2.250,.000,.000,.000,12.750,.000,NO,.000,1709,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
164,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
164,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
164,STRATEGIC,KC-10,38,0,0,34,7,7,3,0,0,4,380.000,63.435,11.866,15.000,.000,.000,12.000,.000,.000,.000,77.564,.000,NO,.000,23674,4923,50.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,2,0,0
165,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
165,STRATEGIC,C-17,16,0,0,16,1,1,0,0,0,1,203.200,4.143,.000,.000,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000,1494,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
165,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
165,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
165,STRATEGIC,KC-10,38,0,0,35,7,7,0,0,0,4,380.000,45.597,16.705,.000,9.000,6.000,4.500,.000,.000,.000,42.437,.000,NO,.000,19231,8339,50.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,2,0,0
166,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
166,STRATEGIC,C-17,16,0,0,16,1,1,1,0,0,0,203.200,7.310,5.519,2.250,.000,.000,1.690,.000,.000,.000,12.750,.000,NO,.000,3010,435,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
166,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
166,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
166,STRATEGIC,KC-10,38,0,0,35,7,7,4,0,0,3,380.000,60.701,14.322,20.000,.000,.000,9.000,.000,.000,1.500,76.798,.000,NO,.000,23420,5942,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
167,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
167,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,0,203.200,6.959,6.959,.000,1.481,.000,2.810,.000,.000,.000,12.750,.000,NO,.000,3856,3856,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
167,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
167,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
167,STRATEGIC,KC-10,38,0,0,34,7,7,0,0,0,3,380.000,47.323,23.773,.000,12.000,4.500,6.000,.000,.000,.000,51.702,.000,NO,.000,20629,11764,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
168,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
168,STRATEGIC,C-17,16,0,0,15,2,2,1,0,0,1,203.200,15.541,5.519,3.019,.000,.000,3.940,.000,.000,.000,25.500,.000,NO,.000,4719,435,16.0,.0,.0,0,52.2,.0,.0,0,1,0,0,0,0,0,0,1,0,0
