Key,Day,Enabled,Description,EventPhase,Data
AFR079,0,true,,,0
AFR080,0,true,,,0
AFR081,0,true,,,0
AFR082,0,true,,,0
AFR083,0,true,,,0
AFR084,0,true,,,0
AFR085,0,true,,,0
AFR086,0,true,,,0
AFR087,0,true,,,0
AFR088,0,true,,,0
AFR089,0,true,,,0
AFR090,0,true,,,0
AFR091,0,true,,,0
AFR092,0,true,,,0
AFR093,0,true,,,0
AFR094,0,true,,,0
G    109,0,true,,,0
G    110,0,true,,,0
G    111,0,true,,,0
G    112,0,true,,,0
G    113,0,true,,,0
G    114,0,true,,,0
G    115,0,true,,,0
G    117,0,true,,,0
G    118,0,true,,,0
G    120,0,true,,,0
G    121,0,true,,,0
G    123,0,true,,,0
G    124,0,true,,,0
G    125,0,true,,,0
G    126,0,true,,,0
G    127,0,true,,,0
G    128,0,true,,,0
G    129,0,true,,,0
G    130,0,true,,,0
G    131,0,true,,,0
G    132,0,true,,,0
G    142,0,true,,,0
G    143,0,true,,,0
G    144,0,true,,,0
G    145,0,true,,,0
G    146,0,true,,,0
G    147,0,true,,,0
G    148,0,true,,,0
G    149,0,true,,,0
G    150,0,true,,,0
G    151,0,true,,,0
G    152,0,true,,,0
G    153,0,true,,,0
G    154,0,true,,,0
G    155,0,true,,,0
G    156,0,true,,,0
G    157,0,true,,,0
G    158,0,true,,,0
G    159,0,true,,,0
G    160,0,true,,,0
G    161,0,true,,,0
G    162,0,true,,,0
G    163,0,true,,,0
G    164,0,true,,,0
G    165,0,true,,,0
G    166,0,true,,,0
G    167,0,true,,,0
G    168,0,true,,,0
G    169,0,true,,,0
G    170,0,true,,,0
G    171,0,true,,,0
