Model,FedTime,Name,GeneratingOrg,ReceivingOrg,Origin,RLD,POE,POD,Destination,Operation,RDD,CargoType,Amount,Commodity,CargoCategoryCode,HighPriority,Platform,NumPlatforms,ToPoeOwnerName,ToPodOwnerName,ToPodMode,ToDestOwnerName
MAIN,155.05,1:0001427,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001428,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001429,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001430,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001431,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001432,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001433,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,49.258056640625,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001434,BIR EL ATER,GAFSA,BQWK,155,"","",HPBF,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001435,BIR EL ATER,GAFSA,BQWK,155,"","",HPBF,THEATER1,155,STONS,3.531005859375,GEN-RESUPPLY,JDB,false,PALLET_463L,4,,,LAND,
MAIN,155.05,1:0001436,MECHANICSBURG,BIR EL ATER,PVSD,155,"","",BQWK,THEATER1,171,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,155.05,1:0001437,MECHANICSBURG,BIR EL ATER,PVSD,164,"","",BQWK,THEATER1,171,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,155.05,1:0001438,PHILADELPHIA,BIR EL ATER,TECV,164,"","",BQWK,THEATER1,171,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,156.05,1:0001439,SEABASE,ABN,SEA1,156,"","",BQWK,THEATER1,163,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,156.05,1:0001440,MECHANICSBURG,BIR EL ATER,PVSD,156,"","",BQWK,THEATER1,172,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,156.05,1:0001441,MECHANICSBURG,BIR EL ATER,PVSD,165,"","",BQWK,THEATER1,172,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,156.05,1:0001442,PHILADELPHIA,BIR EL ATER,TECV,165,"","",BQWK,THEATER1,172,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,157.05,1:0001443,BIR EL ATER,GAFSA,BQWK,157,"","",HPBF,THEATER1,157,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001444,BIR EL ATER,JERBA-ZARZIS,BQWK,157,"","",JEAH,THEATER1,157,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001445,BIR EL ATER,TEBESSA,BQWK,157,"","",WSVC,THEATER1,157,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001446,BIR EL ATER,TEBESSA,BQWK,157,"","",WSVC,THEATER1,157,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001447,BIR EL ATER,TEBESSA,BQWK,157,"","",WSVC,THEATER1,157,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001448,BIR EL ATER,TEBESSA,BQWK,157,"","",WSVC,THEATER1,157,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001449,BIR EL ATER,TEBESSA,BQWK,157,"","",WSVC,THEATER1,157,STONS,49.6290283203125,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,157.05,1:0001450,MECHANICSBURG,BIR EL ATER,PVSD,157,"","",BQWK,THEATER1,173,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,157.05,1:0001451,MECHANICSBURG,BIR EL ATER,PVSD,166,"","",BQWK,THEATER1,173,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,157.05,1:0001452,PHILADELPHIA,BIR EL ATER,TECV,166,"","",BQWK,THEATER1,173,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,158.05,1:0001453,BIR EL ATER,GABES (HNTM),BQWK,158,"","",HNTM,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001454,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001455,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001456,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001457,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001458,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001459,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001460,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001461,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001462,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001463,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001464,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001465,BIR EL ATER,TEBESSA,BQWK,158,"","",WSVC,THEATER1,158,STONS,7.258056640625,GEN-RESUPPLY,JDB,false,PALLET_463L,8,,,LAND,
MAIN,158.05,1:0001466,BIR EL ATER,GAFSA,BQWK,158,"","",HPBF,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001467,BIR EL ATER,GAFSA,BQWK,158,"","",HPBF,THEATER1,158,STONS,19.531005859375,GEN-RESUPPLY,JDB,false,PALLET_463L,20,,,LAND,
MAIN,158.05,1:0001468,BIR EL ATER,JERBA-ZARZIS,BQWK,158,"","",JEAH,THEATER1,158,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,158.05,1:0001469,BIR EL ATER,JERBA-ZARZIS,BQWK,158,"","",JEAH,THEATER1,158,STONS,13.354904174804688,GEN-RESUPPLY,JDB,false,PALLET_463L,14,,,LAND,
MAIN,158.05,1:0001470,MECHANICSBURG,BIR EL ATER,PVSD,158,"","",BQWK,THEATER1,174,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,158.05,1:0001471,MECHANICSBURG,BIR EL ATER,PVSD,167,"","",BQWK,THEATER1,174,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,158.05,1:0001472,PHILADELPHIA,BIR EL ATER,TECV,167,"","",BQWK,THEATER1,174,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,159.05,1:0001473,BIR EL ATER,JERBA-ZARZIS,BQWK,159,"","",JEAH,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001474,BIR EL ATER,JERBA-ZARZIS,BQWK,159,"","",JEAH,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001475,BIR EL ATER,JERBA-ZARZIS,BQWK,159,"","",JEAH,THEATER1,159,STONS,8.709892272949219,GEN-RESUPPLY,JDB,true,PALLET_463L,9,,,LAND,
MAIN,159.05,1:0001476,BIR EL ATER,GABES (HNTM),BQWK,159,"","",HNTM,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001477,BIR EL ATER,GAFSA,BQWK,159,"","",HPBF,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001478,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001479,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001480,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001481,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001482,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001483,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001484,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,159.05,1:0001485,BIR EL ATER,TEBESSA,BQWK,159,"","",WSVC,THEATER1,159,STONS,33.258056640625,GEN-RESUPPLY,JDB,false,PALLET_463L,34,,,LAND,
MAIN,159.05,1:0001486,MECHANICSBURG,BIR EL ATER,PVSD,159,"","",BQWK,THEATER1,175,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,159.05,1:0001487,MECHANICSBURG,BIR EL ATER,PVSD,168,"","",BQWK,THEATER1,175,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,159.05,1:0001488,PHILADELPHIA,BIR EL ATER,TECV,168,"","",BQWK,THEATER1,175,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,160.05,1:0001489,BIR EL ATER,JERBA-ZARZIS,BQWK,160,"","",JEAH,THEATER1,160,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,160.05,1:0001490,BIR EL ATER,JERBA-ZARZIS,BQWK,160,"","",JEAH,THEATER1,160,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,160.05,1:0001491,BIR EL ATER,JERBA-ZARZIS,BQWK,160,"","",JEAH,THEATER1,160,STONS,4.0648956298828125,GEN-RESUPPLY,JDB,true,PALLET_463L,5,,,LAND,
MAIN,160.05,1:0001492,BIR EL ATER,GABES (HNTM),BQWK,160,"","",HNTM,THEATER1,160,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,160.05,1:0001493,BIR EL ATER,GAFSA,BQWK,160,"","",HPBF,THEATER1,160,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,160.05,1:0001494,BIR EL ATER,TEBESSA,BQWK,160,"","",WSVC,THEATER1,160,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,160.05,1:0001495,SEABASE,ABN,SEA1,160,"","",BQWK,THEATER1,167,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,160.05,1:0001496,MECHANICSBURG,BIR EL ATER,PVSD,160,"","",BQWK,THEATER1,176,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,160.05,1:0001497,MECHANICSBURG,BIR EL ATER,PVSD,169,"","",BQWK,THEATER1,176,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,160.05,1:0001498,PHILADELPHIA,BIR EL ATER,TECV,169,"","",BQWK,THEATER1,176,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,161.05,1:0001499,BIR EL ATER,JERBA-ZARZIS,BQWK,161,"","",JEAH,THEATER1,161,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,161.05,1:0001500,BIR EL ATER,TEBESSA,BQWK,161,"","",WSVC,THEATER1,161,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,161.05,1:0001501,BIR EL ATER,TEBESSA,BQWK,161,"","",WSVC,THEATER1,161,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,161.05,1:0001502,BIR EL ATER,TEBESSA,BQWK,161,"","",WSVC,THEATER1,161,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,161.05,1:0001503,BIR EL ATER,TEBESSA,BQWK,161,"","",WSVC,THEATER1,161,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,161.05,1:0001504,BIR EL ATER,TEBESSA,BQWK,161,"","",WSVC,THEATER1,161,STONS,40.0,GEN-RESUPPLY,JDB,false,PALLET_463L,40,,,LAND,
MAIN,162.05,1:0001505,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001506,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001507,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001508,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001509,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001510,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001511,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001512,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001513,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001514,BIR EL ATER,TEBESSA,BQWK,162,"","",WSVC,THEATER1,162,STONS,15.62896728515625,GEN-RESUPPLY,JDB,false,PALLET_463L,16,,,LAND,
MAIN,162.05,1:0001515,BIR EL ATER,GAFSA,BQWK,162,"","",HPBF,THEATER1,162,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,162.05,1:0001516,MECHANICSBURG,SEABASE,PVSD,162,"","",SEA1,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,6,,,SEA,
MAIN,162.05,1:0001517,MECHANICSBURG,BIR EL ATER,PVSD,162,"","",BQWK,THEATER1,178,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,162.05,1:0001518,MECHANICSBURG,BIR EL ATER,PVSD,171,"","",BQWK,THEATER1,178,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,162.05,1:0001519,PHILADELPHIA,BIR EL ATER,TECV,171,"","",BQWK,THEATER1,178,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,163.05,1:0001520,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,163.05,1:0001521,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,163.05,1:0001522,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,163.05,1:0001523,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,163.05,1:0001524,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,163.05,1:0001525,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,163.05,1:0001526,BIR EL ATER,TEBESSA,BQWK,163,"","",WSVC,THEATER1,163,STONS,14.5643310546875,GEN-RESUPPLY,JDB,false,PALLET_463L,15,,,LAND,
MAIN,163.05,1:0001527,MECHANICSBURG,BIR EL ATER,PVSD,163,"","",BQWK,THEATER1,179,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,163.05,1:0001528,MECHANICSBURG,BIR EL ATER,PVSD,172,"","",BQWK,THEATER1,179,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,163.05,1:0001529,PHILADELPHIA,BIR EL ATER,TECV,172,"","",BQWK,THEATER1,179,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,164.05,1:0001530,BIR EL ATER,GABES (HNTM),BQWK,164,"","",HNTM,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,164.05,1:0001531,BIR EL ATER,GAFSA,BQWK,164,"","",HPBF,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,164.05,1:0001532,BIR EL ATER,TEBESSA,BQWK,164,"","",WSVC,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,164.05,1:0001533,BIR EL ATER,TEBESSA,BQWK,164,"","",WSVC,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,164.05,1:0001534,BIR EL ATER,TEBESSA,BQWK,164,"","",WSVC,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,164.05,1:0001535,BIR EL ATER,TEBESSA,BQWK,164,"","",WSVC,THEATER1,164,STONS,20.0,GEN-RESUPPLY,JDB,false,PALLET_463L,20,,,LAND,
MAIN,164.05,1:0001536,MECHANICSBURG,BIR EL ATER,PVSD,164,"","",BQWK,THEATER1,180,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,164.05,1:0001537,MECHANICSBURG,BIR EL ATER,PVSD,173,"","",BQWK,THEATER1,180,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,164.05,1:0001538,PHILADELPHIA,BIR EL ATER,TECV,173,"","",BQWK,THEATER1,180,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,165.05,1:0001539,BIR EL ATER,GABES (HNTM),BQWK,165,"","",HNTM,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001540,BIR EL ATER,GAFSA,BQWK,165,"","",HPBF,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001541,BIR EL ATER,GAFSA,BQWK,165,"","",HPBF,THEATER1,165,STONS,4.239013671875,GEN-RESUPPLY,JDB,false,PALLET_463L,5,,,LAND,
MAIN,165.05,1:0001542,BIR EL ATER,JERBA-ZARZIS,BQWK,165,"","",JEAH,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001543,BIR EL ATER,TEBESSA,BQWK,165,"","",WSVC,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001544,BIR EL ATER,TEBESSA,BQWK,165,"","",WSVC,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001545,BIR EL ATER,TEBESSA,BQWK,165,"","",WSVC,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001546,BIR EL ATER,TEBESSA,BQWK,165,"","",WSVC,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001547,BIR EL ATER,TEBESSA,BQWK,165,"","",WSVC,THEATER1,165,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,165.05,1:0001548,BIR EL ATER,TEBESSA,BQWK,165,"","",WSVC,THEATER1,165,STONS,15.760986328125,GEN-RESUPPLY,JDB,false,PALLET_463L,16,,,LAND,
MAIN,165.05,1:0001549,SEABASE,ABN,SEA1,165,"","",BQWK,THEATER1,171,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,165.05,1:0001550,MECHANICSBURG,BIR EL ATER,PVSD,165,"","",BQWK,THEATER1,181,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,165.05,1:0001551,MECHANICSBURG,BIR EL ATER,PVSD,174,"","",BQWK,THEATER1,181,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,165.05,1:0001552,PHILADELPHIA,BIR EL ATER,TECV,174,"","",BQWK,THEATER1,181,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,166.05,1:0001553,MECHANICSBURG,BIR EL ATER,PVSD,166,"","",BQWK,THEATER1,166,STONS,500.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,56,,,SEA,
MAIN,166.05,1:0001554,MECHANICSBURG,BIR EL ATER,PVSD,166,"","",BQWK,THEATER1,166,STONS,5.81536865234375,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,1,,,SEA,
MAIN,166.05,1:0001555,MECHANICSBURG,BIR EL ATER,PVSD,166,"","",BQWK,THEATER1,166,STONS,28.100854873657227,GEN-RESUPPLY,JDB,false,PALLET_463L,29,,,AIR,
MAIN,166.05,1:0001556,PHILADELPHIA,BIR EL ATER,TECV,166,"","",BQWK,THEATER1,166,STONS,28.100854873657227,GEN-RESUPPLY,JDB,false,PALLET_463L,29,,,AIR,
MAIN,167.05,1:0001557,SEABASE,ABN,SEA1,167,"","",BQWK,THEATER1,174,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,168.05,1:0001558,BIR EL ATER,TEBESSA,BQWK,168,"","",WSVC,THEATER1,168,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,168.05,1:0001559,BIR EL ATER,TEBESSA,BQWK,168,"","",WSVC,THEATER1,168,STONS,40.0,GEN-RESUPPLY,JDB,true,PALLET_463L,40,,,LAND,
MAIN,168.05,1:0001560,MECHANICSBURG,BIR EL ATER,PVSD,168,"","",BQWK,THEATER1,168,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,168.05,1:0001561,MECHANICSBURG,BIR EL ATER,PVSD,168,"","",BQWK,THEATER1,168,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,168.05,1:0001562,PHILADELPHIA,BIR EL ATER,TECV,168,"","",BQWK,THEATER1,168,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,169.05,1:0001563,BIR EL ATER,TEBESSA,BQWK,169,"","",WSVC,THEATER1,169,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,169.05,1:0001564,BIR EL ATER,TEBESSA,BQWK,169,"","",WSVC,THEATER1,169,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,169.05,1:0001565,BIR EL ATER,TEBESSA,BQWK,169,"","",WSVC,THEATER1,169,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,169.05,1:0001566,BIR EL ATER,TEBESSA,BQWK,169,"","",WSVC,THEATER1,169,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
