Model,FedTime,AssetID,AssetType,FromLocation,RampName,FromTime,MissionID,Mode,ToLocation,ToTime,CrewDutyLeft,CrewStatus,GroundDelay,LoadDelay,FuelAmount,ChannelMissionId,ConfigurationChange,ReconfigureTime
MAIN,15.95,C17-PQWY001,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,15.934112,C17-PQWY001-D0012R0001S02,AIR,MQNA,16.185974,0.5520833,REST,0.04669571,0,0,,false,0
MAIN,15.95,KC10-XDAT009,KC-10,TMKH,POPE AFB -TMKH-MAP-PARKING,15.948053,KC10-XDAT009-D0015R0001S01,AIR,MQNA,16.185974,0.5520833,REST,0.12183952,0,0,,false,0
MAIN,16,KC10-XDAT008,KC-10,HNTK,GABES -HNTK-APT-parking,15.982007,KC10-XDAT008-D0014R0001S01,AIR,MQNA,16.185974,0.5520833,REST,0,0,0,,false,0
MAIN,16,C17-XDAT001,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,15.996613,C17-XDAT001-D0012R0001S02,AIR,MQNA,16.248474,0.5520833,REST,0.109861374,0,0,,false,0
MAIN,16,C17-DKFX014,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,15.996612,C17-DKFX014-D0015R0001S01,AIR,MQNA,16.248474,0.2697572,WORK,0.1635418,0,0,,false,0
MAIN,16,C17-DKFX015,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,15.996612,C17-DKFX015-D0015R0001S01,AIR,MQNA,16.248474,0.4126138,WORK,0.020685196,0,0,,false,0
MAIN,16.05,C17-PQWY002,C-17,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,16,C17-PQWY002-D0016R0001S01,AIR,TMKH,16.213861,0.5520833,WORK,0,0,0,,false,0
MAIN,16.05,C17-XDAT003,C-17,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16,C17-XDAT003-D0016R0001S01,AIR,TMKH,16.213198,0.5520833,CHANGE,0,0,0,,false,0
MAIN,16.05,C17-XDAT002,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,16.027863,C17-XDAT002-D0015R0001S01,AIR,MQNA,16.279724,0.5520833,REST,0.18966675,0,0,,false,0
MAIN,16.15,KC10-XDAT002,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.125196,KC10-XDAT002-D0013R0002S01,AIR,XDAT,16.365793,0.5520833,REST,0,0,0,,false,0
MAIN,16.15,KC10-XDAT003,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.125196,KC10-XDAT003-D0013R0002S01,AIR,XDAT,16.365793,0.5520833,REST,0,0,0,,false,0
MAIN,16.2,KC10-XDAT001,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.162518,KC10-XDAT001-D0010R0002S02,AIR,XDAT,16.403114,0.24914289,WORK,0,0,0,,false,0
MAIN,16.2,KC10-XDAT005,KC-10,MQNA,RAMP1,16.185974,KC10-XDAT005-D0014R0002S01,AIR,PTFL,16.426414,0.28561538,WORK,0,0,0,,false,0
MAIN,16.2,KC10-XDAT006,KC-10,MQNA,RAMP1,16.185974,KC10-XDAT006-D0014R0002S01,AIR,PTFL,16.426414,0.28561538,WORK,0,0,0,,false,0
MAIN,16.2,KC10-XDAT007,KC-10,MQNA,RAMP1,16.185974,KC10-XDAT007-D0014R0001S01,AIR,PTFL,16.426414,0.28561538,WORK,0,0,0,,false,0
MAIN,16.25,KC10-XDAT009,KC-10,MQNA,RAMP1,16.248474,KC10-XDAT009-D0015R0001S01,AIR,FUQN,16.429464,0.2516616,WORK,0,0,0,,false,0
MAIN,16.25,KC10-XDAT008,KC-10,MQNA,RAMP1,16.248474,KC10-XDAT008-D0014R0001S01,AIR,PTFL,16.488914,0.28561538,WORK,0,0,0,,false,0
MAIN,16.3,B747-400-XDAT002,B-747P,TMKH,POPE AFB -TMKH-MAP-PARKING,16.26228,B747-400-XDAT002-D0015R0002S01,AIR,CWKW,16.724394,0.5520833,REST,0,0,0,,false,0
MAIN,16.3,C17-PQWY001,C-17,MQNA,RAMP1,16.279724,C17-PQWY001-D0012R0001S02,AIR,TYFR,16.452501,0.20647141,WORK,0,0,0,,false,0
MAIN,16.35,B747-400-XDAT001,B-747P,TYFR,RAMP1,16.307114,B747-400-XDAT001-D0013R0002S01,AIR,XDAT,16.791199,0.5520833,REST,0,0,0,,false,0
MAIN,16.35,C17-DKFX001,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,16.329935,C17-DKFX001-D0014R0003S01,AIR,MQNA,16.549654,0.5520833,REST,0,0,0,,false,0
MAIN,16.35,KC10-XDAT004,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.336567,KC10-XDAT004-D0013R0002S01,AIR,XDAT,16.577164,0.5520833,REST,0,0,0,,false,0
MAIN,16.35,C17-XDAT001,C-17,MQNA,RAMP1,16.342224,C17-XDAT001-D0012R0001S02,AIR,TYFR,16.515001,0.20647141,WORK,0,0,0,,false,0
MAIN,16.4,C17-XDAT002,C-17,MQNA,RAMP1,16.373474,C17-XDAT002-D0015R0001S01,AIR,TYFR,16.546251,0.20647141,WORK,0,0,0,,false,0
MAIN,16.4,C17-DKFX002,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,16.381863,C17-DKFX002-D0014R0002S01,AIR,MQNA,16.601582,0.5520833,REST,0,0,0,,false,0
MAIN,16.45,KC10-XDAT002,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.428293,KC10-XDAT002-D0016R0003S01,AIR,TMKH,16.629507,0.5520833,CHANGE,0,0,0,,false,0
MAIN,16.65,C17-XDAT010,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,16.621613,C17-XDAT010-D0015R0001S01,AIR,MQNA,16.873474,0.5520833,REST,0.0625,0,0,,false,0
MAIN,16.65,KC10-XDAT004,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.639664,KC10-XDAT004-D0016R0003S01,AIR,TMKH,16.840878,0.5520833,CHANGE,0,0,0,,false,0
MAIN,16.7,C17-XDAT011,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,16.69534,C17-XDAT011-D0015R0001S01,AIR,MQNA,16.9472,0.5520833,REST,0,0,0,,false,0
MAIN,16.85,KC10-XDAT002,KC-10,TMKH,POPE AFB -TMKH-MAP-PARKING,16.837841,KC10-XDAT002-D0016R0003S01,AIR,PTFL,16.893866,0.14253621,WORK,0,0,0,,false,0
MAIN,16.85,C17-PQWY002,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,16.838861,C17-PQWY002-D0016R0001S01,AIR,MQNA,17.090723,0.5520833,REST,0,0,0,,false,0
MAIN,16.85,C17-XDAT003,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,16.838198,C17-XDAT003-D0016R0001S01,AIR,MQNA,17.09006,0.5520833,REST,0,0,0,,false,0
MAIN,16.9,C17-DKFX014,C-17,MQNA,RAMP1,16.873474,C17-DKFX014-D0015R0001S01,AIR,FUQN,17.065458,0.5520833,REST,0,0,0,,false,0
MAIN,16.9,C17-DKFX015,C-17,MQNA,RAMP1,16.873474,C17-DKFX015-D0015R0001S01,AIR,FUQN,17.065458,0.5520833,REST,0,0,0,,false,0
MAIN,17,C17-XDAT010,C-17,MQNA,RAMP1,16.967224,C17-XDAT010-D0015R0001S01,AIR,TYFR,17.140001,0.20647141,WORK,0,0,0,,false,0
MAIN,17.05,C17-PQWY003,C-17,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,17,C17-PQWY003-D0017R0001S01,AIR,TMKH,17.213861,0.5520833,WORK,0,0,0,,false,0
MAIN,17.05,C17-XDAT004,C-17,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,17,C17-XDAT004-D0017R0001S01,AIR,TMKH,17.213198,0.5520833,CHANGE,0,0,0,,false,0
MAIN,17.05,B747-400-XDAT001,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,17,B747-400-XDAT001-D0017R0003S01,AIR,BPWZ,17.098593,0.5520833,CHANGE,0,0,0,,false,0
MAIN,17.05,B747-400-XDAT003,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,17,B747-400-XDAT003-D0017R0001S01,AIR,LEXG,17.189186,0.5520833,CHANGE,0,0,0,,false,0
MAIN,17.05,C17-XDAT011,C-17,MQNA,RAMP1,17.04095,C17-XDAT011-D0015R0001S01,AIR,TYFR,17.213728,0.20647141,WORK,0,0,0,,false,0
MAIN,17.1,KC10-XDAT005,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,17.051414,KC10-XDAT005-D0014R0002S01,AIR,XDAT,17.292011,0.5520833,REST,0,0,0,,false,0
MAIN,17.1,KC10-XDAT006,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,17.051414,KC10-XDAT006-D0014R0002S01,AIR,XDAT,17.292011,0.5520833,REST,0,0,0,,false,0
MAIN,17.1,KC10-XDAT007,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,17.051414,KC10-XDAT007-D0014R0001S01,AIR,XDAT,17.292011,0.5520833,REST,0,0,0,,false,0
MAIN,17.1,KC10-XDAT009,KC-10,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.054464,KC10-XDAT009-D0015R0001S01,AIR,MQNA,17.25995,0.5520833,REST,0,0,0,,false,0
MAIN,17.1,C17-PQWY001,C-17,TYFR,RAMP1,17.077501,C17-PQWY001-D0012R0001S02,AIR,FUQN,17.19194,0.5520833,REST,0,0,0,,false,0
MAIN,17.15,KC10-XDAT008,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,17.113914,KC10-XDAT008-D0014R0001S01,AIR,XDAT,17.354511,0.5520833,REST,0,0,0,,false,0
MAIN,17.15,C17-XDAT001,C-17,TYFR,RAMP1,17.140001,C17-XDAT001-D0012R0001S02,AIR,FUQN,17.25444,0.5520833,REST,0,0,0,,false,0
MAIN,17.2,C17-DKFX014,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.159208,C17-DKFX014-D0015R0001S01,AIR,MQNA,17.378927,0.26634836,WORK,0,0,0,,false,0
MAIN,17.2,C17-DKFX015,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.159208,C17-DKFX015-D0015R0001S01,AIR,MQNA,17.378927,0.26634836,WORK,0,0,0,,false,0
MAIN,17.2,C17-XDAT002,C-17,TYFR,RAMP1,17.171251,C17-XDAT002-D0015R0001S01,AIR,FUQN,17.28569,0.5520833,REST,0,0,0,,false,0
MAIN,17.2,C17-DKFX001,C-17,MQNA,RAMP1,17.174654,C17-DKFX001-D0014R0003S01,AIR,DKFX,17.472107,0.5520833,REST,0,0,0,,false,0
MAIN,17.2,C17-XDAT003,C-17,MQNA,RAMP1,17.18381,C17-XDAT003-D0016R0001S01,AIR,TYFR,17.356586,0.20647141,WORK,0,0,0,,false,0
MAIN,17.2,C17-PQWY002,C-17,MQNA,RAMP1,17.184473,C17-PQWY002-D0016R0001S01,AIR,TYFR,17.35725,0.20647141,WORK,0,0,0,,false,0
MAIN,17.25,B747-400-XDAT001,B-747P,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,17.223593,B747-400-XDAT001-D0017R0003S01,AIR,TDHV,17.285294,0.32849124,WORK,0,0,0,,false,0
MAIN,17.25,C17-DKFX002,C-17,MQNA,RAMP1,17.226582,C17-DKFX002-D0014R0002S01,AIR,DKFX,17.524035,0.5520833,REST,0,0,0,,false,0
MAIN,17.3,C17-PQWY001,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.28569,C17-PQWY001-D0012R0001S02,AIR,MQNA,17.50541,0.34389466,WORK,0,0,0,,false,0
MAIN,17.35,B747-400-XDAT003,B-747P,LEXG,HUNTER AAF -LEXG-MAP-PARKING,17.314186,B747-400-XDAT003-D0017R0001S01,AIR,PTFL,17.393404,0.23789811,WORK,0,0,0,,false,0
MAIN,17.35,KC10-XDAT009,KC-10,MQNA,RAMP1,17.32245,KC10-XDAT009-D0015R0001S01,AIR,PTFL,17.562891,0.28409773,WORK,0,0,0,,false,0
MAIN,17.35,C17-XDAT001,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.34819,C17-XDAT001-D0012R0001S02,AIR,MQNA,17.56791,0.34389466,WORK,0,0,0,,false,0
MAIN,17.4,B747-400-XDAT002,B-747P,CWKW,RAMP1,17.349394,B747-400-XDAT002-D0015R0002S01,AIR,FUQN,17.476997,0.5520833,REST,0,0,0,,false,0
MAIN,17.4,C17-XDAT002,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.37944,C17-XDAT002-D0015R0001S01,AIR,TYFR,17.51458,0.34389466,WORK,0,0,0,,false,0
MAIN,17.55,KC10-XDAT002,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,17.518866,KC10-XDAT002-D0016R0003S01,AIR,TYFR,17.83731,0.5520833,REST,0,0,0,,false,0
MAIN,17.65,B747-400-XDAT002,B-747P,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.601997,B747-400-XDAT002-D0015R0002S01,AIR,TYFR,17.718552,0.29947913,WORK,0,0,0,,false,0
MAIN,17.8,C17-XDAT010,C-17,TYFR,RAMP1,17.765001,C17-XDAT010-D0015R0001S01,AIR,FUQN,17.87944,0.5520833,REST,0,0,0,,false,0
MAIN,17.8,KC10-XDAT004,KC-10,TMKH,POPE AFB -TMKH-MAP-PARKING,17.766005,KC10-XDAT004-D0016R0003S01,AIR,MQNA,18.003927,0.5520833,REST,0.30012703,0,0,,false,0
MAIN,17.85,C17-PQWY003,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,17.838861,C17-PQWY003-D0017R0001S01,AIR,MQNA,18.090723,0.5520833,REST,0,0,0,,false,0
MAIN,17.85,C17-XDAT004,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,17.838198,C17-XDAT004-D0017R0001S01,AIR,MQNA,18.09006,0.5520833,REST,0,0,0,,false,0
MAIN,17.85,C17-XDAT011,C-17,TYFR,RAMP1,17.838728,C17-XDAT011-D0015R0001S01,AIR,FUQN,17.953167,0.5520833,REST,0,0,0,,false,0
MAIN,17.95,B747-400-XDAT001,B-747P,TDHV,C SPRINGS-PETERSN -TDHV-JAP-PARKING,17.910294,B747-400-XDAT001-D0017R0003S01,AIR,HNTK,18.36353,0.5520833,REST,0,0,0,,false,0
MAIN,18,C17-XDAT010,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.97319,C17-XDAT010-D0015R0001S01,AIR,MQNA,18.19291,0.34389466,WORK,0,0,0,,false,0
MAIN,18,C17-XDAT003,C-17,TYFR,RAMP1,17.981586,C17-XDAT003-D0016R0001S01,AIR,FUQN,18.096025,0.5520833,REST,0,0,0,,false,0
MAIN,18,C17-PQWY002,C-17,TYFR,RAMP1,17.98225,C17-PQWY002-D0016R0001S01,AIR,FUQN,18.09669,0.5520833,REST,0,0,0,,false,0
MAIN,18.05,KC10-XDAT001,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,18,KC10-XDAT001-D0018R0003S01,AIR,TMKH,18.201214,0.5520833,CHANGE,0,0,0,,false,0
MAIN,18.05,B747-400-XDAT004,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,18,B747-400-XDAT004-D0018R0001S01,AIR,PNQS,18.168299,0.5520833,CHANGE,0,0,0,,false,0
MAIN,18.05,C17-DKFX014,C-17,MQNA,RAMP1,18.003927,C17-DKFX014-D0015R0001S01,AIR,DKFX,18.30138,0.5520833,REST,0,0,0,,false,0
MAIN,18.05,C17-DKFX015,C-17,MQNA,RAMP1,18.003927,C17-DKFX015-D0015R0001S01,AIR,DKFX,18.30138,0.5520833,REST,0,0,0,,false,0
MAIN,18.05,B747-400-XDAT003,B-747P,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,18.018404,B747-400-XDAT003-D0017R0001S01,AIR,HNTK,18.365164,0.5520833,REST,0,0,0,,false,0
MAIN,18.05,C17-XDAT011,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,18.046917,C17-XDAT011-D0015R0001S01,AIR,MQNA,18.266636,0.34389466,WORK,0,0,0,,false,0
MAIN,18.1,KC10-XDAT004,KC-10,MQNA,RAMP1,18.066427,KC10-XDAT004-D0016R0003S01,AIR,TYFR,18.229181,0.2516616,WORK,0,0,0,,false,0
MAIN,18.15,C17-PQWY001,C-17,MQNA,RAMP1,18.13041,C17-PQWY001-D0012R0001S02,AIR,DKFX,18.427862,0.5520833,REST,0,0,0,,false,0
MAIN,18.15,C17-XDAT002,C-17,TYFR,RAMP1,18.13958,C17-XDAT002-D0015R0001S01,AIR,DKFX,18.566664,0.5520833,REST,0,0,0,,false,0
MAIN,18.2,C17-XDAT004,C-17,MQNA,RAMP1,18.18381,C17-XDAT004-D0017R0001S01,AIR,TYFR,18.356586,0.20647141,WORK,0,0,0,,false,0
MAIN,18.2,C17-PQWY003,C-17,MQNA,RAMP1,18.184473,C17-PQWY003-D0017R0001S01,AIR,TYFR,18.35725,0.20647141,WORK,0,0,0,,false,0
MAIN,18.2,KC10-XDAT009,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,18.187891,KC10-XDAT009-D0015R0001S01,AIR,XDAT,18.428488,0.5520833,REST,0,0,0,,false,0
MAIN,18.2,C17-XDAT003,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,18.189775,C17-XDAT003-D0016R0001S01,AIR,MQNA,18.409494,0.34389466,WORK,0,0,0,,false,0
MAIN,18.2,C17-PQWY002,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,18.19044,C17-PQWY002-D0016R0001S01,AIR,MQNA,18.410158,0.34389466,WORK,0,0,0,,false,0
MAIN,18.2,C17-XDAT001,C-17,MQNA,RAMP1,18.19291,C17-XDAT001-D0012R0001S02,AIR,DKFX,18.490362,0.5520833,REST,0,0,0,,false,0
MAIN,18.3,B747-400-XDAT004,B-747P,PNQS,MAXWELL AFB -PNQS-MAP-PARKING,18.293299,B747-400-XDAT004-D0018R0001S01,AIR,MUHJ,18.371937,0.2587846,WORK,0,0,0,,false,0
MAIN,18.35,B747-400-XDAT002,B-747P,TYFR,RAMP1,18.343552,B747-400-XDAT002-D0015R0002S01,AIR,XDAT,18.827637,0.5520833,REST,0,0,0,,false,0
MAIN,18.5,KC10-XDAT002,KC-10,TYFR,RAMP1,18.46231,KC10-XDAT002-D0016R0003S01,AIR,FUQN,18.568937,0.5520833,REST,0.08095932,0,0,,false,0
MAIN,18.5,KC10-XDAT009,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,18.490988,KC10-XDAT009-D0018R0002S01,AIR,TMKH,18.692202,0.5520833,CHANGE,0,0,0,,false,0
MAIN,18.7,KC10-XDAT002,KC-10,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,18.693937,KC10-XDAT002-D0016R0003S01,AIR,MQNA,18.899424,0.32045716,WORK,0,0,0,,false,0
MAIN,18.85,C17-XDAT010,C-17,MQNA,RAMP1,18.81791,C17-XDAT010-D0015R0001S01,AIR,DKFX,19.115362,0.5520833,REST,0,0,0,,false,0
MAIN,18.85,KC10-XDAT001,KC-10,TMKH,POPE AFB -TMKH-MAP-PARKING,18.826214,KC10-XDAT001-D0018R0003S01,AIR,MQNA,19.064137,0.5520833,REST,0,0,0,,false,0
MAIN,18.9,KC10-XDAT004,KC-10,TYFR,RAMP1,18.854181,KC10-XDAT004-D0016R0003S01,AIR,FUQN,18.960808,0.5520833,REST,0,0,0,,false,0
MAIN,18.9,B747-400-XDAT002,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,18.890137,B747-400-XDAT002-D0018R0003S01,AIR,TMKH,19.082348,0.5520833,CHANGE,0,0,0,,false,0
MAIN,18.9,C17-XDAT011,C-17,MQNA,RAMP1,18.891636,C17-XDAT011-D0015R0001S01,AIR,DKFX,19.189089,0.5520833,REST,0,0,0,,false,0
MAIN,19,C17-XDAT004,C-17,TYFR,RAMP1,18.981586,C17-XDAT004-D0017R0001S01,AIR,FUQN,19.096025,0.5520833,REST,0,0,0,,false,0
MAIN,19,C17-PQWY003,C-17,TYFR,RAMP1,18.98225,C17-PQWY003-D0017R0001S01,AIR,FUQN,19.09669,0.5520833,REST,0,0,0,,false,0
MAIN,19,B747-400-XDAT001,B-747P,HNTK,GABES -HNTK-APT-parking,18.98853,B747-400-XDAT001-D0017R0003S01,AIR,TYFR,19.107885,0.5520833,REST,0,0,0,,false,0
MAIN,19,B747-400-XDAT003,B-747P,HNTK,GABES -HNTK-APT-parking,18.990164,B747-400-XDAT003-D0017R0001S01,AIR,TYFR,19.10952,0.5520833,REST,0,0,0,,false,0
MAIN,19,B747-400-XDAT004,B-747P,MUHJ,LANGLEY AFB -MUHJ-MAP-PARKING,18.996937,B747-400-XDAT004-D0018R0001S01,AIR,HNTK,19.356026,0.5520833,REST,0,0,0,,false,0
MAIN,19.05,B747-400-XDAT005,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,19,B747-400-XDAT005-D0019R0001S01,AIR,TMKH,19.192211,0.5520833,CHANGE,0,0,0,,false,0
MAIN,19.05,C17-XDAT003,C-17,MQNA,RAMP1,19.034494,C17-XDAT003-D0016R0001S01,AIR,DKFX,19.331947,0.5520833,REST,0,0,0,,false,0
MAIN,19.05,C17-PQWY002,C-17,MQNA,RAMP1,19.035158,C17-PQWY002-D0016R0001S01,AIR,DKFX,19.332611,0.5520833,REST,0,0,0,,false,0
MAIN,19.1,KC10-XDAT004,KC-10,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,19.085808,KC10-XDAT004-D0016R0003S01,AIR,MQNA,19.291294,0.32045716,WORK,0,0,0,,false,0
MAIN,19.15,KC10-XDAT001,KC-10,MQNA,RAMP1,19.126637,KC10-XDAT001-D0018R0003S01,AIR,FUQN,19.307627,0.2516616,WORK,0,0,0,,false,0
MAIN,19.2,C17-PQWY003,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,19.19044,C17-PQWY003-D0017R0001S01,AIR,MQNA,19.410158,0.34389466,WORK,0,0,0,,false,0
MAIN,19.3,C17-XDAT011,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,19.282839,C17-XDAT011-D0015R0001S02,AIR,TMKH,19.307873,0.16087961,WORK,0,0,0,,false,0
MAIN,19.35,C17-XDAT004,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,19.304705,C17-XDAT004-D0017R0001S01,AIR,MQNA,19.524424,0.22896546,WORK,0.1149292,0,0,,false,0
MAIN,19.45,C17-XDAT003,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,19.425697,C17-XDAT003-D0016R0001S02,AIR,TMKH,19.450731,0.16087961,WORK,0,0,0,,false,0
MAIN,19.45,C17-PQWY002,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,19.426361,C17-PQWY002-D0016R0001S02,AIR,TMKH,19.451395,0.16087961,WORK,0,0,0,,false,0
MAIN,19.55,KC10-XDAT002,KC-10,MQNA,RAMP1,19.524424,KC10-XDAT002-D0016R0003S01,AIR,PTFL,19.764864,0.5520833,REST,0,0,0,,false,0
MAIN,19.65,C17-PQWY001,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,19.647223,C17-PQWY001-D0012R0001S03,AIR,PQWY,19.89521,0.5520833,REST,0,0,0,,false,0
MAIN,19.7,KC10-XDAT009,KC-10,TMKH,POPE AFB -TMKH-MAP-PARKING,19.678371,KC10-XDAT009-D0018R0002S01,AIR,MQNA,19.916294,0.5520833,REST,0.36116982,0,0,,false,0
MAIN,19.75,B747-400-XDAT002,B-747P,TMKH,POPE AFB -TMKH-MAP-PARKING,19.707348,B747-400-XDAT002-D0018R0003S01,AIR,FUQN,20.081556,0.5520833,REST,0,0,0,,false,0
MAIN,19.75,C17-XDAT001,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,19.709723,C17-XDAT001-D0012R0001S03,AIR,XDAT,19.952904,0.5520833,REST,0,0,0,,false,0
MAIN,19.75,B747-400-XDAT001,B-747P,TYFR,RAMP1,19.732885,B747-400-XDAT001-D0017R0003S01,AIR,XDAT,20.21697,0.5520833,REST,0,0,0,,false,0
MAIN,19.75,B747-400-XDAT003,B-747P,TYFR,RAMP1,19.73452,B747-400-XDAT003-D0017R0001S01,AIR,XDAT,20.218605,0.5520833,REST,0,0,0,,false,0
MAIN,19.8,C17-XDAT002,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,19.78507,C17-XDAT002-D0015R0001S02,AIR,XDAT,20.028252,0.5520833,REST,0,0,0,,false,0
MAIN,19.85,B747-400-XDAT005,B-747P,TMKH,POPE AFB -TMKH-MAP-PARKING,19.817211,B747-400-XDAT005-D0019R0001S01,AIR,CWKW,20.279324,0.5520833,REST,0,0,0,,false,0
MAIN,19.85,KC10-XDAT002,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,19.827364,KC10-XDAT002-D0016R0003S01,AIR,XDAT,20.06796,0.24914289,WORK,0,0,0,,false,0
MAIN,19.95,KC10-XDAT004,KC-10,MQNA,RAMP1,19.916294,KC10-XDAT004-D0016R0003S01,AIR,PTFL,20.156734,0.5520833,REST,0,0,0,,false,0
MAIN,19.95,KC10-XDAT001,KC-10,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,19.932627,KC10-XDAT001-D0018R0003S01,AIR,MQNA,20.138113,0.5520833,REST,0,0,0,,false,0
MAIN,19.95,C17-XDAT011,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,19.932873,C17-XDAT011-D0015R0001S02,AIR,MQNA,20.184734,0.5520833,REST,0,0,0,,false,0
MAIN,20,KC10-XDAT009,KC-10,MQNA,RAMP1,19.978794,KC10-XDAT009-D0018R0002S01,AIR,TYFR,20.141548,0.2516616,WORK,0,0,0,,false,0
MAIN,20,B747-400-XDAT004,B-747P,HNTK,GABES -HNTK-APT-parking,19.981026,B747-400-XDAT004-D0018R0001S01,AIR,TYFR,20.100382,0.5520833,REST,0,0,0,,false,0
MAIN,20.05,C17-DKFX001,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,20,C17-DKFX001-D0020R0004S01,AIR,TMKH,20.025034,0.16087961,WORK,0,0,0,,false,0
MAIN,20.05,C17-DKFX002,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,20,C17-DKFX002-D0020R0003S01,AIR,TMKH,20.025034,0.16087961,WORK,0,0,0,,false,0
MAIN,20.05,C17-DKFX003,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,20,C17-DKFX003-D0020R0001S01,AIR,TMKH,20.025034,0.5520833,WORK,0,0,0,,false,0
MAIN,20.05,C17-DKFX014,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,20,C17-DKFX014-D0020R0002S01,AIR,TMKH,20.025034,0.16087961,WORK,0,0,0,,false,0
MAIN,20.05,C17-DKFX015,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,20,C17-DKFX015-D0020R0002S01,AIR,TMKH,20.025034,0.16087961,WORK,0,0,0,,false,0
MAIN,20.05,C17-PQWY003,C-17,MQNA,RAMP1,20.035158,C17-PQWY003-D0017R0001S01,AIR,DKFX,20.332611,0.5520833,REST,0,0,0,,false,0
MAIN,20.1,C17-XDAT003,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,20.075731,C17-XDAT003-D0016R0001S02,AIR,MQNA,20.327593,0.5520833,REST,0,0,0,,false,0
