Model,FedTime,Amount,AssetID,CargoType,DynamicPOD,FromLocationType,FromPurpose,MissionID,MissionNum,RLN,VirtualRlnId,CCC,ToLocationType,ToPurpose,DepartTime,SqFt,MTons,NumContainers,NumItems,Hot,LoadRule,CommodityType,Consolidated
MAIN,15.8,17.0,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R1D,POD,UNLOAD,15.791666984558105,183,0,0,1,false,1,22,false
MAIN,15.8,12.899999618530273,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R1D,POD,UNLOAD,15.791666984558105,169,0,0,1,false,1,22,false
MAIN,15.8,0.8999999761581421,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2B,POD,UNLOAD,15.791666984558105,70,0,0,1,false,1,22,false
MAIN,15.8,4.300000190734863,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,109,0,0,1,false,1,22,false
MAIN,15.8,9.399999618530273,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,236,0,0,2,false,1,22,false
MAIN,15.8,3.299999952316284,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,108,0,0,1,false,1,22,false
MAIN,15.8,3.299999952316284,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,108,0,0,1,false,1,22,false
MAIN,15.8,6.599999904632568,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,228,0,0,2,false,1,22,false
MAIN,15.8,3.5999999046325684,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,140,0,0,1,false,1,22,false
MAIN,15.8,3.700000047683716,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,119,0,0,1,false,1,22,false
MAIN,15.8,8.0,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",J7C,POD,UNLOAD,15.791666984558105,159.2,0,0,8,false,1,22,false
MAIN,15.8,0.8999996185302734,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",J7C,POD,UNLOAD,15.791666984558105,20.300018,0,0,1,false,1,22,false
MAIN,15.8,3.700000047683716,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,119,0,0,1,false,1,22,false
MAIN,15.8,2.0999999046325684,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",R2D,POD,UNLOAD,15.791666984558105,111,0,0,1,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,2.6999998092651367,7208297,CONTAINER_20,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",M7C,POD,UNLOAD,15.791666984558105,55.5,0,0.75,0,false,20,22,false
MAIN,15.8,1.000000238418579,7208297,CONTAINER_20,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",M7C,POD,UNLOAD,15.791666984558105,18.5,0,0.25,0,false,20,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,131.8000030517578,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,3106,0,0,2,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,131.8000030517578,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,3106,0,0,2,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,131.8000030517578,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,3106,0,0,2,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,131.8000030517578,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,3106,0,0,2,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,15.8,131.8000030517578,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,3106,0,0,2,false,1,22,false
MAIN,15.8,65.9000015258789,7208297,STONS,APFD,POE,LOAD,7208297-1,1,1:0HBGC,"",C0D,POD,UNLOAD,15.791666984558105,1553,0,0,1,false,1,22,false
MAIN,16.2,9.600000381469727,6510899,STONS,VKNP,POE,LOAD,6510899-1,1,1:00GDC,"",R1D,POD,UNLOAD,16.167360305786133,254.66667,0,0,1,false,1,5,false
MAIN,16.2,9.5,6510899,STONS,VKNP,POE,LOAD,6510899-1,1,1:00GDC,"",R1D,POD,UNLOAD,16.167360305786133,254.66667,0,0,1,false,1,5,false
MAIN,16.2,7.199999809265137,6510899,STONS,VKNP,POE,LOAD,6510899-1,1,1:00FTC,"",R2D,POD,UNLOAD,16.167360305786133,192,0,0,2,false,1,5,false
MAIN,16.2,3.6000003814697266,6510899,STONS,VKNP,POE,LOAD,6510899-1,1,1:00FTC,"",R2D,POD,UNLOAD,16.167360305786133,96,0,0,1,false,1,5,false
MAIN,16.2,34.0,6510899,CONTAINER_20,VKNP,POE,LOAD,6510899-1,1,1:00FTC,"",J3B,POD,UNLOAD,16.167360305786133,0,0,5.7032256,0,false,20,5,false
MAIN,16.2,0.09999847412109375,6510899,CONTAINER_20,VKNP,POE,LOAD,6510899-1,1,1:00FTC,"",J3B,POD,UNLOAD,16.167360305786133,0,0,0.2967744,0,false,20,5,false
MAIN,16.3,50.0,6817845,CONTAINER_20,SEA1,POE,LOAD,6817845-1,1,1:0000003,"",JDB,POD,UNLOAD,16.292360305786133,0,0,6,0,false,20,27,false
MAIN,17.05,160.7142791748047,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000000,"",JDB,POD,UNLOAD,17.042360305786133,0,0,18,0,false,20,27,false
MAIN,17.05,214.2857208251953,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000000,"",JDB,POD,UNLOAD,17.042360305786133,0,0,24,0,false,20,27,false
MAIN,17.05,107.14286041259766,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000004,"",JDB,POD,UNLOAD,17.042360305786133,0,0,12,0,false,20,27,false
MAIN,17.05,53.57143020629883,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000004,"",JDB,POD,UNLOAD,17.042360305786133,0,0,6,0,false,20,27,false
MAIN,17.05,214.2857208251953,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000004,"",JDB,POD,UNLOAD,17.042360305786133,0,0,24,0,false,20,27,false
MAIN,17.05,53.57143020629883,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000009,"",JDB,POD,UNLOAD,17.042360305786133,0,0,6,0,false,20,27,false
MAIN,17.05,107.14286041259766,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000009,"",JDB,POD,UNLOAD,17.042360305786133,0,0,12,0,false,20,27,false
MAIN,17.05,214.2857208251953,6916433,CONTAINER_20,VKNP,POE,LOAD,6916433-1,1,1:0000009,"",JDB,POD,UNLOAD,17.042360305786133,0,0,24,0,false,20,27,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,5,false
MAIN,17.55,70.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,1862.9335,0,0,14,false,1,5,false
MAIN,17.55,45.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,1197.6,0,0,9,false,1,5,false
MAIN,17.55,95.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,2528.2668,0,0,19,false,1,5,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,5,false
MAIN,17.55,30.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,798.4001,0,0,6,false,1,5,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,5,false
MAIN,17.55,25.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,665.3333,0,0,5,false,1,5,false
MAIN,17.55,4.399993896484375,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,137.59961,0,0,1,false,1,5,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0YACC,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,5,false
MAIN,17.55,4.900000095367432,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",A2D,POD,UNLOAD,17.542360305786133,97.86667,0,0,1,false,1,5,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",A2D,POD,UNLOAD,17.542360305786133,102.933266,0,0,1,false,1,5,false
MAIN,17.55,49.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",A2D,POD,UNLOAD,17.542360305786133,978.6667,0,0,10,false,1,5,false
MAIN,17.55,4.900000095367432,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",A2D,POD,UNLOAD,17.542360305786133,97.86667,0,0,1,false,1,5,false
MAIN,17.55,49.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",A2D,POD,UNLOAD,17.542360305786133,978.6667,0,0,10,false,1,5,false
MAIN,17.55,98.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",A2D,POD,UNLOAD,17.542360305786133,1957.3334,0,0,20,false,1,5,false
MAIN,17.55,3.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",J7C,POD,UNLOAD,17.542360305786133,79.2,0,0,3,false,8,5,false
MAIN,17.55,0.8999996185302734,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",J7C,POD,UNLOAD,17.542360305786133,28,0,0,1,false,8,5,false
MAIN,17.55,1.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",J7C,POD,UNLOAD,17.542360305786133,26.4,0,0,1,false,8,5,false
MAIN,17.55,1.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",J7C,POD,UNLOAD,17.542360305786133,26.4,0,0,1,false,8,5,false
MAIN,17.55,10.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:00FV,"",J7C,POD,UNLOAD,17.542360305786133,264,0,0,10,false,8,5,false
MAIN,17.55,12.800000190734863,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R1D,POD,UNLOAD,17.542360305786133,341.33334,0,0,1,false,1,7,false
MAIN,17.55,12.800000190734863,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R1D,POD,UNLOAD,17.542360305786133,341.33334,0,0,1,false,1,7,false
MAIN,17.55,68.5999984741211,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R2D,POD,UNLOAD,17.542360305786133,1834.9335,0,0,14,false,1,7,false
MAIN,17.55,5.4999847412109375,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R2D,POD,UNLOAD,17.542360305786133,132.2666,0,0,1,false,1,7,false
MAIN,17.55,9.800000190734863,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R2D,POD,UNLOAD,17.542360305786133,262.13333,0,0,2,false,1,7,false
MAIN,17.55,68.5999984741211,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R2D,POD,UNLOAD,17.542360305786133,1834.9335,0,0,14,false,1,7,false
MAIN,17.55,29.400001525878906,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZBB,"",R2D,POD,UNLOAD,17.542360305786133,786.4001,0,0,6,false,1,7,false
MAIN,17.55,14.800048828125,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R1D,POD,UNLOAD,17.542360305786133,373.8672,0,0,1,false,1,7,false
MAIN,17.55,10.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,266.13333,0,0,2,false,1,7,false
MAIN,17.55,250.1999969482422,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R1D,POD,UNLOAD,17.542360305786133,6681.5996,0,0,18,false,1,7,false
MAIN,17.55,95.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2528.2668,0,0,19,false,1,7,false
MAIN,17.55,40.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,1064.5333,0,0,8,false,1,7,false
MAIN,17.55,55.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,1463.7334,0,0,11,false,1,7,false
MAIN,17.55,30.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,798.4001,0,0,6,false,1,7,false
MAIN,17.55,2.199951171875,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,192.26562,0,0,1,false,1,7,false
MAIN,17.55,20.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,532.26666,0,0,4,false,1,7,false
MAIN,17.55,90.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2395.2,0,0,18,false,1,7,false
MAIN,17.55,13.899999618530273,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R1D,POD,UNLOAD,17.542360305786133,371.19998,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,13.899999618530273,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R1D,POD,UNLOAD,17.542360305786133,371.19998,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,13.899999618530273,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R1D,POD,UNLOAD,17.542360305786133,371.19998,0,0,1,false,1,7,false
MAIN,17.55,250.1999969482422,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R1D,POD,UNLOAD,17.542360305786133,6681.5996,0,0,18,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,95.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2528.2668,0,0,19,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,60.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,1596.8002,0,0,12,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,95.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2528.2668,0,0,19,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,45.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,1197.6,0,0,9,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,95.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2528.2668,0,0,19,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,70.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,1862.9335,0,0,14,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,100.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZCB,"",R2D,POD,UNLOAD,17.542360305786133,2661.3333,0,0,20,false,1,7,false
MAIN,17.55,12.800000190734863,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R1D,POD,UNLOAD,17.542360305786133,341.33334,0,0,1,false,1,7,false
MAIN,17.55,12.800000190734863,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R1D,POD,UNLOAD,17.542360305786133,341.33334,0,0,1,false,1,7,false
MAIN,17.55,73.5,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R2D,POD,UNLOAD,17.542360305786133,1966,0,0,15,false,1,7,false
MAIN,17.55,5.4999847412109375,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R2D,POD,UNLOAD,17.542360305786133,132.2666,0,0,1,false,1,7,false
MAIN,17.55,93.0999984741211,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R2D,POD,UNLOAD,17.542360305786133,2490.2668,0,0,19,false,1,7,false
MAIN,17.55,4.900000095367432,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R2D,POD,UNLOAD,17.542360305786133,131.06667,0,0,1,false,1,7,false
MAIN,17.55,4.900000095367432,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDA,"",R2D,POD,UNLOAD,17.542360305786133,131.06667,0,0,1,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,14.800048828125,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R1D,POD,UNLOAD,17.542360305786133,373.8672,0,0,1,false,1,7,false
MAIN,17.55,55.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,1463.7334,0,0,11,false,1,7,false
MAIN,17.55,45.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,1197.6,0,0,9,false,1,7,false
MAIN,17.55,95.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,2528.2668,0,0,19,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,2.199951171875,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,192.26562,0,0,1,false,1,7,false
MAIN,17.55,50.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,1330.6666,0,0,10,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,5.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,133.06667,0,0,1,false,1,7,false
MAIN,17.55,90.0,7027576,STONS,VKNP,POE,LOAD,7027576-1,1,1:0ZDB,"",R2D,POD,UNLOAD,17.542360305786133,2395.2,0,0,18,false,1,7,false
