Model,FedTime,ToTime,ToPurpose,ToLocation,RampName,FromTime,FromPurpose,FromLocation,Mode,AssetType,AssetID,Fleet,CrewType,CrewID,CrewAugmentedSize,CrewAugmentedDuty,MissionID,EarliestReleaseTime,Craf,Contam,Hot,Acl,CrewDutyLeft,OnGroundTime,ServiceTime,ScheduleDelay,CrewRestTime,FuelAmount,ChannelMissionId,SaamId,SaamLegId,ReconfigureTime
MAIN,29.2,29.150448,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.910007,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S01,29.212948,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.2,29.186365,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.753563,UNLOAD,HNTK,AIR,C-17,C17-PQWY002,STRATEGIC,"","",false,false,C17-PQWY002-D0016R0001S04,29.811365,false,false,false,13.172001,0.11928144,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,29.25,29.210184,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,29,HOME,XDAT,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0029R0005S01,30.264027,false,false,false,84.675,0.34189898,1.0538425,0.20833333,0.42884254,0.4166667,0,,"","",0
MAIN,29.25,29.223404,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,29.212948,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S02,30.139027,false,false,false,84.675,0.2386872,0.9156227,0.20833333,0.2906227,0.4166667,0,,"","",0
MAIN,29.3,29.258213,LOAD,AWUB,UNKNOWN,29.173254,LOAD,BPWZ,AIR,B-747P,B747-400-AEDY003,STRATEGIC,"","",false,false,B747-400-AEDY003-D0028R0002S01,29.883213,true,false,false,121.6,0.4671241,0.625,0.09172454,0,0.5332755,0,,"","",0
MAIN,29.3,29.266045,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.025448,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT033,STRATEGIC,"","",false,false,KC10-XDAT033-D0025R0001S01,29.328545,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.3,29.273481,ENROUTE,TYFR,RAMP1,29.156927,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT005,STRATEGIC,"","",false,false,B747-400-XDAT005-D0027R0003S01,29.898481,true,false,false,121.6,0.18292445,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.35,29.300291,UNLOAD,HNTK,GABES -HNTK-APT-parking,28.953503,ENROUTE,PTFL,AIR,B-747P,B747-400-AEDY002,STRATEGIC,"","",false,false,B747-400-AEDY002-D0027R0002S01,29.925291,true,false,false,121.6,0.20529512,0.625,0.125,0,0.5,0,,"","",0
MAIN,29.35,29.304834,LOAD,MBPB,UNKNOWN,29.169302,HOME,XDAT,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0029R0002S01,29.396559,false,false,false,84.675,0.41655147,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,29.35,29.310263,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29,HOME,AEDY,AIR,B-747P,B747-400-AEDY004,STRATEGIC,"","",false,false,B747-400-AEDY004-D0029R0002S01,29.372763,true,false,false,121.6,0.24182126,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.35,29.328545,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.087948,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT034,STRATEGIC,"","",false,false,KC10-XDAT034-D0025R0001S01,29.391045,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.4,29.367754,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.227257,LOAD,MBPB,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0029R0005S01,29.992754,false,false,false,84.675,0.18432997,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.4,29.367754,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.227257,LOAD,MBPB,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0029R0004S01,29.992754,false,false,false,84.675,0.18432997,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.4,29.382566,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,28.898481,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0026R0005S01,29.445066,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.4,29.391045,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.150448,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT035,STRATEGIC,"","",false,false,KC10-XDAT035-D0025R0001S01,29.453545,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.45,29.400675,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.265259,ENROUTE,CWKW,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S01,29.525675,false,false,false,84.675,0.41666663,0.125,0.125,0,0,0,,"","",0
MAIN,29.55,29.537056,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.396559,LOAD,MBPB,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0029R0002S01,30.162056,false,false,false,84.675,0.18432997,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.55,29.548254,LOAD,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,29.372763,ENROUTE,PTFL,AIR,B-747P,B747-400-AEDY004,STRATEGIC,"","",false,false,B747-400-AEDY004-D0029R0002S01,30.173254,true,false,false,121.6,0.003829345,0.625,0.125,0,0.5,0,,"","",0
MAIN,29.6,29.569231,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.454792,ENROUTE,TYFR,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S03,29.662981,false,false,false,86.1,0.43764466,0.09375,0.09375,0,0,0,,"","",0
MAIN,29.6,29.571753,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.379768,ENROUTE,MQNA,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0027R0002S01,29.665503,false,false,false,86.1,0.36009836,0.09375,0.09375,0,0,0,,"","",0
MAIN,29.6,29.572964,ENROUTE,MQNA,RAMP1,29.335041,LOAD,TMKH,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S02,29.635464,false,false,false,84.675,0.3141616,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.6,29.572956,LOAD,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,29.445066,HOME,XDAT,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0029R0006S01,30.197956,true,false,false,121.6,0.42419392,0.625,0.125,0,0.5,0,,"","",0
MAIN,29.6,29.590034,LOAD,AWUB,UNKNOWN,29.488409,HOME,DKFX,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0025R0002S02,30.215034,false,false,false,86.1,0.45045733,0.625,0.09172454,0.35405922,0.17921624,0,,"","",0
MAIN,29.65,29.629734,UNLOAD,HNTK,GABES -HNTK-APT-parking,29.193727,LOAD,AWUB,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0027R0003S01,30.254734,true,false,false,111.73067,0.11607769,0.625,0.125,0,0.5,0,,"","",0
MAIN,29.75,29.702848,HOME,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,29.45486,HOME,DKFX,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0020R0002S03,30.421598,false,false,false,83.1588,0.3040955,0.71875,0.09375,0,0.625,0,,"","",0
MAIN,29.75,29.731161,ENROUTE,MQNA,RAMP1,29.525675,UNLOAD,FUQN,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S01,30.356161,false,false,false,84.675,0.08618106,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.8,29.798218,ENROUTE,TYFR,RAMP1,29.635464,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S02,30.423218,false,false,false,84.675,0.08890748,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.9,29.868622,HOME,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,29.62108,ENROUTE,PTFL,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0026R0004S01,30.587372,false,false,false,83.2362,0.30454278,0.71875,0.09375,0,0.625,0,,"","",0
MAIN,29.9,29.870417,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,29.572964,ENROUTE,MQNA,AIR,C-17,C17-DKFX003,STRATEGIC,"","",false,false,C17-DKFX003-D0026R0003S01,29.964167,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,29.9,29.8827,ENROUTE,MQNA,RAMP1,29.662981,UNLOAD,FUQN,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S03,30.5077,false,false,false,86.1,0.12417485,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,29.9,29.885221,ENROUTE,MQNA,RAMP1,29.665503,UNLOAD,FUQN,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0027R0002S01,30.510221,false,false,false,86.1,0.04662855,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,29.95,29.902813,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.418728,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0026R0006S01,29.965313,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,30,29.9892,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,29.964167,HOME,DKFX,AIR,C-17,C17-DKFX003,STRATEGIC,"","",false,false,C17-DKFX003-D0029R0004S01,30.6142,false,false,false,86.1,0.13584532,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,30.05,30.042059,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.557974,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT004,STRATEGIC,"","",false,false,B747-400-XDAT004-D0027R0003S01,30.104559,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.1,30.058907,HOME,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,29.811365,ENROUTE,PTFL,AIR,C-17,C17-PQWY002,STRATEGIC,"","",false,false,C17-PQWY002-D0016R0001S04,30.152657,false,false,false,83.2362,0.30454278,0.09375,0.09375,0,0,0,,"","",0
MAIN,30.1,30.065529,HOME,AEDY,RAMP1,29.925291,UNLOAD,HNTK,AIR,B-747P,B747-400-AEDY002,STRATEGIC,"","",false,false,B747-400-AEDY002-D0027R0002S01,30.128029,true,false,false,121.6,0.41184527,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.1,30.068245,LOAD,QYZH,MOUNTAIN HOME AFB -QYZH-MAP-PARKING,30,HOME,XDAT,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0030R0002S01,30.161995,false,false,false,86.1,0.48383915,0.09375,0.09375,0,0,0,,"","",0
MAIN,30.2,30.157524,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,29.965313,HOME,XDAT,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0029R0007S01,30.782524,true,false,false,121.6,0.35987258,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.2,30.170477,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.753666,ENROUTE,MQNA,AIR,B-747P,B747-400-XDAT006,STRATEGIC,"","",false,false,B747-400-XDAT006-D0027R0002S01,30.734533,true,false,false,116.40787,0.13527197,0.5640564,0.0625,0.5015564,0,0,,"","",0
MAIN,30.25,30.200024,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.715939,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT003,STRATEGIC,"","",false,false,B747-400-XDAT003-D0026R0004S01,30.262524,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.25,30.237423,LOAD,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,30.173254,LOAD,BPWZ,AIR,B-747P,B747-400-AEDY004,STRATEGIC,"","",false,false,B747-400-AEDY004-D0029R0002S01,30.862423,true,false,false,121.6,0.48791373,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.3,30.264896,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,30.254734,UNLOAD,HNTK,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0027R0003S01,30.389896,true,false,false,121.6,0.5419207,0.125,0.125,0,0,0,,"","",0
MAIN,30.35,30.3112,ENROUTE,TYFR,RAMP1,29.992754,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0029R0005S01,30.3737,false,false,false,72.560104,0.23363793,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.35,30.3112,ENROUTE,TYFR,RAMP1,29.992754,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0029R0004S01,30.3737,false,false,false,72.560104,0.23363793,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.35,30.31922,UNLOAD,HNTK,GABES -HNTK-APT-parking,29.883213,LOAD,AWUB,AIR,B-747P,B747-400-AEDY003,STRATEGIC,"","",false,false,B747-400-AEDY003-D0028R0002S01,30.94422,true,false,false,111.73067,0.11607769,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.4,30.356161,ENROUTE,MQNA,RAMP1,30.139027,LOAD,FJXT,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S02,30.418661,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.4,30.356329,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,30.161995,LOAD,QYZH,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0030R0002S01,30.981329,false,false,false,86.1,0.1957546,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,30.4,30.382566,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.898481,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT005,STRATEGIC,"","",false,false,B747-400-XDAT005-D0027R0003S01,30.445066,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.4,30.390413,LOAD,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,30.262524,HOME,XDAT,AIR,B-747P,B747-400-XDAT003,STRATEGIC,"","",false,false,B747-400-XDAT003-D0030R0005S01,31.487423,true,false,false,121.6,0.42419392,1.0970097,0.125,0.47200966,0.5,0,,"","",0
MAIN,30.45,30.418661,ENROUTE,MQNA,RAMP1,30.201527,LOAD,FJXT,AIR,KC-10,KC10-XDAT037,STRATEGIC,"","",false,false,KC10-XDAT037-D0025R0001S02,30.481161,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.5,30.480501,ENROUTE,TYFR,RAMP1,30.162056,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0029R0002S01,30.543001,false,false,false,72.560104,0.23363793,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.5,30.481161,ENROUTE,MQNA,RAMP1,30.264027,LOAD,FJXT,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0029R0005S01,31.106161,false,false,false,84.675,0.33494824,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,30.55,30.52637,HOME,AEDY,RAMP1,30.389896,UNLOAD,FUQN,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0027R0003S01,30.58887,true,false,false,121.6,0.28044754,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.55,30.529844,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,30.423218,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S02,30.654844,false,false,false,84.675,0.44545716,0.125,0.125,0,0,0,,"","",0
MAIN,30.55,30.532562,ENROUTE,CWKW,RAMP1,30.3737,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0029R0005S01,31.157562,false,false,false,84.675,0.012274563,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,30.55,30.532562,ENROUTE,CWKW,RAMP1,30.3737,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0029R0004S01,31.157562,false,false,false,84.675,0.012274563,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,30.55,30.535378,ENROUTE,MQNA,RAMP1,30.215034,LOAD,AWUB,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0025R0002S02,31.160378,false,false,false,67.524,0.23173937,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,30.55,30.54366,LOAD,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,30.445066,HOME,XDAT,AIR,B-747P,B747-400-XDAT005,STRATEGIC,"","",false,false,B747-400-XDAT005-D0030R0004S01,31.16866,true,false,false,121.6,0.45349124,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.6,30.596601,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,30.356161,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S01,30.659101,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,30.6,30.598349,UNLOAD,HNTK,GABES -HNTK-APT-parking,30.418661,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S02,31.223349,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.65,30.637545,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.421598,HOME,PQWY,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0029R0003S01,31.262545,false,false,false,86.1,0.33613658,0.625,0.09375,0.19910812,0.33214188,0,,"","",0
MAIN,30.7,30.656202,UNLOAD,JEAH,JERBA-ZARZIS -JEAH-IAP-parking,30.197956,LOAD,UHGN,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0029R0006S01,31.281202,true,false,false,106.30253,0.09383789,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.7,30.660849,UNLOAD,HNTK,GABES -HNTK-APT-parking,30.481161,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT037,STRATEGIC,"","",false,false,KC10-XDAT037-D0025R0001S02,31.285849,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,30.7,30.664268,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.6142,LOAD,TMKH,AIR,C-17,C17-DKFX003,STRATEGIC,"","",false,false,C17-DKFX003-D0029R0004S01,31.289268,false,false,false,86.1,0.50201476,0.625,0.09375,0.23633575,0.29491425,0,,"","",0
MAIN,30.7,30.669558,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.659101,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S02,31.335182,false,false,false,84.675,0.2386872,0.6656246,0.20833333,0.04062462,0.4166667,0,,"","",0
MAIN,30.75,30.701864,ENROUTE,CWKW,RAMP1,30.543001,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0029R0002S01,31.326864,false,false,false,84.675,0.012274563,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,30.85,30.803318,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.587372,HOME,PQWY,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0026R0004S02,31.428318,false,false,false,86.1,0.33613658,0.625,0.09375,0.033334732,0.49791527,0,,"","",0
MAIN,30.85,30.805153,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,30.5077,ENROUTE,MQNA,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S03,30.898903,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,30.85,30.807674,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,30.510221,ENROUTE,MQNA,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0027R0002S01,30.901424,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,30.9,30.86033,ENROUTE,MQNA,RAMP1,30.654844,UNLOAD,FUQN,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S02,31.48533,false,false,false,84.675,0.11497159,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,30.9,30.862423,LOAD,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,30.734533,HOME,XDAT,AIR,B-747P,B747-400-XDAT006,STRATEGIC,"","",false,false,B747-400-XDAT006-D0030R0003S01,31.77088,true,false,false,121.6,0.42419392,0.9084568,0.125,0.2834568,0.5,0,,"","",0
MAIN,31,30.954382,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,30.94422,UNLOAD,HNTK,AIR,B-747P,B747-400-AEDY003,STRATEGIC,"","",false,false,B747-400-AEDY003-D0028R0002S01,31.079382,true,false,false,121.6,0.5419207,0.125,0.125,0,0,0,,"","",0
MAIN,31.1,31.074589,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,31,HOME,DKFX,AIR,C-17,C17-DKFX004,STRATEGIC,"","",false,false,C17-DKFX004-D0031R0002S01,31.94734,false,false,false,86.1,0.086291134,0.87275124,0.09375,0.24775124,0.53125,0,,"","",0
MAIN,31.15,31.101625,LOAD,AWUB,UNKNOWN,31,HOME,DKFX,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0031R0006S01,31.19335,false,false,false,86.1,0.2707698,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,31.2,31.156382,UNLOAD,HNTK,GABES -HNTK-APT-parking,30.782524,LOAD,TMKH,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0029R0007S01,31.781382,true,false,false,121.6,0.17822605,0.625,0.125,0.15456772,0.34543228,0,,"","",0
MAIN,31.25,31.206333,ENROUTE,MQNA,RAMP1,30.981329,ENROUTE,PTFL,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0030R0002S01,31.300083,false,false,false,86.1,0.32707888,0.09375,0.09375,0,0,0,,"","",0
MAIN,31.25,31.210184,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,31,HOME,XDAT,AIR,KC-10,KC10-XDAT005,STRATEGIC,"","",false,false,KC10-XDAT005-D0031R0003S01,31.835184,false,false,false,84.675,0.34189898,0.625,0.20833333,0,0.4166667,0,,"","",0
MAIN,31.25,31.213198,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,31,HOME,XDAT,AIR,C-17,C17-XDAT002,STRATEGIC,"","",false,false,C17-XDAT002-D0031R0002S01,31.306948,false,false,false,86.1,0.33888638,0.09375,0.09375,0,0,0,,"","",0
MAIN,31.25,31.215855,HOME,AEDY,RAMP1,31.079382,UNLOAD,FUQN,AIR,B-747P,B747-400-AEDY003,STRATEGIC,"","",false,false,B747-400-AEDY003-D0028R0002S01,31.278355,true,false,false,121.6,0.28044754,0.0625,0.0625,0,0,0,,"","",0
MAIN,31.3,31.296017,UNLOAD,HNTK,GABES -HNTK-APT-parking,31.157562,ENROUTE,CWKW,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0029R0005S01,31.421017,false,false,false,84.675,0.41362846,0.125,0.125,0,0,0,,"","",0
MAIN,31.3,31.296017,UNLOAD,HNTK,GABES -HNTK-APT-parking,31.157562,ENROUTE,CWKW,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0029R0004S01,31.421017,false,false,false,84.675,0.41362846,0.125,0.125,0,0,0,,"","",0
MAIN,31.35,31.31168,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.19335,LOAD,AWUB,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0031R0006S01,31.93668,false,false,false,86.1,0.0607149,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,31.35,31.32067,UNLOAD,JEAH,JERBA-ZARZIS -JEAH-IAP-parking,30.862423,LOAD,UHGN,AIR,B-747P,B747-400-AEDY004,STRATEGIC,"","",false,false,B747-400-AEDY004-D0029R0002S01,31.94567,true,false,false,106.30253,0.09383789,0.625,0.125,0,0.5,0,,"","",0
MAIN,31.4,31.352362,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,31.160378,ENROUTE,MQNA,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0025R0002S02,31.446112,false,false,false,86.1,0.36009836,0.09375,0.09375,0,0,0,,"","",0
MAIN,31.4,31.357016,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.306948,LOAD,TMKH,AIR,C-17,C17-XDAT002,STRATEGIC,"","",false,false,C17-XDAT002-D0031R0002S01,31.982016,false,false,false,86.1,0.1950678,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,31.4,31.380259,ENROUTE,CWKW,RAMP1,31.106161,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0029R0005S01,31.442759,false,false,false,82.218,0.27798554,0.0625,0.0625,0,0,0,,"","",0
MAIN,31.45,31.400358,ENROUTE,TYFR,RAMP1,31.281202,UNLOAD,JEAH,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0029R0006S01,32.02536,true,false,false,121.6,0.4329276,0.6250019,0.0625,0,0.5625,0,,"","",0
MAIN,31.45,31.427317,ENROUTE,MQNA,RAMP1,31.223349,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S02,31.489817,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
