Model,FedTime,MissionId,UID,Stons,Pax,Length,Width,Height,X,Y,Hazmat,CompartmentName,LegId,SeatCode
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT31_1,1,0,108,88,60,240,111,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT32_1,1,0,108,88,60,810,17,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT33_1,1,0,108,88,60,696,111,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT34_1,1,0,108,88,60,126,17,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT35_1,1,0,108,88,60,810,111,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT36_1,1,0,108,88,60,12,17,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT37_1,1,0,108,88,60,126,111,false,AFT/CENTER/LOWER,5,
MAIN,27.05,C17-PQWY001-D0020R0002S02,1:0000029.PLT38_1,1,0,108,88,60,12,111,false,AFT/CENTER/LOWER,5,
MAIN,27.05,KC10-XDAT036-D0025R0001S01,1:0QBJ.M7C0001_1,0.1,0,108,88,60,465,12,true,AFT/CENTER/LOWER,3,
MAIN,27.05,KC10-XDAT036-D0025R0001S01,1:0JXC.M7C0001_1,0.1,0,108,88,60,579,12,true,AFT/CENTER/LOWER,3,
MAIN,27.05,KC10-XDAT036-D0025R0001S01,1:0JXC.J7C0001_1,1,0,55,52,48,518,106,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00FC.M7C0001_1,0.9,0,108,88,60,210,26,true,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.A2D0001_1,3.9,0,142,92,78,620,35,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.A2D0001_2,3.9,0,142,92,78,324,35,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.A2D0002_1,3.8000002,0,142,92,78,472,33,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_1,0.9,0,52,52,48,266,120,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_2,0.9,0,52,52,48,710,133,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_3,0.9,0,52,52,48,414,133,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_4,0.9,0,52,52,48,768,52,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_5,0.9,0,52,52,48,562,131,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_6,0.9,0,52,52,48,652,133,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_7,0.9,0,52,52,48,356,133,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_8,0.9,0,52,52,48,826,81,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0001_9,0.9,0,52,52,48,768,110,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.J7C0002_1,1.2000008,0,52,52,48,504,131,false,AFT/CENTER/LOWER,3,
MAIN,27.1,KC10-XDAT035-D0025R0001S01,1:00JE.M7C0001_1,0.5,0,108,88,60,96,63,true,AFT/CENTER/LOWER,3,
MAIN,27.1,B747-400-AEDY001-D0024R0002S01,1:0QAFP.PAX_1,49.500004,330,0,0,0,0,0,false,FORE/CENTER/LOWER,4,PAX
MAIN,27.1,B747-400-AEDY001-D0024R0002S01,1:00FR.PAX_1,0.75,5,0,0,0,0,0,false,FORE/CENTER/LOWER,4,PAX
MAIN,27.1,B747-400-AEDY001-D0024R0002S01,1:00JCC.PAX_1,3,20,0,0,0,0,0,false,FORE/CENTER/LOWER,4,PAX
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT44_1,1,0,108,88,60,468,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT45_1,1,0,108,88,60,582,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT46_1,1,0,108,88,60,468,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT47_1,1,0,108,88,60,354,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT48_1,1,0,108,88,60,582,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT49_1,1,0,108,88,60,240,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT50_1,1,0,108,88,60,354,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT51_1,1,0,108,88,60,696,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT52_1,1,0,108,88,60,240,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT53_1,1,0,108,88,60,810,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT54_1,1,0,108,88,60,696,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT55_1,1,0,108,88,60,126,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT56_1,1,0,108,88,60,810,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT57_1,1,0,108,88,60,12,17,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT58_1,1,0,108,88,60,126,111,false,AFT/CENTER/LOWER,2,
MAIN,27.1,C17-DKFX003-D0026R0003S01,1:0000011.PLT59_1,1,0,108,88,60,12,111,false,AFT/CENTER/LOWER,2,
MAIN,27.15,C17-PQWY002-D0016R0001S04,1:0000011.PLT60_1,1,0,108,88,60,468,17,false,AFT/CENTER/LOWER,2,
MAIN,27.15,C17-PQWY002-D0016R0001S04,1:0000011.PLT61_1,1,0,108,88,60,582,17,false,AFT/CENTER/LOWER,2,
MAIN,27.15,C17-PQWY002-D0016R0001S04,1:0000011.PLT62_1,1,0,108,88,60,468,111,false,AFT/CENTER/LOWER,2,
MAIN,27.15,C17-PQWY002-D0016R0001S04,1:0000011.PLT63_1,1,0,108,88,60,354,17,false,AFT/CENTER/LOWER,2,
