Model,FedTime,AssetID,MissionID,AssetLocation,AssetType,LocationType,ReleaseTime,RampName,Departed,Contam
MAIN,16.9,C17-DKFX015,C17-DKFX015-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,16.873474,RAMP1,false,false
MAIN,17,C17-XDAT010,C17-XDAT010-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,16.967224,RAMP1,false,false
MAIN,17.05,C17-PQWY003,C17-PQWY003-D0017R0001S01,PQWY,C-17,PLACE_HOLDER,17,MCCHORD AFB -PQWY-MAP-PARKING,false,false
MAIN,17.05,C17-XDAT004,C17-XDAT004-D0017R0001S01,XDAT,C-17,PLACE_HOLDER,17,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,17.05,B747-400-XDAT001,B747-400-XDAT001-D0017R0003S01,XDAT,B-747P,PLACE_HOLDER,17,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,17.05,B747-400-XDAT003,B747-400-XDAT003-D0017R0001S01,XDAT,B-747P,PLACE_HOLDER,17,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,17.05,C17-XDAT011,C17-XDAT011-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,17.04095,RAMP1,false,false
MAIN,17.1,KC10-XDAT005,KC10-XDAT005-D0014R0002S01,PTFL,KC-10,PLACE_HOLDER,17.051414,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,17.1,KC10-XDAT006,KC10-XDAT006-D0014R0002S01,PTFL,KC-10,PLACE_HOLDER,17.051414,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,17.1,KC10-XDAT007,KC10-XDAT007-D0014R0001S01,PTFL,KC-10,PLACE_HOLDER,17.051414,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,17.1,KC10-XDAT009,KC10-XDAT009-D0015R0001S01,FUQN,KC-10,PLACE_HOLDER,17.054464,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.1,C17-PQWY001,C17-PQWY001-D0012R0001S02,TYFR,C-17,PLACE_HOLDER,17.077501,RAMP1,false,false
MAIN,17.15,KC10-XDAT008,KC10-XDAT008-D0014R0001S01,PTFL,KC-10,PLACE_HOLDER,17.113914,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,17.15,C17-XDAT001,C17-XDAT001-D0012R0001S02,TYFR,C-17,PLACE_HOLDER,17.140001,RAMP1,false,false
MAIN,17.2,C17-DKFX014,C17-DKFX014-D0015R0001S01,FUQN,C-17,PLACE_HOLDER,17.159208,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.2,C17-DKFX015,C17-DKFX015-D0015R0001S01,FUQN,C-17,PLACE_HOLDER,17.159208,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.2,C17-XDAT002,C17-XDAT002-D0015R0001S01,TYFR,C-17,PLACE_HOLDER,17.171251,RAMP1,false,false
MAIN,17.2,C17-DKFX001,C17-DKFX001-D0014R0003S01,MQNA,C-17,PLACE_HOLDER,17.174654,RAMP1,false,false
MAIN,17.2,C17-XDAT003,C17-XDAT003-D0016R0001S01,MQNA,C-17,PLACE_HOLDER,17.18381,RAMP1,false,false
MAIN,17.2,C17-PQWY002,C17-PQWY002-D0016R0001S01,MQNA,C-17,PLACE_HOLDER,17.184473,RAMP1,false,false
MAIN,17.25,B747-400-XDAT001,B747-400-XDAT001-D0017R0003S01,BPWZ,B-747P,PLACE_HOLDER,17.223593,BIGGS AAF -BPWZ-MAP-PARKING,false,false
MAIN,17.25,C17-DKFX002,C17-DKFX002-D0014R0002S01,MQNA,C-17,PLACE_HOLDER,17.226582,RAMP1,false,false
MAIN,17.3,C17-PQWY001,C17-PQWY001-D0012R0001S02,FUQN,C-17,PLACE_HOLDER,17.28569,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.35,B747-400-XDAT003,B747-400-XDAT003-D0017R0001S01,LEXG,B-747P,PLACE_HOLDER,17.314186,HUNTER AAF -LEXG-MAP-PARKING,false,false
MAIN,17.35,KC10-XDAT009,KC10-XDAT009-D0015R0001S01,MQNA,KC-10,PLACE_HOLDER,17.32245,RAMP1,false,false
MAIN,17.35,C17-XDAT001,C17-XDAT001-D0012R0001S02,FUQN,C-17,PLACE_HOLDER,17.34819,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.4,B747-400-XDAT002,B747-400-XDAT002-D0015R0002S01,CWKW,B-747P,PLACE_HOLDER,17.349394,RAMP1,false,false
MAIN,17.4,C17-XDAT002,C17-XDAT002-D0015R0001S01,FUQN,C-17,PLACE_HOLDER,17.37944,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.55,KC10-XDAT002,KC10-XDAT002-D0016R0003S01,PTFL,KC-10,PLACE_HOLDER,17.518866,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,17.65,B747-400-XDAT002,B747-400-XDAT002-D0015R0002S01,FUQN,B-747P,PLACE_HOLDER,17.601997,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,17.8,C17-XDAT010,C17-XDAT010-D0015R0001S01,TYFR,C-17,PLACE_HOLDER,17.765001,RAMP1,false,false
MAIN,17.8,KC10-XDAT004,KC10-XDAT004-D0016R0003S01,TMKH,KC-10,PLACE_HOLDER,17.766005,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,17.85,C17-PQWY003,C17-PQWY003-D0017R0001S01,TMKH,C-17,PLACE_HOLDER,17.838861,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,17.85,C17-XDAT004,C17-XDAT004-D0017R0001S01,TMKH,C-17,PLACE_HOLDER,17.838198,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,17.85,C17-XDAT011,C17-XDAT011-D0015R0001S01,TYFR,C-17,PLACE_HOLDER,17.838728,RAMP1,false,false
MAIN,17.95,B747-400-XDAT001,B747-400-XDAT001-D0017R0003S01,TDHV,B-747P,PLACE_HOLDER,17.910294,C SPRINGS-PETERSN -TDHV-JAP-PARKING,false,false
MAIN,18,C17-XDAT010,C17-XDAT010-D0015R0001S01,FUQN,C-17,PLACE_HOLDER,17.97319,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,18,C17-XDAT003,C17-XDAT003-D0016R0001S01,TYFR,C-17,PLACE_HOLDER,17.981586,RAMP1,false,false
MAIN,18,C17-PQWY002,C17-PQWY002-D0016R0001S01,TYFR,C-17,PLACE_HOLDER,17.98225,RAMP1,false,false
MAIN,18.05,KC10-XDAT001,KC10-XDAT001-D0018R0003S01,XDAT,KC-10,PLACE_HOLDER,18,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,18.05,B747-400-XDAT004,B747-400-XDAT004-D0018R0001S01,XDAT,B-747P,PLACE_HOLDER,18,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,18.05,C17-DKFX014,C17-DKFX014-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,18.003927,RAMP1,false,false
MAIN,18.05,C17-DKFX015,C17-DKFX015-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,18.003927,RAMP1,false,false
MAIN,18.05,B747-400-XDAT003,B747-400-XDAT003-D0017R0001S01,PTFL,B-747P,PLACE_HOLDER,18.018404,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,18.05,C17-XDAT011,C17-XDAT011-D0015R0001S01,FUQN,C-17,PLACE_HOLDER,18.046917,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,18.1,KC10-XDAT004,KC10-XDAT004-D0016R0003S01,MQNA,KC-10,PLACE_HOLDER,18.066427,RAMP1,false,false
MAIN,18.15,C17-PQWY001,C17-PQWY001-D0012R0001S02,MQNA,C-17,PLACE_HOLDER,18.13041,RAMP1,false,false
MAIN,18.15,C17-XDAT002,C17-XDAT002-D0015R0001S01,TYFR,C-17,PLACE_HOLDER,18.13958,RAMP1,false,false
MAIN,18.2,C17-XDAT004,C17-XDAT004-D0017R0001S01,MQNA,C-17,PLACE_HOLDER,18.18381,RAMP1,false,false
MAIN,18.2,C17-PQWY003,C17-PQWY003-D0017R0001S01,MQNA,C-17,PLACE_HOLDER,18.184473,RAMP1,false,false
MAIN,18.2,KC10-XDAT009,KC10-XDAT009-D0015R0001S01,PTFL,KC-10,PLACE_HOLDER,18.187891,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,18.2,C17-XDAT003,C17-XDAT003-D0016R0001S01,FUQN,C-17,PLACE_HOLDER,18.189775,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,18.2,C17-PQWY002,C17-PQWY002-D0016R0001S01,FUQN,C-17,PLACE_HOLDER,18.19044,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,18.2,C17-XDAT001,C17-XDAT001-D0012R0001S02,MQNA,C-17,PLACE_HOLDER,18.19291,RAMP1,false,false
MAIN,18.3,B747-400-XDAT004,B747-400-XDAT004-D0018R0001S01,PNQS,B-747P,PLACE_HOLDER,18.293299,MAXWELL AFB -PNQS-MAP-PARKING,false,false
MAIN,18.35,B747-400-XDAT002,B747-400-XDAT002-D0015R0002S01,TYFR,B-747P,PLACE_HOLDER,18.343552,RAMP1,false,false
MAIN,18.5,KC10-XDAT002,KC10-XDAT002-D0016R0003S01,TYFR,KC-10,PLACE_HOLDER,18.46231,RAMP1,false,false
MAIN,18.5,KC10-XDAT009,KC10-XDAT009-D0018R0002S01,XDAT,KC-10,PLACE_HOLDER,18.490988,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,18.7,KC10-XDAT002,KC10-XDAT002-D0016R0003S01,FUQN,KC-10,PLACE_HOLDER,18.693937,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,18.85,C17-XDAT010,C17-XDAT010-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,18.81791,RAMP1,false,false
MAIN,18.85,KC10-XDAT001,KC10-XDAT001-D0018R0003S01,TMKH,KC-10,PLACE_HOLDER,18.826214,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,18.9,KC10-XDAT004,KC10-XDAT004-D0016R0003S01,TYFR,KC-10,PLACE_HOLDER,18.854181,RAMP1,false,false
MAIN,18.9,B747-400-XDAT002,B747-400-XDAT002-D0018R0003S01,XDAT,B-747P,PLACE_HOLDER,18.890137,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,18.9,C17-XDAT011,C17-XDAT011-D0015R0001S01,MQNA,C-17,PLACE_HOLDER,18.891636,RAMP1,false,false
MAIN,19,C17-XDAT004,C17-XDAT004-D0017R0001S01,TYFR,C-17,PLACE_HOLDER,18.981586,RAMP1,false,false
MAIN,19,C17-PQWY003,C17-PQWY003-D0017R0001S01,TYFR,C-17,PLACE_HOLDER,18.98225,RAMP1,false,false
MAIN,19,B747-400-XDAT001,B747-400-XDAT001-D0017R0003S01,HNTK,B-747P,PLACE_HOLDER,18.98853,GABES -HNTK-APT-parking,false,false
MAIN,19,B747-400-XDAT003,B747-400-XDAT003-D0017R0001S01,HNTK,B-747P,PLACE_HOLDER,18.990164,GABES -HNTK-APT-parking,false,false
MAIN,19,B747-400-XDAT004,B747-400-XDAT004-D0018R0001S01,MUHJ,B-747P,PLACE_HOLDER,18.996937,LANGLEY AFB -MUHJ-MAP-PARKING,false,false
MAIN,19.05,B747-400-XDAT005,B747-400-XDAT005-D0019R0001S01,XDAT,B-747P,PLACE_HOLDER,19,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,19.05,C17-XDAT003,C17-XDAT003-D0016R0001S01,MQNA,C-17,PLACE_HOLDER,19.034494,RAMP1,false,false
MAIN,19.05,C17-PQWY002,C17-PQWY002-D0016R0001S01,MQNA,C-17,PLACE_HOLDER,19.035158,RAMP1,false,false
MAIN,19.1,KC10-XDAT004,KC10-XDAT004-D0016R0003S01,FUQN,KC-10,PLACE_HOLDER,19.085808,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,19.15,KC10-XDAT001,KC10-XDAT001-D0018R0003S01,MQNA,KC-10,PLACE_HOLDER,19.126637,RAMP1,false,false
MAIN,19.2,C17-PQWY003,C17-PQWY003-D0017R0001S01,FUQN,C-17,PLACE_HOLDER,19.19044,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,19.3,C17-XDAT011,C17-XDAT011-D0015R0001S02,DKFX,C-17,PLACE_HOLDER,19.282839,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,19.35,C17-XDAT004,C17-XDAT004-D0017R0001S01,FUQN,C-17,PLACE_HOLDER,19.304705,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,19.45,C17-XDAT003,C17-XDAT003-D0016R0001S02,DKFX,C-17,PLACE_HOLDER,19.425697,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,19.45,C17-PQWY002,C17-PQWY002-D0016R0001S02,DKFX,C-17,PLACE_HOLDER,19.426361,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,19.55,KC10-XDAT002,KC10-XDAT002-D0016R0003S01,MQNA,KC-10,PLACE_HOLDER,19.524424,RAMP1,false,false
MAIN,19.65,C17-PQWY001,C17-PQWY001-D0012R0001S03,DKFX,C-17,PLACE_HOLDER,19.647223,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,19.7,KC10-XDAT009,KC10-XDAT009-D0018R0002S01,TMKH,KC-10,PLACE_HOLDER,19.678371,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,19.75,B747-400-XDAT002,B747-400-XDAT002-D0018R0003S01,TMKH,B-747P,PLACE_HOLDER,19.707348,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,19.75,C17-XDAT001,C17-XDAT001-D0012R0001S03,DKFX,C-17,PLACE_HOLDER,19.709723,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,19.75,B747-400-XDAT001,B747-400-XDAT001-D0017R0003S01,TYFR,B-747P,PLACE_HOLDER,19.732885,RAMP1,false,false
MAIN,19.75,B747-400-XDAT003,B747-400-XDAT003-D0017R0001S01,TYFR,B-747P,PLACE_HOLDER,19.73452,RAMP1,false,false
MAIN,19.8,C17-XDAT002,C17-XDAT002-D0015R0001S02,DKFX,C-17,PLACE_HOLDER,19.78507,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,19.85,B747-400-XDAT005,B747-400-XDAT005-D0019R0001S01,TMKH,B-747P,PLACE_HOLDER,19.817211,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,19.85,KC10-XDAT002,KC10-XDAT002-D0016R0003S01,PTFL,KC-10,PLACE_HOLDER,19.827364,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,19.95,KC10-XDAT004,KC10-XDAT004-D0016R0003S01,MQNA,KC-10,PLACE_HOLDER,19.916294,RAMP1,false,false
MAIN,19.95,KC10-XDAT001,KC10-XDAT001-D0018R0003S01,FUQN,KC-10,PLACE_HOLDER,19.932627,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,19.95,C17-XDAT011,C17-XDAT011-D0015R0001S02,TMKH,C-17,PLACE_HOLDER,19.932873,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20,KC10-XDAT009,KC10-XDAT009-D0018R0002S01,MQNA,KC-10,PLACE_HOLDER,19.978794,RAMP1,false,false
MAIN,20,B747-400-XDAT004,B747-400-XDAT004-D0018R0001S01,HNTK,B-747P,PLACE_HOLDER,19.981026,GABES -HNTK-APT-parking,false,false
MAIN,20.05,C17-DKFX001,C17-DKFX001-D0020R0004S01,DKFX,C-17,PLACE_HOLDER,20,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.05,C17-DKFX002,C17-DKFX002-D0020R0003S01,DKFX,C-17,PLACE_HOLDER,20,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.05,C17-DKFX003,C17-DKFX003-D0020R0001S01,DKFX,C-17,PLACE_HOLDER,20,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.05,C17-DKFX014,C17-DKFX014-D0020R0002S01,DKFX,C-17,PLACE_HOLDER,20,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.05,C17-DKFX015,C17-DKFX015-D0020R0002S01,DKFX,C-17,PLACE_HOLDER,20,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.05,C17-PQWY003,C17-PQWY003-D0017R0001S01,MQNA,C-17,PLACE_HOLDER,20.035158,RAMP1,false,false
MAIN,20.1,C17-XDAT003,C17-XDAT003-D0016R0001S02,TMKH,C-17,PLACE_HOLDER,20.075731,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.1,C17-PQWY002,C17-PQWY002-D0016R0001S02,TMKH,C-17,PLACE_HOLDER,20.076395,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.15,C17-DKFX003,C17-DKFX003-D0020R0001S01,TMKH,C-17,PLACE_HOLDER,20.118784,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.2,C17-XDAT004,C17-XDAT004-D0017R0001S01,MQNA,C-17,PLACE_HOLDER,20.149424,RAMP1,false,false
MAIN,20.25,KC10-XDAT001,KC10-XDAT001-D0018R0003S01,MQNA,KC-10,PLACE_HOLDER,20.200613,RAMP1,false,false
MAIN,20.25,KC10-XDAT004,KC10-XDAT004-D0016R0003S01,PTFL,KC-10,PLACE_HOLDER,20.219234,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,20.3,C17-XDAT011,C17-XDAT011-D0015R0001S02,MQNA,C-17,PLACE_HOLDER,20.278484,RAMP1,false,false
MAIN,20.3,B747-400-XDAT001,B747-400-XDAT001-D0020R0004S01,XDAT,B-747P,PLACE_HOLDER,20.27947,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,20.3,B747-400-XDAT003,B747-400-XDAT003-D0020R0002S01,XDAT,B-747P,PLACE_HOLDER,20.281105,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,20.35,C17-XDAT010,C17-XDAT010-D0015R0001S02,DKFX,C-17,PLACE_HOLDER,20.334723,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.45,C17-XDAT003,C17-XDAT003-D0016R0001S02,MQNA,C-17,PLACE_HOLDER,20.421343,RAMP1,false,false
MAIN,20.45,C17-PQWY002,C17-PQWY002-D0016R0001S02,MQNA,C-17,PLACE_HOLDER,20.422007,RAMP1,false,false
MAIN,20.45,C17-PQWY003,C17-PQWY003-D0017R0001S02,DKFX,C-17,PLACE_HOLDER,20.426361,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.55,C17-XDAT004,C17-XDAT004-D0017R0001S02,DKFX,C-17,PLACE_HOLDER,20.540627,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,20.6,B747-400-XDAT001,B747-400-XDAT001-D0020R0004S01,GAMH,B-747P,PLACE_HOLDER,20.550163,ALEXANDRIA INTL -GAMH-MAP-PARKING,false,false
MAIN,20.6,B747-400-XDAT003,B747-400-XDAT003-D0020R0002S01,PNQS,B-747P,PLACE_HOLDER,20.574404,MAXWELL AFB -PNQS-MAP-PARKING,false,false
MAIN,20.65,C17-PQWY001,C17-PQWY001-D0020R0002S01,PQWY,C-17,PLACE_HOLDER,20.625,MCCHORD AFB -PQWY-MAP-PARKING,false,false
MAIN,20.7,C17-DKFX001,C17-DKFX001-D0020R0004S01,TMKH,C-17,PLACE_HOLDER,20.650034,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.7,C17-DKFX002,C17-DKFX002-D0020R0003S01,TMKH,C-17,PLACE_HOLDER,20.650034,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.7,C17-DKFX014,C17-DKFX014-D0020R0002S01,TMKH,C-17,PLACE_HOLDER,20.650034,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.7,C17-XDAT010,C17-XDAT010-D0020R0002S01,XDAT,C-17,PLACE_HOLDER,20.671654,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,20.75,B747-400-XDAT002,B747-400-XDAT002-D0018R0003S01,FUQN,B-747P,PLACE_HOLDER,20.706556,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,20.75,B747-400-XDAT004,B747-400-XDAT004-D0018R0001S01,TYFR,B-747P,PLACE_HOLDER,20.725382,RAMP1,false,false
MAIN,20.75,C17-DKFX015,C17-DKFX015-D0020R0002S01,TMKH,C-17,PLACE_HOLDER,20.743784,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,20.8,KC10-XDAT009,KC10-XDAT009-D0018R0002S01,TYFR,KC-10,PLACE_HOLDER,20.766548,RAMP1,false,false
MAIN,20.95,B747-400-XDAT005,B747-400-XDAT005-D0019R0001S01,CWKW,B-747P,PLACE_HOLDER,20.904324,RAMP1,false,false
MAIN,21,C17-DKFX003,C17-DKFX003-D0020R0001S01,MQNA,C-17,PLACE_HOLDER,20.995646,RAMP1,false,false
MAIN,21,C17-DKFX001,C17-DKFX001-D0020R0004S01,MQNA,C-17,PLACE_HOLDER,20.995646,RAMP1,false,false
MAIN,21,C17-DKFX002,C17-DKFX002-D0020R0003S01,MQNA,C-17,PLACE_HOLDER,20.995646,RAMP1,false,false
MAIN,21,KC10-XDAT009,KC10-XDAT009-D0018R0002S01,FUQN,KC-10,PLACE_HOLDER,20.998175,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.05,C5A-XDAT001,C5A-XDAT001-D0021R0001S01,XDAT,C-5A,PLACE_HOLDER,21,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,21.05,KC10-XDAT002,KC10-XDAT002-D0021R0004S01,XDAT,KC-10,PLACE_HOLDER,21,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,21.05,B747-400-XDAT006,B747-400-XDAT006-D0021R0001S01,XDAT,B-747P,PLACE_HOLDER,21,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,21.1,KC10-XDAT001,KC10-XDAT001-D0018R0003S01,PTFL,KC-10,PLACE_HOLDER,21.066053,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,21.1,C17-XDAT011,C17-XDAT011-D0015R0001S02,TYFR,C-17,PLACE_HOLDER,21.076262,RAMP1,false,false
MAIN,21.1,C17-PQWY003,C17-PQWY003-D0017R0001S02,TMKH,C-17,PLACE_HOLDER,21.076395,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.1,C17-DKFX015,C17-DKFX015-D0020R0002S01,MQNA,C-17,PLACE_HOLDER,21.089396,RAMP1,false,false
MAIN,21.2,B747-400-XDAT005,B747-400-XDAT005-D0019R0001S01,FUQN,B-747P,PLACE_HOLDER,21.156927,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.2,C17-XDAT004,C17-XDAT004-D0017R0001S02,TMKH,C-17,PLACE_HOLDER,21.19066,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.25,C17-XDAT003,C17-XDAT003-D0016R0001S02,TYFR,C-17,PLACE_HOLDER,21.21912,RAMP1,false,false
MAIN,21.25,C17-PQWY002,C17-PQWY002-D0016R0001S02,TYFR,C-17,PLACE_HOLDER,21.219784,RAMP1,false,false
MAIN,21.25,B747-400-XDAT003,B747-400-XDAT003-D0020R0002S01,DKFX,B-747P,PLACE_HOLDER,21.246151,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,21.3,B747-400-XDAT001,B747-400-XDAT001-D0020R0004S01,TMKH,B-747P,PLACE_HOLDER,21.265131,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.3,B747-400-XDAT004,B747-400-XDAT004-D0021R0002S01,XDAT,B-747P,PLACE_HOLDER,21.271967,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,21.3,C17-DKFX003,C17-DKFX003-D0020R0001S01,FUQN,C-17,PLACE_HOLDER,21.28138,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.3,C17-XDAT011,C17-XDAT011-D0015R0001S02,FUQN,C-17,PLACE_HOLDER,21.28445,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.35,B747-400-XDAT006,B747-400-XDAT006-D0021R0001S01,TMKH,B-747P,PLACE_HOLDER,21.317211,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.45,C17-PQWY003,C17-PQWY003-D0017R0001S02,MQNA,C-17,PLACE_HOLDER,21.422007,RAMP1,false,false
MAIN,21.45,C17-XDAT003,C17-XDAT003-D0016R0001S02,FUQN,C-17,PLACE_HOLDER,21.427309,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.45,C17-PQWY002,C17-PQWY002-D0016R0001S02,FUQN,C-17,PLACE_HOLDER,21.427973,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.45,B747-400-XDAT002,B747-400-XDAT002-D0018R0003S01,TYFR,B-747P,PLACE_HOLDER,21.44811,RAMP1,false,false
MAIN,21.55,B747-400-XDAT004,B747-400-XDAT004-D0021R0002S01,GUQE,B-747P,PLACE_HOLDER,21.522362,FORBES FIELD -GUQE-JAP-PARKING,false,false
MAIN,21.55,C17-DKFX014,C17-DKFX014-D0020R0002S01,MQNA,C-17,PLACE_HOLDER,21.526896,RAMP1,false,false
MAIN,21.55,C17-XDAT004,C17-XDAT004-D0017R0001S02,MQNA,C-17,PLACE_HOLDER,21.536272,RAMP1,false,false
MAIN,21.6,C17-PQWY001,C17-PQWY001-D0020R0002S01,TMKH,C-17,PLACE_HOLDER,21.5768,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.6,C17-XDAT010,C17-XDAT010-D0020R0002S01,TMKH,C-17,PLACE_HOLDER,21.5768,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.8,C5A-XDAT001,C5A-XDAT001-D0021R0001S01,GUQE,C-5A,PLACE_HOLDER,21.765865,FORBES FIELD -GUQE-JAP-PARKING,false,false
MAIN,21.8,C17-DKFX001,C17-DKFX001-D0020R0004S01,TYFR,C-17,PLACE_HOLDER,21.793423,RAMP1,false,false
MAIN,21.8,C17-DKFX002,C17-DKFX002-D0020R0003S01,TYFR,C-17,PLACE_HOLDER,21.793423,RAMP1,false,false
MAIN,21.85,C17-DKFX014,C17-DKFX014-D0020R0002S01,FUQN,C-17,PLACE_HOLDER,21.81263,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,21.85,KC10-XDAT002,KC10-XDAT002-D0021R0004S01,TMKH,KC-10,PLACE_HOLDER,21.826214,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,21.85,KC10-XDAT009,KC10-XDAT009-D0018R0002S01,MQNA,KC-10,PLACE_HOLDER,21.828661,RAMP1,false,false
MAIN,21.9,C17-DKFX015,C17-DKFX015-D0020R0002S01,TYFR,C-17,PLACE_HOLDER,21.887173,RAMP1,false,false
MAIN,21.9,B747-400-XDAT005,B747-400-XDAT005-D0019R0001S01,TYFR,B-747P,PLACE_HOLDER,21.898481,RAMP1,false,false
MAIN,21.95,C17-PQWY001,C17-PQWY001-D0020R0002S01,MQNA,C-17,PLACE_HOLDER,21.922411,RAMP1,false,false
MAIN,21.95,C17-XDAT010,C17-XDAT010-D0020R0002S01,MQNA,C-17,PLACE_HOLDER,21.922411,RAMP1,false,false
MAIN,22,B747-400-XDAT006,B747-400-XDAT006-D0021R0001S01,MUHJ,B-747P,PLACE_HOLDER,21.967327,LANGLEY AFB -MUHJ-MAP-PARKING,false,false
