Model,FedTime,SqFt,MTons,NumContainers,NumItems,ArrivalTime,CargoID,Amount,CargoType,RLN,VirtualRlnId,CCC,MissionID,MissionNum,AssetID,FromPurpose,FromLocationType,ToPurpose,ToLocationType,DynamicPOD,Hot,OnloadGeoloc,LoadTime,OffloadGeoloc,LoadRule,Decontaminatable,CommodityType,Consolidated
MAIN,24.75,254.66667,0,0,1,24.722918,1:0YBQC.R1D0002,9.5,STONS,1:0YBQC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,778.4001,0,0,6,24.722918,1:0YBQC.R2D0001,29.400001525878906,STONS,1:0YBQC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,129.73334,0,0,1,24.722918,1:0YBQC.R2D0001,4.900000095367432,STONS,1:0YBQC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,130,0,0,1,24.722918,1:0YBQC.R2D0002,4.0,STONS,1:0YBQC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,2335.2,0,0,18,24.722918,1:0YBQC.R2D0001,88.20000457763672,STONS,1:0YBQC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,0,0,2.727907,0,24.722918,1:0YBQC.J3B0001 et al.,17.0,CONTAINER_20,1:0YBQC,,J3B,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,5,false
MAIN,24.75,0,0,0.27209306,0,24.722918,1:0YBQC.J3B0001 et al.,0.2999992370605469,CONTAINER_20,1:0YBQC,,J3B,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,5,false
MAIN,24.75,70,0,0,1,24.722918,1:00HDC.A3D0001,0.800000011920929,STONS,1:00HDC,,A3D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,70,0,0,1,24.722918,1:00HDC.A3D0002,0.699999988079071,STONS,1:00HDC,,A3D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,228.13335,0,0,1,24.722918,1:00HDC.A2D0001,4.900000095367432,STONS,1:00HDC,,A2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,230.5332,0,0,1,24.722918,1:00HDC.A2D0002,5.79998779296875,STONS,1:00HDC,,A2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,228.13335,0,0,1,24.722918,1:00HDC.A2D0001,4.900000095367432,STONS,1:00HDC,,A2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,2053.2,0,0,9,24.722918,1:00HDC.A2D0001,44.10000228881836,STONS,1:00HDC,,A2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,4562.6665,0,0,20,24.722918,1:00HDC.A2D0001,98.0,STONS,1:00HDC,,A2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,5,false
MAIN,24.75,144,0,0,6,24.722918,1:00HDC.J3C0001,5.399999618530273,STONS,1:00HDC,,J3C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,24,0,0,1,24.722918,1:00HDC.J3C0002,0.9000005722045898,STONS,1:00HDC,,J3C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,237.59999,0,0,9,24.722918,1:00HDC.J7C0001,9.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,211.2,0,0,8,24.722918,1:00HDC.J7C0001,8.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,290.4,0,0,11,24.722918,1:00HDC.J7C0001,11.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,38.666668,0,0,1,24.722918,1:00HDC.J7C0002,0.3000030517578125,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,24,0,0,1,24.722918,1:00HDC.J3C0001,0.8999999761581421,STONS,1:00HDC,,J3C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,24,0,0,1,24.722918,1:00HDC.J3C0001,0.8999999761581421,STONS,1:00HDC,,J3C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,79.2,0,0,3,24.722918,1:00HDC.J7C0001,3.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,26.4,0,0,1,24.722918,1:00HDC.J7C0001,1.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,528,0,0,20,24.722918,1:00HDC.J7C0001,20.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,26.4,0,0,1,24.722918,1:00HDC.J7C0001,1.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,528,0,0,20,24.722918,1:00HDC.J7C0001,20.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,26.4,0,0,1,24.722918,1:00HDC.J7C0001,1.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,501.59998,0,0,19,24.722918,1:00HDC.J7C0001,19.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,26.4,0,0,1,24.722918,1:00HDC.J7C0001,1.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,528,0,0,20,24.722918,1:00HDC.J7C0001,20.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,26.4,0,0,1,24.722918,1:00HDC.J7C0001,1.0,STONS,1:00HDC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,5,false
MAIN,24.75,0,0,0.7,0,24.722918,1:00HDC.M7C0001 et al.,2.4000000953674316,CONTAINER_20,1:00HDC,,M7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,5,false
MAIN,24.75,0,0,0.3,0,24.722918,1:00HDC.M7C0001 et al.,0.8999998569488525,CONTAINER_20,1:00HDC,,M7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,5,false
MAIN,24.75,66.666664,0,0,1,24.722918,1:0JKBC.R3D0001,1.399999976158142,STONS,1:0JKBC,,R3D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0JKBC.R1D0001,12.899999618530273,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,93.333336,0,0,1,24.722918,1:0JKBC.R2B0001,0.8999999761581421,STONS,1:0JKBC,,R2B,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0JKBC.R1D0001,12.899999618530273,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0JKBC.R1D0002,12.899999618530273,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,504,0,0,2,24.722918,1:0JKBC.R1D0003,20.600000381469727,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,252,0,0,1,24.722918,1:0JKBC.R1D0003,10.300000190734863,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,325.33334,0,0,1,24.722918,1:0JKBC.R1D0004,18.299999237060547,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,145.33333,0,0,1,24.722918,1:0JKBC.R2D0001,4.300000190734863,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,326.66666,0,0,1,24.722918,1:0JKBC.R2D0002,6.800000190734863,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,326.66666,0,0,1,24.722918,1:0JKBC.R2D0002,6.800000190734863,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,4032,0,0,16,24.722918,1:0JKBC.R1D0003,164.8000030517578,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,252,0,0,1,24.722918,1:0JKBC.R1D0003,10.300000190734863,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,5040,0,0,20,24.722918,1:0JKBC.R1D0003,206.0,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,252,0,0,1,24.722918,1:0JKBC.R1D0003,10.300000190734863,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,5040,0,0,20,24.722918,1:0JKBC.R1D0003,206.0,STONS,1:0JKBC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,4573.3335,0,0,14,24.722918,1:0JKBC.R2D0002,95.20000457763672,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,1306.6666,0,0,4,24.722918,1:0JKBC.R2D0002,27.200000762939453,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,325.33334,0,0,1,24.722918,1:0JKBC.R2D0003,8.199999809265137,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,144,0,0,1,24.722918,1:0JKBC.R2D0004,2.799999952316284,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,144,0,0,1,24.722918,1:0JKBC.R2D0004,2.799999952316284,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,186.66667,0,0,1,24.722918,1:0JKBC.R2D0005,3.5999999046325684,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,186.66667,0,0,1,24.722918,1:0JKBC.R2D0005,3.5999999046325684,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,148,0,0,1,24.722918,1:0JKBC.R2D0006,2.0999999046325684,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,6533.3335,0,0,20,24.722918,1:0JKBC.R2D0002,136.0,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,6533.3335,0,0,20,24.722918,1:0JKBC.R2D0002,136.0,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,288,0,0,2,24.722918,1:0JKBC.R2D0004,5.599999904632568,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,144,0,0,1,24.722918,1:0JKBC.R2D0004,2.799999952316284,STONS,1:0JKBC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,134.66667,0,0,1,24.722918,1:0JKBC.J2D0001,2.299999952316284,STONS,1:0JKBC,,J2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,103.46667,0,0,4,24.722918,1:0JKBC.J7C0001,4.0,STONS,1:0JKBC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,232.79999,0,0,9,24.722918,1:0JKBC.J7C0001,9.0,STONS,1:0JKBC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,27.733316,0,0,1,24.722918,1:0JKBC.J7C0002,0.20000076293945312,STONS,1:0JKBC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,362.13333,0,0,14,24.722918,1:0JKBC.J7C0001,14.0,STONS,1:0JKBC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,25.866667,0,0,1,24.722918,1:0JKBC.J7C0001,1.0,STONS,1:0JKBC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,0,0,0.5,0,24.722918,1:0JKBC.M7C0001 et al.,0.800000011920929,CONTAINER_20,1:0JKBC,,M7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,22,false
MAIN,24.75,0,0,0.5,0,24.722918,1:0JKBC.M7C0001 et al.,0.800000011920929,CONTAINER_20,1:0JKBC,,M7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0MAAC.R1D0001,12.899999618530273,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0MAAC.R1D0002,12.899999618530273,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,2268,0,0,9,24.722918,1:0MAAC.R1D0003,92.70000457763672,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,325.33334,0,0,1,24.722918,1:0MAAC.R1D0004,18.299999237060547,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,93.333336,0,0,1,24.722918,1:0MAAC.R2B0001,0.8999999761581421,STONS,1:0MAAC,,R2B,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,145.33333,0,0,1,24.722918,1:0MAAC.R2D0001,4.300000190734863,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,5880,0,0,18,24.722918,1:0MAAC.R2D0002,122.4000015258789,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,325.33334,0,0,1,24.722918,1:0MAAC.R2D0003,8.199999809265137,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,432,0,0,3,24.722918,1:0MAAC.R2D0004,8.399999618530273,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,186.66667,0,0,1,24.722918,1:0MAAC.R2D0005,3.5999999046325684,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,148,0,0,1,24.722918,1:0MAAC.R2D0006,2.0999999046325684,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,66.666664,0,0,1,24.722918,1:0MAAC.R3D0001,1.399999976158142,STONS,1:0MAAC,,R3D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,1764,0,0,7,24.722918,1:0MAAC.R1D0003,72.0999984741211,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,5226.6665,0,0,16,24.722918,1:0MAAC.R2D0002,108.80000305175781,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,2268,0,0,9,24.722918,1:0MAAC.R1D0003,92.70000457763672,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,653.3333,0,0,2,24.722918,1:0MAAC.R2D0002,13.600000381469727,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0MAAC.R1D0001,12.899999618530273,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,4536,0,0,18,24.722918,1:0MAAC.R1D0003,185.40000915527344,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,2940,0,0,9,24.722918,1:0MAAC.R2D0002,61.20000076293945,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,288,0,0,2,24.722918,1:0MAAC.R2D0004,5.599999904632568,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,186.66667,0,0,1,24.722918,1:0MAAC.R2D0005,3.5999999046325684,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,3276,0,0,13,24.722918,1:0MAAC.R1D0003,133.90000915527344,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,326.66666,0,0,1,24.722918,1:0MAAC.R2D0002,6.800000190734863,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,4246.6665,0,0,13,24.722918,1:0MAAC.R2D0002,88.4000015258789,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,252,0,0,1,24.722918,1:0MAAC.R1D0003,10.300000190734863,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,1008,0,0,4,24.722918,1:0MAAC.R1D0003,41.20000076293945,STONS,1:0MAAC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,326.66666,0,0,1,24.722918,1:0MAAC.R2D0002,6.800000190734863,STONS,1:0MAAC,,R2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,388,0,0,15,24.722918,1:0MAAC.J7C0001,15.0,STONS,1:0MAAC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,77.6,0,0,3,24.722918,1:0MAAC.J7C0001,3.0,STONS,1:0MAAC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,27.733316,0,0,1,24.722918,1:0MAAC.J7C0002,0.20000076293945312,STONS,1:0MAAC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,134.66667,0,0,1,24.722918,1:0MAAC.J2D0001,2.299999952316284,STONS,1:0MAAC,,J2D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,232.79999,0,0,9,24.722918,1:0MAAC.J7C0001,9.0,STONS,1:0MAAC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,25.866667,0,0,1,24.722918,1:0MAAC.J7C0001,1.0,STONS,1:0MAAC,,J7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,8,true,22,false
MAIN,24.75,0,0,0.5,0,24.722918,1:0MAAC.M7C0001 et al.,0.800000011920929,CONTAINER_20,1:0MAAC,,M7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,22,false
MAIN,24.75,0,0,0.5,0,24.722918,1:0MAAC.M7C0001 et al.,0.800000011920929,CONTAINER_20,1:0MAAC,,M7C,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,20,true,22,false
MAIN,24.75,66.666664,0,0,1,24.722918,1:0HEEC.R3D0001,1.399999976158142,STONS,1:0HEEC,,R3D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0HEEC.R1D0001,12.899999618530273,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0HEEC.R1D0001,12.899999618530273,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,225.33333,0,0,1,24.722918,1:0HEEC.R1D0002,12.899999618530273,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,2520,0,0,10,24.722918,1:0HEEC.R1D0003,103.0,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,5040,0,0,20,24.722918,1:0HEEC.R1D0003,206.0,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,504,0,0,2,24.722918,1:0HEEC.R1D0003,20.600000381469727,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
MAIN,24.75,325.33334,0,0,1,24.722918,1:0HEEC.R1D0004,18.299999237060547,STONS,1:0HEEC,,R1D,7315571-1,1,7315571,LOAD,POE,UNLOAD,POD,HNTS,false,ZBES,15.515278,HNTS,1,true,22,false
