Name,GeolocCode,LocationType,CountryState,Latitude,Longitude
TACOMA,WPVT,UNUSED,UNUSED,47.266666,-122.5
TAKORADI,WQZM,UNUSED,UNUSED,4.883333,-1.75
TALLAHASSEE,WRDQ,UNUSED,UNUSED,30.433332,-84.3
TAMPA INTL,WRLK,UNUSED,UNUSED,27.975555,-82.53333
TAMPA,WRLQ,UNUSED,UNUSED,27.983334,-82.48333
TAUNTON,WSPX,UNUSED,UNUSED,41.9,-71.1
TAYLOR,WSSB,UNUSED,UNUSED,42.218056,-83.266945
CHEIKH LARBI TEBE,WSVC,UNUSED,UNUSED,35.431667,8.122222
TEMA,WTJG,UNUSED,UNUSED,5.633333,0.016666668
TERRE HAUTE,WTVR,UNUSED,UNUSED,39.466667,-87.41389
TEXARKANA,WUKK,UNUSED,UNUSED,33.416668,-94.05
TEXAS CITY,WUND,UNUSED,UNUSED,29.383333,-94.916664
THOMASVILLE,WVQD,UNUSED,UNUSED,30.833334,-83.98333
TIFTON,WWSD,UNUSED,UNUSED,31.45,-83.5
TINKER AFB,WWYK,UNUSED,UNUSED,35.414722,-97.386665
TITUSVILLE,WXPV,UNUSED,UNUSED,28.616667,-80.833336
TOBYHANNA DEPOT,WXVE,UNUSED,UNUSED,41.183334,-75.416664
TOBYHANNA,WXVK,UNUSED,UNUSED,41.216667,-75.46667
TOKYO,WYKZ,UNUSED,UNUSED,35.666668,139.75
TOLEDO,WYPX,UNUSED,UNUSED,41.65,-83.53333
TOLEDO EXPRESS,WYTD,UNUSED,UNUSED,41.586945,-83.80778
TOMAH,WYYD,UNUSED,UNUSED,44,-90.566666
TOOELE ARMY DEPOT,XABS,UNUSED,UNUSED,40.533333,-112.3
TOOELE ARMY DEPOT,XABT,UNUSED,UNUSED,40.533333,-112.3
TOOELE,XABX,UNUSED,UNUSED,40.516666,-112.316666
TOPEKA,XAHR,UNUSED,UNUSED,39.048332,-95.67778
TOPSHAM,XATX,UNUSED,UNUSED,43.95,-69.98333
TOPSHAM,XAUD,UNUSED,UNUSED,43.95,-69.98333
TORREJON,XBGX,UNUSED,UNUSED,40.496666,-3.4458334
TORRINGTON,XBPC,UNUSED,UNUSED,42.083332,-104.183334
TOWSON,XCFY,UNUSED,UNUSED,39.416668,-76.6
TRACY,XCQM,UNUSED,UNUSED,37.75,-121.433334
TRACY MUNI,XCQN,UNUSED,UNUSED,37.68889,-121.441666
TRACY DLA DISTRIB,XCYE,UNUSED,UNUSED,37.716667,-121.39611
TRAVIS AFB,XDAT,UNUSED,UNUSED,38.264446,-121.924164
TRAVIS,XDMT,UNUSED,UNUSED,38.266666,-121.933334
SAVANNAH HILTON H,XDQU,UNUSED,UNUSED,32.1275,-81.202225
TREASURE IS   NST,XDSV,UNUSED,UNUSED,37.783333,-122.316666
TRENTON,XEBA,UNUSED,UNUSED,40.216667,-74.75
TRIESTE,XEXW,UNUSED,UNUSED,45.65,13.766666
TRIPLER GENERAL,XFHH,UNUSED,UNUSED,21.366667,-157.88333
TROY,XFUA,UNUSED,UNUSED,31.783333,-85.96667
TROY,XGBX,UNUSED,UNUSED,39.019722,-80.763336
DANE CO RGNL,XGFG,UNUSED,UNUSED,43.14,-89.3375
TUCSON,XHDU,UNUSED,UNUSED,32.25,-110.95
TUCSON,XHDV,UNUSED,UNUSED,32.166668,-110.88333
TUCSON INTL,XHEA,UNUSED,UNUSED,32.11611,-110.94111
TULLAHOMA,XHWN,UNUSED,UNUSED,35.366665,-86.2
TULSA,XHZA,UNUSED,UNUSED,36.183334,-95.88333
TULSA INTL,XHZG,UNUSED,UNUSED,36.198334,-95.888054
TUNIS,XJCM,UNUSED,UNUSED,36.916668,10.25
TUNIS,XJCS,UNUSED,UNUSED,36.85,10.233334
CARTHAGE,XJJD,UNUSED,UNUSED,36.851112,10.226944
TWENTYNINE PALMS,XKZA,UNUSED,UNUSED,34.116665,-116.03333
TWENTY NINE PALMS,XKZB,UNUSED,UNUSED,34.216667,-116.03333
TWIN CITIES,XLEW,UNUSED,UNUSED,45,-93.25
TWENTYNINE PALMS,XLFR,UNUSED,UNUSED,34.116665,-116.03333
TYLER,XLSN,UNUSED,UNUSED,32.35,-95.3
TYNDALL AFB,XLWU,UNUSED,UNUSED,30.069445,-85.575554
UNION CITY,XNSM,UNUSED,UNUSED,36.416668,-89.066666
UNKN LOCATION US,XPRF,UNUSED,UNUSED,40,-100
UPPER HEYFORD,XQDT,UNUSED,UNUSED,51.93667,-1.2491666
URBANA,XQKZ,UNUSED,UNUSED,40.116665,-88.2
USAF ACADEMY,XQPZ,UNUSED,UNUSED,39,-104.88333
OLD VALDEZ,XRSP,UNUSED,UNUSED,61.136112,-146.24973
VALENCIA,XRVJ,UNUSED,UNUSED,39.45,-0.31666666
VALLEJO SHYD,XSHL,UNUSED,UNUSED,38.1,-122.316666
VALLEJO,XSHO,UNUSED,UNUSED,38.11139,-122.28389
VAN NUYS,XTBT,UNUSED,UNUSED,34.20972,-118.49
VANCE AFB,XTLF,UNUSED,UNUSED,36.33917,-97.91639
VANCOUVER,XUDN,UNUSED,UNUSED,45.616665,-122.666664
VANCOUVER,XUDT,UNUSED,UNUSED,45.633335,-122.683334
VANCOUVER BRKS,XUEX,UNUSED,UNUSED,45.633335,-122.666664
VANDENBERG AFB,XUMU,UNUSED,UNUSED,34.73722,-120.58444
VENICE,XVMN,UNUSED,UNUSED,45.433334,12.333333
VERACRUZ,XVRV,UNUSED,UNUSED,19.2,-96.13333
VICKSBURG,XXDC,UNUSED,UNUSED,32.35,-90.85
VIENNA,XYBW,UNUSED,UNUSED,41.233334,-80.666664
VILLA SAN GIOVANN,XYNK,UNUSED,UNUSED,38.216667,15.633333
VINT HILL FARM,XZPR,UNUSED,UNUSED,38.733334,-77.666664
VOLK FLD,YAQF,UNUSED,UNUSED,43.939167,-90.25305
W BEND,YBKR,UNUSED,UNUSED,43.466667,-88.2
W PALM BEACH,YDBR,UNUSED,UNUSED,26.7,-80.083336
W TRENTON,YEAF,UNUSED,UNUSED,40.266666,-74.8
WACO RGNL,YEQW,UNUSED,UNUSED,31.612223,-97.23028
WAHIAWA,YFKW,UNUSED,UNUSED,21.5,-158.05
WAIKIKI,YFWT,UNUSED,UNUSED,21.283333,-157.85
LADD AAF,YFXQ,UNUSED,UNUSED,64.8375,-147.61444
WORCHESTER 01,YHAJ,UNUSED,UNUSED,42.2,-72.53333
WALBRIDGE,YJQA,UNUSED,UNUSED,41.116665,-83.1
WALTER REED AMC,YJQF,UNUSED,UNUSED,38.966667,-77.03333
WARNER ROBINS,YKLF,UNUSED,UNUSED,32.633335,-83.6
WARREN,YKRS,UNUSED,UNUSED,41.733334,-71.28333
WARRENSVILLE HGTS,YKVG,UNUSED,UNUSED,41.433334,-81.49139
WARWICK,YLDM,UNUSED,UNUSED,41.7,-71.38333
WASHINGTON,YLHU,UNUSED,UNUSED,38.883335,-77.03333
WASHINGTON,YLJF,UNUSED,UNUSED,38.916668,-77.066666
WASHINGTON 01,YLLM,UNUSED,UNUSED,38.916668,-77
WASHINGTON 02,YLLN,UNUSED,UNUSED,38.816666,-76.86667
WASHINGTON DC,YLMY,UNUSED,UNUSED,38.816666,-76.86667
WASHINGTON TEMP 8,YLQG,UNUSED,UNUSED,38.883335,-77.03333
WASHINGTON NS,YLQH,UNUSED,UNUSED,38.822224,-76.03611
WASHINGTON,YLZT,UNUSED,UNUSED,41.299168,-91.69278
WASHINGTON,YMAG,UNUSED,UNUSED,39.818054,-97.05055
WASHINGTON,YMBF,UNUSED,UNUSED,35.55,-77.066666
WASHINGTON,YMFW,UNUSED,UNUSED,38.9,-76.95
RONALD REAGAN WAS,YMGC,UNUSED,UNUSED,38.852222,-77.03778
WASILLA,YMMK,UNUSED,UNUSED,61.25,-149.78334
WATERBURY,YMSM,UNUSED,UNUSED,41.558056,-73.05194
WATERLOO,YMXT,UNUSED,UNUSED,42.49278,-92.34278
WATERLOO RGNL,YMXZ,UNUSED,UNUSED,42.556946,-92.400276
WATERTOWN,YNEF,UNUSED,UNUSED,44.9,-97.11667
WATERVILLE,YNJF,UNUSED,UNUSED,44.566666,-69.65
WAUKEGAN,YNWK,UNUSED,UNUSED,42.39722,-87.873055
WAUSAU,YPAZ,UNUSED,UNUSED,44.966667,-89.63333
WAVERLY,YPEA,UNUSED,UNUSED,36.083332,-87.8
WEBBERS FALLS OK,YQPQ,UNUSED,UNUSED,35.559723,-95.173615
WELLESLEY,YRLZ,UNUSED,UNUSED,42.466667,-71.28333
WELLINGTON,YRTK,UNUSED,UNUSED,-41.366665,174.85
W JORDAN,YSYV,UNUSED,UNUSED,40.616665,-111.933334
WESTOVER ARB METR,YTPM,UNUSED,UNUSED,42.19389,-72.53472
YUMA AUX 2,YUAC,UNUSED,UNUSED,32.550835,-114.50528
WETUMPKA,YUPT,UNUSED,UNUSED,32.533333,-86.21667
WHEELER AAF,YVEW,UNUSED,UNUSED,21.481667,-158.03694
WHEELER SACK AAF,YVGQ,UNUSED,UNUSED,44.055557,-75.72
WHIDBEY ISLAND NA,YVPG,UNUSED,UNUSED,48.351944,-122.65583
WHITEFISH BAY,YWBX,UNUSED,UNUSED,43.116665,-87.9
WHITEMAN AFB,YWHG,UNUSED,UNUSED,38.730278,-93.547775
WICHITA MID CONTI,YXKB,UNUSED,UNUSED,37.65,-97.43305
WILL ROGERS WORLD,YZEU,UNUSED,UNUSED,35.393055,-97.60083
CHANDLER MUNI,YZJU,UNUSED,UNUSED,33.269165,-111.81111
WILLIAMSBURG,ZABA,UNUSED,UNUSED,37.25,-76.666664
WILLIAMSBURG,ZABF,UNUSED,UNUSED,37.25,-76.666664
WILLOW GROVE,ZAWA,UNUSED,UNUSED,40.2,-75.15
WILLOW GROVE NAS,ZAWN,UNUSED,UNUSED,40.199722,-75.148056
WILMINGTON,ZBBU,UNUSED,UNUSED,39.745834,-75.54694
WILMINGTON,ZBEN,UNUSED,UNUSED,34.233334,-77.916664
WILMINGTON,ZBES,UNUSED,UNUSED,34.233334,-77.95
WINCHESTER,ZBUL,UNUSED,UNUSED,35.183334,-86.11667
WINCHESTER,ZBVU,UNUSED,UNUSED,39.166668,-78.2
WINSTON SALEM,ZDLG,UNUSED,UNUSED,36.083332,-80.3
WISCONSIN RAPIDS,ZDXA,UNUSED,UNUSED,44.416668,-89.833336
WOODBRIDGE,ZFKN,UNUSED,UNUSED,52.08972,1.4055556
WOODBURN,ZFNU,UNUSED,UNUSED,45.15,-122.86667
WOODS HOLE,ZFTU,UNUSED,UNUSED,41.516666,-70.666664
WORCESTER,ZHAH,UNUSED,UNUSED,42.2,-72.53333
WORCESTER,ZHAP,UNUSED,UNUSED,42.283333,-71.8
WORCESTER,ZHBP,UNUSED,UNUSED,41.633335,-79.666664
WR PATT SYS ONLY,ZHTP,UNUSED,UNUSED,39.825554,-84.05
WRIGHT PATTERSON,ZHTV,UNUSED,UNUSED,39.82611,-84.04833
WRIGHT PATTERSON,ZHUE,UNUSED,UNUSED,39.826668,-84.04833
OSCODA WURTSMITH,ZJXD,UNUSED,UNUSED,44.451668,-83.394165
WYOMING,ZKPY,UNUSED,UNUSED,41.3,-75.833336
YAKIMA AIR TERMIN,ZLJP,UNUSED,UNUSED,46.568054,-120.54417
YAKIMA,ZLJS,UNUSED,UNUSED,46.933334,-120.5
JBLM YAKIMA FIRIN,ZLJW,UNUSED,UNUSED,46.583332,-120.5
YANBU AL SINAIYAH,ZLVW,UNUSED,UNUSED,23.963888,38.202778
YANTIAN PORT FAC,ZMJJ,UNUSED,UNUSED,22.6,114.26667
YOAKUM,ZNHL,UNUSED,UNUSED,29.3,-97.15
YOKOHAMA COMMERCI,ZNMC,UNUSED,UNUSED,35.45,139.65
YOKOTA AB,ZNRE,UNUSED,UNUSED,35.74861,139.34862
YORKTOWN,ZQAE,UNUSED,UNUSED,37.233334,-76.53333
YORKTOWN      NWS,ZQAF,UNUSED,UNUSED,37.233334,-76.53333
YORKTOWN NWS,ZQAH,UNUSED,UNUSED,37.233334,-76.53333
YORKTOWN NWS,ZQAJ,UNUSED,UNUSED,37.233334,-76.53333
YOUNGSTOWN,ZQEA,UNUSED,UNUSED,41.25611,-80.66972
YOUNGSTOWN WARREN,ZQEL,UNUSED,UNUSED,41.261665,-80.680275
YPSILANTI,ZQLL,UNUSED,UNUSED,42.233334,-83.61667
YUMA MCAS,ZRBF,UNUSED,UNUSED,32.656387,-114.605
YUMA INTL,ZRCE,UNUSED,UNUSED,32.656387,-114.605
ZANESVILLE MUNI,ZRUZ,UNUSED,UNUSED,39.944443,-81.89222
ZANESVILLE,ZRVL,UNUSED,UNUSED,39.916668,-82.03333
ZARZIS,ZSAK,UNUSED,UNUSED,33.497223,11.121667
ZHAPU,ZSJC,UNUSED,UNUSED,30.583334,121.1
