StartName,StartGeo,EndName,EndGeo,Time
WARREN,YKRS,GULFPORT,JTVH,2.7
WARREN,YKRS,HOUSTON,LCMT,3.4
WARREN,YKRS,INDIAN ISLAND,LKPE,5.5
WARREN,YKRS,JACKSONVILLE,LSGM,2.1
WARREN,YKRS,GENERAL EDWARD LA,NNGX,0.1
WARREN,YKRS,LONG BEACH,NPTU,5.6
WARREN,YKRS,LOS ANGELES,NSAN,5.7
WARREN,YKRS,MAYPORT NAVAL ST,PPSH,2.1
WARREN,YKRS,MIAMI,QCFF,2.6
WARREN,YKRS,MOREHEAD CITY,QTUP,1.2
WARREN,YKRS,NEW ORLEANS,RQNK,2.9
WARREN,YKRS,NEW YORK,RRHU,0.3
WARREN,YKRS,NEW YORK PORT EMB,RRRK,0.3
WARREN,YKRS,NEWPORT,RUAM,0.0
WARREN,YKRS,NEWPORT T2,RUAQ,0.0
WARREN,YKRS,NEWPORT NEWS,RULV,0.9
WARREN,YKRS,NORFOLK,SBEA,0.9
WARREN,YKRS,NORFOLK T2,SBEQ,0.9
WARREN,YKRS,OAKLAND SEALAND T,SERU,5.9
WARREN,YKRS,PORT EVERGLADES,TNVX,2.6
WARREN,YKRS,PORT HUENEME NCBC,TNZY,5.7
WARREN,YKRS,PORTLAND,TQKG,5.5
WARREN,YKRS,SAN DIEGO,UTAC,5.6
WARREN,YKRS,SAN PEDRO,UULX,5.7
WARREN,YKRS,SAVANNAH,UZXJ,1.9
WARREN,YKRS,SEATTLE,VFVN,5.4
WARREN,YKRS,SOUTHPORT MILITAR,WMPT,1.4
WARREN,YKRS,TACOMA,WPVT,5.5
WARREN,YKRS,VANCOUVER,XUDT,5.5
WARREN,YKRS,WILMINGTON,ZBES,1.4
WARRENSVILLE HGTS,YKVG,BALTIMORE OUTPORT,AVBU,0.7
WARRENSVILLE HGTS,YKVG,BEAUMONT T2,BBNQ,2.3
WARRENSVILLE HGTS,YKVG,BEAUMONT,BBNV,2.3
WARRENSVILLE HGTS,YKVG,CHARLESTON,DKSD,1.3
WARRENSVILLE HGTS,YKVG,CLEVELAND HOPKINS,DYCS,0.0
WARRENSVILLE HGTS,YKVG,CONCORD,EGNN,4.7
WARRENSVILLE HGTS,YKVG,CORPUS CHRISTI NA,ENCN,2.8
WARRENSVILLE HGTS,YKVG,EARLE NWS,FQZF,0.8
WARRENSVILLE HGTS,YKVG,FREEPORT,HAGC,2.5
WARRENSVILLE HGTS,YKVG,GULFPORT,JTVH,1.9
WARRENSVILLE HGTS,YKVG,HOUSTON,LCMT,2.4
WARRENSVILLE HGTS,YKVG,INDIAN ISLAND,LKPE,4.5
WARRENSVILLE HGTS,YKVG,JACKSONVILLE,LSGM,1.7
WARRENSVILLE HGTS,YKVG,LONG BEACH,NPTU,4.5
WARRENSVILLE HGTS,YKVG,LOS ANGELES,NSAN,4.5
WARRENSVILLE HGTS,YKVG,MAYPORT NAVAL ST,PPSH,1.7
WARRENSVILLE HGTS,YKVG,MIAMI,QCFF,2.4
WARRENSVILLE HGTS,YKVG,MOREHEAD CITY,QTUP,1.2
WARRENSVILLE HGTS,YKVG,NEW ORLEANS,RQNK,2.0
WARRENSVILLE HGTS,YKVG,NEW YORK,RRHU,0.9
WARRENSVILLE HGTS,YKVG,NEW YORK PORT EMB,RRRK,0.9
WARRENSVILLE HGTS,YKVG,NEWPORT,RUAM,1.1
WARRENSVILLE HGTS,YKVG,NEWPORT T2,RUAQ,1.1
WARRENSVILLE HGTS,YKVG,NEWPORT NEWS,RULV,0.9
WARRENSVILLE HGTS,YKVG,NORFOLK,SBEA,0.9
WARRENSVILLE HGTS,YKVG,NORFOLK T2,SBEQ,0.9
WARRENSVILLE HGTS,YKVG,OAKLAND SEALAND T,SERU,4.7
WARRENSVILLE HGTS,YKVG,PORT EVERGLADES,TNVX,2.3
WARRENSVILLE HGTS,YKVG,PORT HUENEME NCBC,TNZY,4.6
WARRENSVILLE HGTS,YKVG,PORTLAND,TQKG,4.5
WARRENSVILLE HGTS,YKVG,SAN DIEGO,UTAC,4.4
WARRENSVILLE HGTS,YKVG,SAN PEDRO,UULX,4.5
WARRENSVILLE HGTS,YKVG,SAVANNAH,UZXJ,1.4
WARRENSVILLE HGTS,YKVG,SEATTLE,VFVN,4.4
WARRENSVILLE HGTS,YKVG,SOUTHPORT MILITAR,WMPT,1.2
WARRENSVILLE HGTS,YKVG,TACOMA,WPVT,4.5
WARRENSVILLE HGTS,YKVG,VANCOUVER,XUDT,4.5
WARRENSVILLE HGTS,YKVG,WILMINGTON,ZBES,1.2
WARWICK,YLDM,BALTIMORE OUTPORT,AVBU,0.7
WARWICK,YLDM,BEAUMONT T2,BBNQ,3.3
WARWICK,YLDM,BEAUMONT,BBNV,3.3
WARWICK,YLDM,CHARLESTON,DKSD,1.7
WARWICK,YLDM,CONCORD,EGNN,5.8
WARWICK,YLDM,CORPUS CHRISTI NA,ENCN,3.8
WARWICK,YLDM,EARLE NWS,FQZF,0.4
WARWICK,YLDM,FREEPORT,HAGC,3.5
WARWICK,YLDM,GULFPORT,JTVH,2.7
WARWICK,YLDM,HOUSTON,LCMT,3.4
WARWICK,YLDM,INDIAN ISLAND,LKPE,5.5
WARWICK,YLDM,JACKSONVILLE,LSGM,2.1
WARWICK,YLDM,GENERAL EDWARD LA,NNGX,0.1
WARWICK,YLDM,LONG BEACH,NPTU,5.6
WARWICK,YLDM,LOS ANGELES,NSAN,5.6
WARWICK,YLDM,MAYPORT NAVAL ST,PPSH,2.1
WARWICK,YLDM,MIAMI,QCFF,2.6
WARWICK,YLDM,MOREHEAD CITY,QTUP,1.2
WARWICK,YLDM,NEW ORLEANS,RQNK,2.9
WARWICK,YLDM,NEW YORK,RRHU,0.3
WARWICK,YLDM,NEW YORK PORT EMB,RRRK,0.3
WARWICK,YLDM,NEWPORT,RUAM,0.0
WARWICK,YLDM,NEWPORT T2,RUAQ,0.0
WARWICK,YLDM,NEWPORT NEWS,RULV,0.9
WARWICK,YLDM,NORFOLK,SBEA,0.9
WARWICK,YLDM,NORFOLK T2,SBEQ,0.9
WARWICK,YLDM,OAKLAND SEALAND T,SERU,5.8
WARWICK,YLDM,PORT EVERGLADES,TNVX,2.6
WARWICK,YLDM,PORT HUENEME NCBC,TNZY,5.7
WARWICK,YLDM,PORTLAND,TQKG,5.5
WARWICK,YLDM,SAN DIEGO,UTAC,5.6
WARWICK,YLDM,SAN PEDRO,UULX,5.6
WARWICK,YLDM,SAVANNAH,UZXJ,1.9
WARWICK,YLDM,SEATTLE,VFVN,5.4
WARWICK,YLDM,SOUTHPORT MILITAR,WMPT,1.4
WARWICK,YLDM,TACOMA,WPVT,5.5
WARWICK,YLDM,VANCOUVER,XUDT,5.5
WARWICK,YLDM,WILMINGTON,ZBES,1.4
WASHINGTON,YLHU,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON,YLHU,BEAUMONT T2,BBNQ,2.5
WASHINGTON,YLHU,BEAUMONT,BBNV,2.5
WASHINGTON,YLHU,BOLLING AFB HELI,BXUR,0.0
WASHINGTON,YLHU,CHARLESTON,DKSD,1.0
WASHINGTON,YLHU,CONCORD,EGNN,5.2
WASHINGTON,YLHU,CORPUS CHRISTI NA,ENCN,3.0
WASHINGTON,YLHU,EARLE NWS,FQZF,0.3
WASHINGTON,YLHU,FREEPORT,HAGC,2.7
WASHINGTON,YLHU,GULFPORT,JTVH,2.0
WASHINGTON,YLHU,HOUSTON,LCMT,2.7
WASHINGTON,YLHU,INDIAN ISLAND,LKPE,5.1
WASHINGTON,YLHU,JACKSONVILLE,LSGM,1.4
WASHINGTON,YLHU,LONG BEACH,NPTU,5.0
WASHINGTON,YLHU,LOS ANGELES,NSAN,5.0
WASHINGTON,YLHU,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON,YLHU,MIAMI,QCFF,2.0
WASHINGTON,YLHU,MOREHEAD CITY,QTUP,0.6
WASHINGTON,YLHU,NEW ORLEANS,RQNK,2.1
WASHINGTON,YLHU,NEW YORK,RRHU,0.4
WASHINGTON,YLHU,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON,YLHU,NEWPORT,RUAM,0.8
WASHINGTON,YLHU,NEWPORT T2,RUAQ,0.8
WASHINGTON,YLHU,NEWPORT NEWS,RULV,0.3
WASHINGTON,YLHU,NORFOLK,SBEA,0.3
WASHINGTON,YLHU,NORFOLK T2,SBEQ,0.3
WASHINGTON,YLHU,OAKLAND SEALAND T,SERU,5.3
WASHINGTON,YLHU,PORT EVERGLADES,TNVX,2.0
WASHINGTON,YLHU,PORT HUENEME NCBC,TNZY,5.1
WASHINGTON,YLHU,PORTLAND,TQKG,5.1
WASHINGTON,YLHU,SAN DIEGO,UTAC,4.9
WASHINGTON,YLHU,SAN PEDRO,UULX,5.0
WASHINGTON,YLHU,SAVANNAH,UZXJ,1.1
WASHINGTON,YLHU,SEATTLE,VFVN,5.1
WASHINGTON,YLHU,SOUTHPORT MILITAR,WMPT,0.7
WASHINGTON,YLHU,TACOMA,WPVT,5.1
WASHINGTON,YLHU,VANCOUVER,XUDT,5.1
WASHINGTON,YLHU,WILMINGTON,ZBES,0.7
WASHINGTON,YLJF,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON,YLJF,BEAUMONT T2,BBNQ,2.5
WASHINGTON,YLJF,BEAUMONT,BBNV,2.5
WASHINGTON,YLJF,BOLLING AFB HELI,BXUR,0.0
WASHINGTON,YLJF,CHARLESTON,DKSD,1.0
WASHINGTON,YLJF,CONCORD,EGNN,5.2
WASHINGTON,YLJF,CORPUS CHRISTI NA,ENCN,3.0
WASHINGTON,YLJF,EARLE NWS,FQZF,0.3
WASHINGTON,YLJF,FREEPORT,HAGC,2.7
WASHINGTON,YLJF,GULFPORT,JTVH,2.0
WASHINGTON,YLJF,HOUSTON,LCMT,2.7
WASHINGTON,YLJF,INDIAN ISLAND,LKPE,5.1
WASHINGTON,YLJF,JACKSONVILLE,LSGM,1.4
WASHINGTON,YLJF,LONG BEACH,NPTU,5.0
WASHINGTON,YLJF,LOS ANGELES,NSAN,5.0
WASHINGTON,YLJF,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON,YLJF,MIAMI,QCFF,2.0
WASHINGTON,YLJF,MOREHEAD CITY,QTUP,0.6
WASHINGTON,YLJF,NEW ORLEANS,RQNK,2.1
WASHINGTON,YLJF,NEW YORK,RRHU,0.4
WASHINGTON,YLJF,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON,YLJF,NEWPORT,RUAM,0.8
WASHINGTON,YLJF,NEWPORT T2,RUAQ,0.8
WASHINGTON,YLJF,NEWPORT NEWS,RULV,0.3
WASHINGTON,YLJF,NORFOLK,SBEA,0.3
WASHINGTON,YLJF,NORFOLK T2,SBEQ,0.3
WASHINGTON,YLJF,OAKLAND SEALAND T,SERU,5.3
WASHINGTON,YLJF,PORT EVERGLADES,TNVX,2.0
WASHINGTON,YLJF,PORT HUENEME NCBC,TNZY,5.1
WASHINGTON,YLJF,PORTLAND,TQKG,5.1
WASHINGTON,YLJF,SAN DIEGO,UTAC,4.9
WASHINGTON,YLJF,SAN PEDRO,UULX,5.0
WASHINGTON,YLJF,SAVANNAH,UZXJ,1.1
WASHINGTON,YLJF,SEATTLE,VFVN,5.1
WASHINGTON,YLJF,SOUTHPORT MILITAR,WMPT,0.7
WASHINGTON,YLJF,TACOMA,WPVT,5.1
WASHINGTON,YLJF,VANCOUVER,XUDT,5.1
WASHINGTON,YLJF,WILMINGTON,ZBES,0.7
WASHINGTON 01,YLLM,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON 01,YLLM,BEAUMONT T2,BBNQ,2.5
WASHINGTON 01,YLLM,BEAUMONT,BBNV,2.5
WASHINGTON 01,YLLM,BOLLING AFB HELI,BXUR,0.0
WASHINGTON 01,YLLM,CHARLESTON,DKSD,1.0
WASHINGTON 01,YLLM,CONCORD,EGNN,5.3
WASHINGTON 01,YLLM,CORPUS CHRISTI NA,ENCN,3.0
WASHINGTON 01,YLLM,EARLE NWS,FQZF,0.3
WASHINGTON 01,YLLM,FREEPORT,HAGC,2.7
WASHINGTON 01,YLLM,GULFPORT,JTVH,2.0
WASHINGTON 01,YLLM,HOUSTON,LCMT,2.7
WASHINGTON 01,YLLM,INDIAN ISLAND,LKPE,5.1
WASHINGTON 01,YLLM,JACKSONVILLE,LSGM,1.4
WASHINGTON 01,YLLM,LONG BEACH,NPTU,5.0
WASHINGTON 01,YLLM,LOS ANGELES,NSAN,5.0
WASHINGTON 01,YLLM,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON 01,YLLM,MIAMI,QCFF,2.0
WASHINGTON 01,YLLM,MOREHEAD CITY,QTUP,0.6
WASHINGTON 01,YLLM,NEW ORLEANS,RQNK,2.1
WASHINGTON 01,YLLM,NEW YORK,RRHU,0.4
WASHINGTON 01,YLLM,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON 01,YLLM,NEWPORT,RUAM,0.8
WASHINGTON 01,YLLM,NEWPORT T2,RUAQ,0.8
WASHINGTON 01,YLLM,NEWPORT NEWS,RULV,0.3
WASHINGTON 01,YLLM,NORFOLK,SBEA,0.3
WASHINGTON 01,YLLM,NORFOLK T2,SBEQ,0.3
WASHINGTON 01,YLLM,OAKLAND SEALAND T,SERU,5.3
WASHINGTON 01,YLLM,PORT EVERGLADES,TNVX,2.0
WASHINGTON 01,YLLM,PORT HUENEME NCBC,TNZY,5.1
WASHINGTON 01,YLLM,PORTLAND,TQKG,5.1
WASHINGTON 01,YLLM,SAN DIEGO,UTAC,5.0
WASHINGTON 01,YLLM,SAN PEDRO,UULX,5.0
WASHINGTON 01,YLLM,SAVANNAH,UZXJ,1.1
WASHINGTON 01,YLLM,SEATTLE,VFVN,5.1
WASHINGTON 01,YLLM,SOUTHPORT MILITAR,WMPT,0.7
WASHINGTON 01,YLLM,TACOMA,WPVT,5.1
WASHINGTON 01,YLLM,VANCOUVER,XUDT,5.1
WASHINGTON 01,YLLM,WILMINGTON,ZBES,0.7
WASHINGTON 02,YLLN,JOINT BASE ANDREW,AJXF,0.0
WASHINGTON 02,YLLN,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON 02,YLLN,BEAUMONT T2,BBNQ,2.5
WASHINGTON 02,YLLN,BEAUMONT,BBNV,2.5
WASHINGTON 02,YLLN,CHARLESTON,DKSD,1.0
WASHINGTON 02,YLLN,CONCORD,EGNN,5.3
WASHINGTON 02,YLLN,CORPUS CHRISTI NA,ENCN,3.1
WASHINGTON 02,YLLN,EARLE NWS,FQZF,0.3
WASHINGTON 02,YLLN,FREEPORT,HAGC,2.7
WASHINGTON 02,YLLN,GULFPORT,JTVH,2.0
WASHINGTON 02,YLLN,HOUSTON,LCMT,2.7
WASHINGTON 02,YLLN,INDIAN ISLAND,LKPE,5.1
WASHINGTON 02,YLLN,JACKSONVILLE,LSGM,1.4
WASHINGTON 02,YLLN,LONG BEACH,NPTU,5.0
WASHINGTON 02,YLLN,LOS ANGELES,NSAN,5.0
WASHINGTON 02,YLLN,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON 02,YLLN,MIAMI,QCFF,2.0
WASHINGTON 02,YLLN,MOREHEAD CITY,QTUP,0.6
WASHINGTON 02,YLLN,NEW ORLEANS,RQNK,2.1
WASHINGTON 02,YLLN,NEW YORK,RRHU,0.4
WASHINGTON 02,YLLN,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON 02,YLLN,NEWPORT,RUAM,0.8
WASHINGTON 02,YLLN,NEWPORT T2,RUAQ,0.8
WASHINGTON 02,YLLN,NEWPORT NEWS,RULV,0.3
WASHINGTON 02,YLLN,NORFOLK,SBEA,0.3
WASHINGTON 02,YLLN,NORFOLK T2,SBEQ,0.3
WASHINGTON 02,YLLN,OAKLAND SEALAND T,SERU,5.3
WASHINGTON 02,YLLN,PORT EVERGLADES,TNVX,1.9
WASHINGTON 02,YLLN,PORT HUENEME NCBC,TNZY,5.1
WASHINGTON 02,YLLN,PORTLAND,TQKG,5.1
WASHINGTON 02,YLLN,SAN DIEGO,UTAC,5.0
WASHINGTON 02,YLLN,SAN PEDRO,UULX,5.0
WASHINGTON 02,YLLN,SAVANNAH,UZXJ,1.1
WASHINGTON 02,YLLN,SEATTLE,VFVN,5.1
WASHINGTON 02,YLLN,SOUTHPORT MILITAR,WMPT,0.7
WASHINGTON 02,YLLN,TACOMA,WPVT,5.1
WASHINGTON 02,YLLN,VANCOUVER,XUDT,5.1
WASHINGTON 02,YLLN,WILMINGTON,ZBES,0.7
WASHINGTON DC,YLMY,JOINT BASE ANDREW,AJXF,0.0
WASHINGTON DC,YLMY,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON DC,YLMY,BEAUMONT T2,BBNQ,2.5
WASHINGTON DC,YLMY,BEAUMONT,BBNV,2.5
WASHINGTON DC,YLMY,CHARLESTON,DKSD,1.0
WASHINGTON DC,YLMY,CONCORD,EGNN,5.3
WASHINGTON DC,YLMY,CORPUS CHRISTI NA,ENCN,3.1
WASHINGTON DC,YLMY,EARLE NWS,FQZF,0.3
WASHINGTON DC,YLMY,FREEPORT,HAGC,2.7
WASHINGTON DC,YLMY,GULFPORT,JTVH,2.0
WASHINGTON DC,YLMY,HOUSTON,LCMT,2.7
WASHINGTON DC,YLMY,INDIAN ISLAND,LKPE,5.1
WASHINGTON DC,YLMY,JACKSONVILLE,LSGM,1.4
WASHINGTON DC,YLMY,LONG BEACH,NPTU,5.0
WASHINGTON DC,YLMY,LOS ANGELES,NSAN,5.0
WASHINGTON DC,YLMY,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON DC,YLMY,MIAMI,QCFF,2.0
WASHINGTON DC,YLMY,MOREHEAD CITY,QTUP,0.6
WASHINGTON DC,YLMY,NEW ORLEANS,RQNK,2.1
WASHINGTON DC,YLMY,NEW YORK,RRHU,0.4
WASHINGTON DC,YLMY,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON DC,YLMY,NEWPORT,RUAM,0.8
WASHINGTON DC,YLMY,NEWPORT T2,RUAQ,0.8
WASHINGTON DC,YLMY,NEWPORT NEWS,RULV,0.3
WASHINGTON DC,YLMY,NORFOLK,SBEA,0.3
WASHINGTON DC,YLMY,NORFOLK T2,SBEQ,0.3
WASHINGTON DC,YLMY,OAKLAND SEALAND T,SERU,5.3
WASHINGTON DC,YLMY,PORT EVERGLADES,TNVX,1.9
WASHINGTON DC,YLMY,PORT HUENEME NCBC,TNZY,5.1
WASHINGTON DC,YLMY,PORTLAND,TQKG,5.1
WASHINGTON DC,YLMY,SAN DIEGO,UTAC,5.0
WASHINGTON DC,YLMY,SAN PEDRO,UULX,5.0
WASHINGTON DC,YLMY,SAVANNAH,UZXJ,1.1
WASHINGTON DC,YLMY,SEATTLE,VFVN,5.1
WASHINGTON DC,YLMY,SOUTHPORT MILITAR,WMPT,0.7
WASHINGTON DC,YLMY,TACOMA,WPVT,5.1
WASHINGTON DC,YLMY,VANCOUVER,XUDT,5.1
WASHINGTON DC,YLMY,WILMINGTON,ZBES,0.7
WASHINGTON TEMP 8,YLQG,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON TEMP 8,YLQG,BEAUMONT T2,BBNQ,2.5
WASHINGTON TEMP 8,YLQG,BEAUMONT,BBNV,2.5
WASHINGTON TEMP 8,YLQG,BOLLING AFB HELI,BXUR,0.0
WASHINGTON TEMP 8,YLQG,CHARLESTON,DKSD,1.0
WASHINGTON TEMP 8,YLQG,CONCORD,EGNN,5.2
WASHINGTON TEMP 8,YLQG,CORPUS CHRISTI NA,ENCN,3.0
WASHINGTON TEMP 8,YLQG,EARLE NWS,FQZF,0.3
WASHINGTON TEMP 8,YLQG,FREEPORT,HAGC,2.7
WASHINGTON TEMP 8,YLQG,GULFPORT,JTVH,2.0
WASHINGTON TEMP 8,YLQG,HOUSTON,LCMT,2.7
WASHINGTON TEMP 8,YLQG,INDIAN ISLAND,LKPE,5.1
WASHINGTON TEMP 8,YLQG,JACKSONVILLE,LSGM,1.4
WASHINGTON TEMP 8,YLQG,LONG BEACH,NPTU,5.0
WASHINGTON TEMP 8,YLQG,LOS ANGELES,NSAN,5.0
WASHINGTON TEMP 8,YLQG,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON TEMP 8,YLQG,MIAMI,QCFF,2.0
WASHINGTON TEMP 8,YLQG,MOREHEAD CITY,QTUP,0.6
WASHINGTON TEMP 8,YLQG,NEW ORLEANS,RQNK,2.1
WASHINGTON TEMP 8,YLQG,NEW YORK,RRHU,0.4
WASHINGTON TEMP 8,YLQG,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON TEMP 8,YLQG,NEWPORT,RUAM,0.8
WASHINGTON TEMP 8,YLQG,NEWPORT T2,RUAQ,0.8
WASHINGTON TEMP 8,YLQG,NEWPORT NEWS,RULV,0.3
WASHINGTON TEMP 8,YLQG,NORFOLK,SBEA,0.3
WASHINGTON TEMP 8,YLQG,NORFOLK T2,SBEQ,0.3
WASHINGTON TEMP 8,YLQG,OAKLAND SEALAND T,SERU,5.3
WASHINGTON TEMP 8,YLQG,PORT EVERGLADES,TNVX,2.0
WASHINGTON TEMP 8,YLQG,PORT HUENEME NCBC,TNZY,5.1
WASHINGTON TEMP 8,YLQG,PORTLAND,TQKG,5.1
WASHINGTON TEMP 8,YLQG,SAN DIEGO,UTAC,4.9
WASHINGTON TEMP 8,YLQG,SAN PEDRO,UULX,5.0
WASHINGTON TEMP 8,YLQG,SAVANNAH,UZXJ,1.1
WASHINGTON TEMP 8,YLQG,SEATTLE,VFVN,5.1
WASHINGTON TEMP 8,YLQG,SOUTHPORT MILITAR,WMPT,0.7
WASHINGTON TEMP 8,YLQG,TACOMA,WPVT,5.1
WASHINGTON TEMP 8,YLQG,VANCOUVER,XUDT,5.1
WASHINGTON TEMP 8,YLQG,WILMINGTON,ZBES,0.7
WASHINGTON NS,YLQH,BALTIMORE OUTPORT,AVBU,0.1
WASHINGTON NS,YLQH,BEAUMONT T2,BBNQ,2.6
WASHINGTON NS,YLQH,BEAUMONT,BBNV,2.6
WASHINGTON NS,YLQH,CHARLESTON,DKSD,1.0
WASHINGTON NS,YLQH,CONCORD,EGNN,5.4
WASHINGTON NS,YLQH,CORPUS CHRISTI NA,ENCN,3.1
WASHINGTON NS,YLQH,DOVER AFB,FJXT,0.1
WASHINGTON NS,YLQH,EARLE NWS,FQZF,0.2
WASHINGTON NS,YLQH,FREEPORT,HAGC,2.8
WASHINGTON NS,YLQH,GULFPORT,JTVH,2.1
WASHINGTON NS,YLQH,HOUSTON,LCMT,2.8
WASHINGTON NS,YLQH,INDIAN ISLAND,LKPE,5.2
WASHINGTON NS,YLQH,JACKSONVILLE,LSGM,1.5
WASHINGTON NS,YLQH,LONG BEACH,NPTU,5.1
WASHINGTON NS,YLQH,LOS ANGELES,NSAN,5.1
WASHINGTON NS,YLQH,MAYPORT NAVAL ST,PPSH,1.4
WASHINGTON NS,YLQH,MIAMI,QCFF,2.0
WASHINGTON NS,YLQH,MOREHEAD CITY,QTUP,0.6
WASHINGTON NS,YLQH,NEW ORLEANS,RQNK,2.2
WASHINGTON NS,YLQH,NEW YORK,RRHU,0.4
WASHINGTON NS,YLQH,NEW YORK PORT EMB,RRRK,0.4
WASHINGTON NS,YLQH,NEWPORT,RUAM,0.7
WASHINGTON NS,YLQH,NEWPORT T2,RUAQ,0.7
WASHINGTON NS,YLQH,NEWPORT NEWS,RULV,0.3
WASHINGTON NS,YLQH,NORFOLK,SBEA,0.3
WASHINGTON NS,YLQH,NORFOLK T2,SBEQ,0.3
WASHINGTON NS,YLQH,OAKLAND SEALAND T,SERU,5.4
WASHINGTON NS,YLQH,PORT EVERGLADES,TNVX,2.0
WASHINGTON NS,YLQH,PORT HUENEME NCBC,TNZY,5.2
WASHINGTON NS,YLQH,PORTLAND,TQKG,5.2
WASHINGTON NS,YLQH,SAN DIEGO,UTAC,5.1
WASHINGTON NS,YLQH,SAN PEDRO,UULX,5.1
WASHINGTON NS,YLQH,SAVANNAH,UZXJ,1.2
WASHINGTON NS,YLQH,SEATTLE,VFVN,5.2
WASHINGTON NS,YLQH,SOUTHPORT MILITAR,WMPT,0.8
WASHINGTON NS,YLQH,TACOMA,WPVT,5.2
WASHINGTON NS,YLQH,VANCOUVER,XUDT,5.2
WASHINGTON NS,YLQH,WILMINGTON,ZBES,0.7
WASHINGTON,YLZT,BALTIMORE OUTPORT,AVBU,1.8
WASHINGTON,YLZT,BEAUMONT T2,BBNQ,1.7
WASHINGTON,YLZT,BEAUMONT,BBNV,1.7
WASHINGTON,YLZT,CHARLESTON,DKSD,1.9
WASHINGTON,YLZT,CONCORD,EGNN,3.5
WASHINGTON,YLZT,CORPUS CHRISTI NA,ENCN,2.1
WASHINGTON,YLZT,EARLE NWS,FQZF,2.0
WASHINGTON,YLZT,FREEPORT,HAGC,1.9
WASHINGTON,YLZT,GULFPORT,JTVH,1.7
WASHINGTON,YLZT,HOUSTON,LCMT,1.8
WASHINGTON,YLZT,INDIAN ISLAND,LKPE,3.5
WASHINGTON,YLZT,JACKSONVILLE,LSGM,2.0
WASHINGTON,YLZT,LAMBERT ST LOUIS,MSQB,0.4
WASHINGTON,YLZT,LONG BEACH,NPTU,3.3
WASHINGTON,YLZT,LOS ANGELES,NSAN,3.4
WASHINGTON,YLZT,MAYPORT NAVAL ST,PPSH,2.1
WASHINGTON,YLZT,MIAMI,QCFF,2.7
WASHINGTON,YLZT,MOREHEAD CITY,QTUP,2.0
WASHINGTON,YLZT,NEW ORLEANS,RQNK,1.7
WASHINGTON,YLZT,NEW YORK,RRHU,2.0
WASHINGTON,YLZT,NEW YORK PORT EMB,RRRK,2.0
WASHINGTON,YLZT,NEWPORT,RUAM,2.3
WASHINGTON,YLZT,NEWPORT T2,RUAQ,2.3
WASHINGTON,YLZT,NEWPORT NEWS,RULV,1.9
WASHINGTON,YLZT,NORFOLK,SBEA,1.9
WASHINGTON,YLZT,NORFOLK T2,SBEQ,1.9
WASHINGTON,YLZT,OAKLAND SEALAND T,SERU,3.6
WASHINGTON,YLZT,PORT EVERGLADES,TNVX,2.7
WASHINGTON,YLZT,PORT HUENEME NCBC,TNZY,3.4
WASHINGTON,YLZT,PORTLAND,TQKG,3.4
WASHINGTON,YLZT,SAN DIEGO,UTAC,3.3
WASHINGTON,YLZT,SAN PEDRO,UULX,3.4
WASHINGTON,YLZT,SAVANNAH,UZXJ,1.9
WASHINGTON,YLZT,SEATTLE,VFVN,3.4
WASHINGTON,YLZT,SOUTHPORT MILITAR,WMPT,2.0
WASHINGTON,YLZT,TACOMA,WPVT,3.4
WASHINGTON,YLZT,VANCOUVER,XUDT,3.4
WASHINGTON,YLZT,WILMINGTON,ZBES,1.9
WASHINGTON,YMAG,BALTIMORE OUTPORT,AVBU,2.4
WASHINGTON,YMAG,BEAUMONT T2,BBNQ,1.5
WASHINGTON,YMAG,BEAUMONT,BBNV,1.5
WASHINGTON,YMAG,CHARLESTON,DKSD,2.3
WASHINGTON,YMAG,CONCORD,EGNN,2.9
WASHINGTON,YMAG,CORPUS CHRISTI NA,ENCN,1.8
WASHINGTON,YMAG,EARLE NWS,FQZF,2.6
WASHINGTON,YMAG,FORBES FLD,GUQE,0.2
WASHINGTON,YMAG,FREEPORT,HAGC,1.6
WASHINGTON,YMAG,GULFPORT,JTVH,1.7
WASHINGTON,YMAG,HOUSTON,LCMT,1.5
WASHINGTON,YMAG,INDIAN ISLAND,LKPE,3.0
WASHINGTON,YMAG,JACKSONVILLE,LSGM,2.4
WASHINGTON,YMAG,LONG BEACH,NPTU,2.7
WASHINGTON,YMAG,LOS ANGELES,NSAN,2.7
WASHINGTON,YMAG,MAYPORT NAVAL ST,PPSH,2.4
