Rail Use
Time<Day>,Asset Pool<String>,Capacity<Float>,InUse<Float>,Available<Float>,Utilization<Percent>
58.0,ten,315.0,0.0,315.0,0.0
59.0,ten,315.0,0.0,315.0,0.0
60.0,ten,315.0,0.0,315.0,0.0
61.0,ten,315.0,0.0,315.0,0.0
62.0,ten,315.0,0.0,315.0,0.0
63.0,ten,315.0,0.0,315.0,0.0
64.0,ten,315.0,0.0,315.0,0.0
65.0,ten,315.0,0.0,315.0,0.0
66.0,ten,315.0,0.0,315.0,0.0
67.0,ten,315.0,0.0,315.0,0.0
68.0,ten,315.0,0.0,315.0,0.0
69.0,ten,315.0,0.0,315.0,0.0
70.0,ten,315.0,0.0,315.0,0.0
71.0,ten,315.0,0.0,315.0,0.0
72.0,ten,315.0,0.0,315.0,0.0
73.0,ten,315.0,0.0,315.0,0.0
74.0,ten,315.0,0.0,315.0,0.0
75.0,ten,315.0,0.0,315.0,0.0
76.0,ten,315.0,0.0,315.0,0.0
77.0,ten,315.0,0.0,315.0,0.0
78.0,ten,315.0,0.0,315.0,0.0
79.0,ten,315.0,0.0,315.0,0.0
80.0,ten,315.0,0.0,315.0,0.0
81.0,ten,315.0,0.0,315.0,0.0
82.0,ten,315.0,0.0,315.0,0.0
83.0,ten,315.0,0.0,315.0,0.0
84.0,ten,315.0,0.0,315.0,0.0
85.0,ten,315.0,0.0,315.0,0.0
86.0,ten,315.0,0.0,315.0,0.0
87.0,ten,315.0,0.0,315.0,0.0
88.0,ten,315.0,0.0,315.0,0.0
89.0,ten,315.0,0.0,315.0,0.0
90.0,ten,315.0,0.0,315.0,0.0
91.0,ten,315.0,0.0,315.0,0.0
92.0,ten,315.0,0.0,315.0,0.0
93.0,ten,315.0,0.0,315.0,0.0
94.0,ten,315.0,0.0,315.0,0.0
95.0,ten,315.0,0.0,315.0,0.0
96.0,ten,315.0,0.0,315.0,0.0
97.0,ten,315.0,0.0,315.0,0.0
98.0,ten,315.0,0.0,315.0,0.0
99.0,ten,315.0,0.0,315.0,0.0
100.0,ten,315.0,0.0,315.0,0.0
101.0,ten,315.0,0.0,315.0,0.0
102.0,ten,315.0,0.0,315.0,0.0
103.0,ten,315.0,0.0,315.0,0.0
104.0,ten,315.0,0.0,315.0,0.0
105.0,ten,315.0,0.0,315.0,0.0
106.0,ten,315.0,0.0,315.0,0.0
107.0,ten,315.0,0.0,315.0,0.0
108.0,ten,315.0,0.0,315.0,0.0
109.0,ten,315.0,0.0,315.0,0.0
110.0,ten,315.0,0.0,315.0,0.0
111.0,ten,315.0,0.0,315.0,0.0
112.0,ten,315.0,0.0,315.0,0.0
113.0,ten,315.0,0.0,315.0,0.0
114.0,ten,315.0,0.0,315.0,0.0
115.0,ten,315.0,0.0,315.0,0.0
116.0,ten,315.0,0.0,315.0,0.0
117.0,ten,315.0,0.0,315.0,0.0
118.0,ten,315.0,0.0,315.0,0.0
119.0,ten,315.0,0.0,315.0,0.0
120.0,ten,315.0,0.0,315.0,0.0
121.0,ten,315.0,0.0,315.0,0.0
122.0,ten,315.0,0.0,315.0,0.0
123.0,ten,315.0,0.0,315.0,0.0
124.0,ten,315.0,0.0,315.0,0.0
125.0,ten,315.0,0.0,315.0,0.0
126.0,ten,315.0,0.0,315.0,0.0
127.0,ten,315.0,0.0,315.0,0.0
128.0,ten,315.0,0.0,315.0,0.0
129.0,ten,315.0,0.0,315.0,0.0
130.0,ten,315.0,0.0,315.0,0.0
131.0,ten,315.0,0.0,315.0,0.0
132.0,ten,315.0,0.0,315.0,0.0
133.0,ten,315.0,0.0,315.0,0.0
134.0,ten,315.0,0.0,315.0,0.0
135.0,ten,315.0,0.0,315.0,0.0
136.0,ten,315.0,0.0,315.0,0.0
137.0,ten,315.0,0.0,315.0,0.0
138.0,ten,315.0,0.0,315.0,0.0
139.0,ten,315.0,0.0,315.0,0.0
140.0,ten,315.0,0.0,315.0,0.0
141.0,ten,315.0,0.0,315.0,0.0
142.0,ten,315.0,0.0,315.0,0.0
143.0,ten,315.0,0.0,315.0,0.0
144.0,ten,315.0,0.0,315.0,0.0
145.0,ten,315.0,0.0,315.0,0.0
146.0,ten,315.0,0.0,315.0,0.0
147.0,ten,315.0,0.0,315.0,0.0
148.0,ten,315.0,0.0,315.0,0.0
149.0,ten,315.0,0.0,315.0,0.0
150.0,ten,315.0,0.0,315.0,0.0
151.0,ten,315.0,0.0,315.0,0.0
152.0,ten,315.0,0.0,315.0,0.0
153.0,ten,315.0,0.0,315.0,0.0
154.0,ten,315.0,0.0,315.0,0.0
155.0,ten,315.0,0.0,315.0,0.0
156.0,ten,315.0,0.0,315.0,0.0
157.0,ten,315.0,0.0,315.0,0.0
158.0,ten,315.0,0.0,315.0,0.0
159.0,ten,315.0,0.0,315.0,0.0
160.0,ten,315.0,0.0,315.0,0.0
161.0,ten,315.0,0.0,315.0,0.0
162.0,ten,315.0,0.0,315.0,0.0
163.0,ten,315.0,0.0,315.0,0.0
164.0,ten,315.0,0.0,315.0,0.0
165.0,ten,315.0,0.0,315.0,0.0
166.0,ten,315.0,0.0,315.0,0.0
167.0,ten,315.0,0.0,315.0,0.0
168.0,ten,315.0,0.0,315.0,0.0
169.0,ten,315.0,0.0,315.0,0.0
170.0,ten,315.0,0.0,315.0,0.0
171.0,ten,315.0,0.0,315.0,0.0
172.0,ten,315.0,0.0,315.0,0.0
173.0,ten,315.0,0.0,315.0,0.0
174.0,ten,315.0,0.0,315.0,0.0
175.0,ten,315.0,0.0,315.0,0.0
176.0,ten,315.0,0.0,315.0,0.0
177.0,ten,315.0,0.0,315.0,0.0
178.0,ten,315.0,0.0,315.0,0.0
179.0,ten,315.0,0.0,315.0,0.0
180.0,ten,315.0,0.0,315.0,0.0
0.0,eleven,450.0,225.0,225.0,0.5
1.0,eleven,450.0,225.0,225.0,0.5
2.0,eleven,450.0,225.0,225.0,0.5
3.0,eleven,450.0,123.0,327.0,0.27333334
4.0,eleven,450.0,40.0,410.0,0.08888889
5.0,eleven,450.0,35.0,415.0,0.07777778
6.0,eleven,450.0,35.0,415.0,0.07777778
7.0,eleven,450.0,35.0,415.0,0.07777778
8.0,eleven,450.0,35.0,415.0,0.07777778
9.0,eleven,450.0,450.0,0.0,1.0
10.0,eleven,450.0,450.0,0.0,1.0
11.0,eleven,450.0,450.0,0.0,1.0
12.0,eleven,450.0,450.0,0.0,1.0
13.0,eleven,450.0,450.0,0.0,1.0
14.0,eleven,450.0,450.0,0.0,1.0
15.0,eleven,450.0,332.0,118.0,0.73777777
16.0,eleven,450.0,350.0,100.0,0.7777778
17.0,eleven,450.0,371.0,79.0,0.8244445
18.0,eleven,450.0,343.0,107.0,0.76222223
19.0,eleven,450.0,389.0,61.0,0.86444443
20.0,eleven,450.0,354.0,96.0,0.7866667
21.0,eleven,450.0,357.0,93.0,0.79333335
22.0,eleven,450.0,391.0,59.0,0.8688889
23.0,eleven,450.0,422.0,28.0,0.93777776
24.0,eleven,450.0,413.0,37.0,0.9177778
25.0,eleven,450.0,404.0,46.0,0.8977778
26.0,eleven,450.0,366.0,84.0,0.81333333
27.0,eleven,450.0,361.0,89.0,0.80222225
28.0,eleven,450.0,359.0,91.0,0.7977778
29.0,eleven,450.0,294.0,156.0,0.6533333
30.0,eleven,450.0,209.0,241.0,0.46444446
31.0,eleven,450.0,126.0,324.0,0.28
32.0,eleven,450.0,77.0,373.0,0.1711111
33.0,eleven,450.0,59.0,391.0,0.13111112
34.0,eleven,450.0,45.0,405.0,0.1
35.0,eleven,450.0,37.0,413.0,0.08222222
36.0,eleven,450.0,23.0,427.0,0.05111111
37.0,eleven,450.0,22.0,428.0,0.04888889
38.0,eleven,450.0,6.0,444.0,0.013333334
39.0,eleven,450.0,6.0,444.0,0.013333334
40.0,eleven,450.0,6.0,444.0,0.013333334
41.0,eleven,450.0,6.0,444.0,0.013333334
42.0,eleven,450.0,6.0,444.0,0.013333334
43.0,eleven,450.0,5.0,445.0,0.011111111
44.0,eleven,450.0,0.0,450.0,0.0
45.0,eleven,450.0,0.0,450.0,0.0
46.0,eleven,450.0,0.0,450.0,0.0
47.0,eleven,450.0,0.0,450.0,0.0
48.0,eleven,450.0,0.0,450.0,0.0
49.0,eleven,450.0,0.0,450.0,0.0
50.0,eleven,450.0,0.0,450.0,0.0
51.0,eleven,450.0,0.0,450.0,0.0
52.0,eleven,450.0,0.0,450.0,0.0
53.0,eleven,450.0,0.0,450.0,0.0
54.0,eleven,450.0,0.0,450.0,0.0
55.0,eleven,450.0,0.0,450.0,0.0
56.0,eleven,450.0,0.0,450.0,0.0
57.0,eleven,450.0,0.0,450.0,0.0
58.0,eleven,450.0,0.0,450.0,0.0
59.0,eleven,450.0,0.0,450.0,0.0
60.0,eleven,450.0,0.0,450.0,0.0
61.0,eleven,450.0,0.0,450.0,0.0
62.0,eleven,450.0,0.0,450.0,0.0
63.0,eleven,450.0,0.0,450.0,0.0
64.0,eleven,450.0,0.0,450.0,0.0
65.0,eleven,450.0,0.0,450.0,0.0
66.0,eleven,450.0,0.0,450.0,0.0
67.0,eleven,450.0,0.0,450.0,0.0
68.0,eleven,450.0,0.0,450.0,0.0
69.0,eleven,450.0,0.0,450.0,0.0
70.0,eleven,450.0,0.0,450.0,0.0
71.0,eleven,450.0,0.0,450.0,0.0
72.0,eleven,450.0,0.0,450.0,0.0
73.0,eleven,450.0,0.0,450.0,0.0
74.0,eleven,450.0,0.0,450.0,0.0
75.0,eleven,450.0,0.0,450.0,0.0
76.0,eleven,450.0,0.0,450.0,0.0
77.0,eleven,450.0,0.0,450.0,0.0
78.0,eleven,450.0,0.0,450.0,0.0
79.0,eleven,450.0,0.0,450.0,0.0
80.0,eleven,450.0,0.0,450.0,0.0
81.0,eleven,450.0,0.0,450.0,0.0
82.0,eleven,450.0,0.0,450.0,0.0
83.0,eleven,450.0,0.0,450.0,0.0
84.0,eleven,450.0,0.0,450.0,0.0
85.0,eleven,450.0,0.0,450.0,0.0
86.0,eleven,450.0,0.0,450.0,0.0
87.0,eleven,450.0,0.0,450.0,0.0
88.0,eleven,450.0,0.0,450.0,0.0
89.0,eleven,450.0,0.0,450.0,0.0
90.0,eleven,450.0,0.0,450.0,0.0
91.0,eleven,450.0,0.0,450.0,0.0
92.0,eleven,450.0,0.0,450.0,0.0
93.0,eleven,450.0,0.0,450.0,0.0
94.0,eleven,450.0,0.0,450.0,0.0
95.0,eleven,450.0,0.0,450.0,0.0
96.0,eleven,450.0,0.0,450.0,0.0
97.0,eleven,450.0,0.0,450.0,0.0
98.0,eleven,450.0,0.0,450.0,0.0
99.0,eleven,450.0,0.0,450.0,0.0
100.0,eleven,450.0,0.0,450.0,0.0
101.0,eleven,450.0,0.0,450.0,0.0
102.0,eleven,450.0,0.0,450.0,0.0
103.0,eleven,450.0,0.0,450.0,0.0
104.0,eleven,450.0,0.0,450.0,0.0
105.0,eleven,450.0,0.0,450.0,0.0
106.0,eleven,450.0,0.0,450.0,0.0
107.0,eleven,450.0,0.0,450.0,0.0
108.0,eleven,450.0,0.0,450.0,0.0
109.0,eleven,450.0,0.0,450.0,0.0
110.0,eleven,450.0,0.0,450.0,0.0
111.0,eleven,450.0,0.0,450.0,0.0
112.0,eleven,450.0,0.0,450.0,0.0
113.0,eleven,450.0,0.0,450.0,0.0
114.0,eleven,450.0,0.0,450.0,0.0
115.0,eleven,450.0,0.0,450.0,0.0
116.0,eleven,450.0,0.0,450.0,0.0
117.0,eleven,450.0,0.0,450.0,0.0
118.0,eleven,450.0,0.0,450.0,0.0
119.0,eleven,450.0,0.0,450.0,0.0
120.0,eleven,450.0,0.0,450.0,0.0
121.0,eleven,450.0,0.0,450.0,0.0
122.0,eleven,450.0,0.0,450.0,0.0
123.0,eleven,450.0,0.0,450.0,0.0
124.0,eleven,450.0,0.0,450.0,0.0
125.0,eleven,450.0,0.0,450.0,0.0
126.0,eleven,450.0,0.0,450.0,0.0
127.0,eleven,450.0,0.0,450.0,0.0
128.0,eleven,450.0,0.0,450.0,0.0
129.0,eleven,450.0,0.0,450.0,0.0
130.0,eleven,450.0,0.0,450.0,0.0
131.0,eleven,450.0,0.0,450.0,0.0
132.0,eleven,450.0,0.0,450.0,0.0
133.0,eleven,450.0,0.0,450.0,0.0
134.0,eleven,450.0,0.0,450.0,0.0
135.0,eleven,450.0,0.0,450.0,0.0
136.0,eleven,450.0,0.0,450.0,0.0
137.0,eleven,450.0,0.0,450.0,0.0
138.0,eleven,450.0,0.0,450.0,0.0
139.0,eleven,450.0,0.0,450.0,0.0
140.0,eleven,450.0,0.0,450.0,0.0
141.0,eleven,450.0,0.0,450.0,0.0
142.0,eleven,450.0,0.0,450.0,0.0
143.0,eleven,450.0,0.0,450.0,0.0
144.0,eleven,450.0,0.0,450.0,0.0
145.0,eleven,450.0,0.0,450.0,0.0
146.0,eleven,450.0,0.0,450.0,0.0
147.0,eleven,450.0,0.0,450.0,0.0
148.0,eleven,450.0,0.0,450.0,0.0
149.0,eleven,450.0,0.0,450.0,0.0
150.0,eleven,450.0,0.0,450.0,0.0
151.0,eleven,450.0,0.0,450.0,0.0
152.0,eleven,450.0,0.0,450.0,0.0
153.0,eleven,450.0,0.0,450.0,0.0
154.0,eleven,450.0,0.0,450.0,0.0
155.0,eleven,450.0,0.0,450.0,0.0
156.0,eleven,450.0,0.0,450.0,0.0
157.0,eleven,450.0,0.0,450.0,0.0
158.0,eleven,450.0,0.0,450.0,0.0
159.0,eleven,450.0,0.0,450.0,0.0
160.0,eleven,450.0,0.0,450.0,0.0
161.0,eleven,450.0,0.0,450.0,0.0
162.0,eleven,450.0,0.0,450.0,0.0
163.0,eleven,450.0,0.0,450.0,0.0
164.0,eleven,450.0,0.0,450.0,0.0
165.0,eleven,450.0,0.0,450.0,0.0
166.0,eleven,450.0,0.0,450.0,0.0
167.0,eleven,450.0,0.0,450.0,0.0
168.0,eleven,450.0,0.0,450.0,0.0
169.0,eleven,450.0,0.0,450.0,0.0
170.0,eleven,450.0,0.0,450.0,0.0
171.0,eleven,450.0,0.0,450.0,0.0
172.0,eleven,450.0,0.0,450.0,0.0
173.0,eleven,450.0,0.0,450.0,0.0
174.0,eleven,450.0,0.0,450.0,0.0
175.0,eleven,450.0,0.0,450.0,0.0
176.0,eleven,450.0,0.0,450.0,0.0
177.0,eleven,450.0,0.0,450.0,0.0
178.0,eleven,450.0,0.0,450.0,0.0
179.0,eleven,450.0,0.0,450.0,0.0
180.0,eleven,450.0,0.0,450.0,0.0
