Crane Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,NAME<String>,Time<Day>,MIN Usage<Integer>,AVG Usage<Float>,MAX Usage<Integer>,MIN Capacity<Integer>,AVG Capacity<Float>,MAX Capacity<Integer>,MIN Utilization<Integer>,AVG Utilization<Float>,MAX Utilization<Float>
BBNQ,48,BEAUMONT T2,36,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,37,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,38,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,39,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,40,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,41,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,42,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,43,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,44,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,45,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,46,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,47,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,48,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,49,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,50,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,51,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,52,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,53,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,54,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,55,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,56,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,57,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,58,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,59,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,60,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,61,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,62,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,63,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,64,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,65,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,66,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,67,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,68,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,69,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,70,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,71,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,72,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,73,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,74,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,75,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,76,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,77,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,78,0,0.0,0,3,3.0,3,0.0,0.0,0.0
