Airport,Fleet,AcType,Day,Enabled,Description,EventPhase,Data
ZJXD,STRATEGIC,B-747P,0,true,,,0
ZJXD,STRATEGIC,C-17,0,true,,,0
ZJXD,STRATEGIC,C-5A,0,true,,,0
ZJXD,STRATEGIC,CH47,0,true,,,0
ZJXD,STRATEGIC,KC-10,0,true,,,0
ZLJP,STRATEGIC,B-747P,0,true,,,9999
ZLJP,STRATEGIC,C-17,0,true,,,9999
ZLJP,STRATEGIC,C-5A,0,true,,,9999
ZLJP,STRATEGIC,CH47,0,true,,,0
ZLJP,STRATEGIC,KC-10,0,true,,,9999
ZNRE,STRATEGIC,B-747P,0,true,,,0
ZNRE,STRATEGIC,C-17,0,true,,,0
ZNRE,STRATEGIC,C-5A,0,true,,,0
ZNRE,STRATEGIC,CH47,0,true,,,0
ZNRE,STRATEGIC,KC-10,0,true,,,0
ZQEL,STRATEGIC,B-747P,0,true,,,9999
ZQEL,STRATEGIC,C-17,0,true,,,9999
ZQEL,STRATEGIC,C-5A,0,true,,,9999
ZQEL,STRATEGIC,CH47,0,true,,,0
ZQEL,STRATEGIC,KC-10,0,true,,,9999
ZRCE,STRATEGIC,B-747P,0,true,,,0
ZRCE,STRATEGIC,C-17,0,true,,,0
ZRCE,STRATEGIC,C-5A,0,true,,,0
ZRCE,STRATEGIC,CH47,0,true,,,0
ZRCE,STRATEGIC,KC-10,0,true,,,0
ZRUZ,STRATEGIC,B-747P,0,true,,,9999
ZRUZ,STRATEGIC,C-17,0,true,,,9999
ZRUZ,STRATEGIC,C-5A,0,true,,,9999
ZRUZ,STRATEGIC,CH47,0,true,,,0
ZRUZ,STRATEGIC,KC-10,0,true,,,9999
ZRVL,STRATEGIC,B-747P,0,true,,,9999
ZRVL,STRATEGIC,C-17,0,true,,,9999
ZRVL,STRATEGIC,C-5A,0,true,,,9999
ZRVL,STRATEGIC,CH47,0,true,,,0
ZRVL,STRATEGIC,KC-10,0,true,,,9999
