ScenarioName,Rln,CargoId,Location,FromLocation,ToLocation,Ccc,Mode,ClosureTimePeriod,Rdd,CloseDay,Cargo,Pax,Pol,AirStons,Bulk,Over,Out,AirPax,SeaStons,Area,Vol,Cntr,SeaPax,SeaPol
metadata-scenario,1:03AEC,1:03AEC.R1D0002,WSVC,HNTS,WSVC,R1D,ROAD,Early,40,38,46.79999923706055,0,0.0,0.0,0.0,0.0,0.0,0,46.79999923706055,46.79999923706055,0.0,0.0,0,0.0
metadata-scenario,1:0YC P,1:0YC P.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,37,51,0.0,87,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.R2D0005,WSVC,VKNP,WSVC,R2D,ROAD,Early,36,35,143.09999656677246,0,0.0,0.0,0.0,0.0,0.0,0,143.09999656677246,143.09999656677246,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFP,1:0ZHFP.PAX,JEAH,JEAH,JEAH,PAX,NONE,3 - 5 Days Late,34,39,0.0,210,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AEC,1:03AEC.R2D0009,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,40,56,3.700000047683716,0,0.0,0.0,0.0,0.0,0.0,0,3.700000047683716,3.700000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0YADC,1:0YADC.R2D0011,WSVC,HNTS,WSVC,R2D,ROAD,1 - 2 Days Late,26,27,1.600000023841858,0,0.0,0.0,0.0,0.0,0.0,0,1.600000023841858,1.600000023841858,0.0,0.0,0,0.0
metadata-scenario,1:0YBMC,1:0YBMC.R2D0001,WSVC,VKNP,WSVC,R2D,ROAD,6 - 9 Days Late,37,46,210.0,0,0.0,0.0,0.0,0.0,0.0,0,210.0,210.0,0.0,0.0,0,0.0
metadata-scenario,1:5NMH1,1:5NMH1.J3D0001,FUQN,FUQN,FUQN,J3D,NONE,1 - 2 Days Late,28,29,7.199999809265137,0,0.0,7.199999809265137,7.199999809265137,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBEC,1:0YBEC.R2D0001,WSVC,VKNP,WSVC,R2D,ROAD,On Time,37,37,115.20000457763672,0,0.0,0.0,0.0,0.0,0.0,0,115.20000457763672,115.20000457763672,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.R2D0002,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,49,4.300000190734863,0,0.0,0.0,0.0,0.0,0.0,0,4.300000190734863,4.300000190734863,0.0,0.0,0,0.0
metadata-scenario,1:03AFC,1:03AFC.A1D0003,WSVC,VKNP,WSVC,A1D,ROAD,1 - 2 Days Late,40,42,28.0,0,0.0,0.0,0.0,0.0,0.0,0,28.0,28.0,0.0,0.0,0,0.0
metadata-scenario,1:00FR,1:00FR.PAX,WSVC,FUQN,WSVC,PAX,ROAD,1 - 2 Days Late,27,28,0.0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBAC,1:0YBAC.J7C0002,WSVC,HNTS,WSVC,J7C,ROAD,10+ Days Late,37,75,0.6000003814697266,0,0.0,0.0,0.0,0.0,0.0,0,0.6000003814697266,0.6000003814697266,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2D0020,HPBF,VKNP,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,162.5,0,0.0,0.0,0.0,0.0,0.0,0,162.5,162.5,0.0,0.0,0,0.0
metadata-scenario,1:04DDC,1:04DDC.R2D0008,HNTM,HNTS,HNTM,R2D,ROAD,3 - 5 Days Late,24,27,2.0999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,2.0999999046325684,2.0999999046325684,0.0,0.0,0,0.0
metadata-scenario,1:WP00025,1:WP00025.PAX,WSVC,FUQN,WSVC,PAX,ROAD,3 - 5 Days Late,38,42,0.0,28,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0022,HPBF,HNTS,HPBF,R2D,ROAD,10+ Days Late,32,42,10.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,10.600000381469727,10.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R1D0001,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,36,45.59999942779541,0,0.0,0.0,0.0,0.0,0.0,0,45.59999942779541,45.59999942779541,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.R2D0004,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,81.99999809265137,0,0.0,0.0,0.0,0.0,0.0,0,81.99999809265137,81.99999809265137,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.M7C0001 et al.,NWXN,VKNP,NWXN,M7C,ROAD,Early,34,31,37.13333384195964,0,0.0,0.0,0.0,0.0,0.0,0,37.13333384195964,0.0,0.0,37.13333384195964,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.R2D0001,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,26,1.5,0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.5,0.0,0.0,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.R2D0007,WSVC,VKNP,WSVC,R2D,ROAD,Early,36,35,48.0,0,0.0,0.0,0.0,0.0,0.0,0,48.0,48.0,0.0,0.0,0,0.0
metadata-scenario,1:0TAEC,1:0TAEC.R2B0001,WSVC,HNTS,WSVC,R2B,ROAD,6 - 9 Days Late,32,41,180.0,0,0.0,0.0,0.0,0.0,0.0,0,180.0,180.0,0.0,0.0,0,0.0
metadata-scenario,1:0DBDC,1:0DBDC.J2D0010,HPBF,HNTS,HPBF,J2D,ROAD,On Time,30,30,2.700000047683716,0,0.0,0.0,0.0,0.0,0.0,0,2.700000047683716,2.700000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0YC C,1:0YC C.R2D0002,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,4.900000095367432,0,0.0,0.0,0.0,0.0,0.0,0,4.900000095367432,4.900000095367432,0.0,0.0,0,0.0
metadata-scenario,1:00JE,1:00JE.A2D0002,WSVC,FUQN,WSVC,A2D,ROAD,1 - 2 Days Late,27,28,3.8000001907348633,0,0.0,3.8000001907348633,0.0,3.8000001907348633,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.R2D0014,WSVC,VKNP,WSVC,R2D,ROAD,Early,36,35,3.700000047683716,0,0.0,0.0,0.0,0.0,0.0,0,3.700000047683716,3.700000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0ZDB,1:0ZDB.J3B0001 et al.,BQWK,VKNP,BQWK,J3B,ROAD,6 - 9 Days Late,28,34,171.9565215318099,0,0.0,0.0,0.0,0.0,0.0,0,171.9565215318099,0.0,0.0,171.9565215318099,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0004,HPBF,HNTS,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,22.5,0,0.0,0.0,0.0,0.0,0.0,0,22.5,22.5,0.0,0.0,0,0.0
metadata-scenario,1:0YBAC,1:0YBAC.R2D0004,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,37,74,8.0999995470047,0,0.0,0.0,0.0,0.0,0.0,0,8.0999995470047,8.0999995470047,0.0,0.0,0,0.0
metadata-scenario,1:0LBGC,1:0LBGC.A2D0001,WSVC,HNTS,WSVC,A2D,ROAD,On Time,43,43,12.899999618530273,0,0.0,0.0,0.0,0.0,0.0,0,12.899999618530273,12.899999618530273,0.0,0.0,0,0.0
metadata-scenario,1:0TABP,1:0TABP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,6 - 9 Days Late,26,33,0.0,114,0.0,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:AR00048,1:AR00048.GAD,HNTM,HNTS,HNTM,GAD,ROAD,3 - 5 Days Late,40,44,0.0,0,89.09527587890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,89.09527587890625
metadata-scenario,1:00FJ,1:00FJ.PAX,WSVC,FUQN,WSVC,PAX,ROAD,3 - 5 Days Late,17,21,0.0,244,0.0,0.0,0.0,0.0,0.0,244,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0HVCC,1:0HVCC.R3D0001,HNTM,HNTS,HNTM,R3D,ROAD,1 - 2 Days Late,24,25,1.399999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.399999976158142,1.399999976158142,0.0,0.0,0,0.0
metadata-scenario,1:0KFA,1:0KFA.R3D0001,VKNG,HNTS,VKNG,R3D,ROAD,Early,32,31,0.699999988079071,0,0.0,0.0,0.0,0.0,0.0,0,0.699999988079071,0.699999988079071,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.A2D0003,NWXN,VKNP,NWXN,A2D,ROAD,10+ Days Late,34,44,13.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,13.600000381469727,13.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R1D0008,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,37,12.899999618530273,0,0.0,0.0,0.0,0.0,0.0,0,12.899999618530273,12.899999618530273,0.0,0.0,0,0.0
metadata-scenario,1:5CCAB,1:5CCAB.J3D0002,FUQN,FUQN,FUQN,J3D,NONE,Early,8,7,1.5,0,0.0,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.A2D0005,HPBF,VKNP,HPBF,A2D,ROAD,3 - 5 Days Late,32,35,15.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,15.600000381469727,15.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2D0001,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,5.599999904632568,0,0.0,0.0,0.0,0.0,0.0,0,5.599999904632568,5.599999904632568,0.0,0.0,0,0.0
metadata-scenario,1:0DBCC,1:0DBCC.R2D0007,HPBF,HNTS,HPBF,R2D,ROAD,Early,30,29,2.9000000953674316,0,0.0,0.0,0.0,0.0,0.0,0,2.9000000953674316,2.9000000953674316,0.0,0.0,0,0.0
metadata-scenario,1:0LBGC,1:0LBGC.J7C0002,WSVC,HNTS,WSVC,J7C,ROAD,10+ Days Late,43,61,0.39999961853027344,0,0.0,0.0,0.0,0.0,0.0,0,0.39999961853027344,0.39999961853027344,0.0,0.0,0,0.0
metadata-scenario,1:03AGC,1:03AGC.R2D0007,NWXN,HNTS,NWXN,R2D,ROAD,Early,34,30,2.9000000953674316,0,0.0,0.0,0.0,0.0,0.0,0,2.9000000953674316,2.900000095367432,0.0,0.0,0,0.0
metadata-scenario,1:03AGC,1:03AGC.R1D0006,NWXN,HNTS,NWXN,R1D,ROAD,Early,34,30,16.5,0,0.0,0.0,0.0,0.0,0.0,0,16.5,16.5,0.0,0.0,0,0.0
metadata-scenario,1:0HVCP,1:0HVCP.PAX,HNTM,HNTK,HNTM,PAX,ROAD,1 - 2 Days Late,24,26,0.0,97,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0JLBC,1:0JLBC.R2D0001,HNTM,HNTS,HNTM,R2D,ROAD,3 - 5 Days Late,22,26,4.300000190734863,0,0.0,0.0,0.0,0.0,0.0,0,4.300000190734863,4.300000190734863,0.0,0.0,0,0.0
metadata-scenario,1:0YABC,1:0YABC.R1D0001,WSVC,HNTS,WSVC,R1D,ROAD,1 - 2 Days Late,26,27,458.6999855041504,0,0.0,0.0,0.0,0.0,0.0,0,458.6999855041504,458.6999855041504,0.0,0.0,0,0.0
metadata-scenario,1:0QBJ,1:0QBJ.M7C0001,HPBF,HNTK,HPBF,M7C,ROAD,Early,32,29,0.10000000149011612,0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00HE,1:00HE.A2D0002,WSVC,FUQN,WSVC,A2D,ROAD,3 - 5 Days Late,18,22,4.8000030517578125,0,0.0,4.8000030517578125,0.0,4.8000030517578125,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AGC,1:03AGC.A1D0002,NWXN,HNTS,NWXN,A1D,ROAD,Early,34,31,2318.4000396728516,0,0.0,0.0,0.0,0.0,0.0,0,2318.4000396728516,2318.4000396728516,0.0,0.0,0,0.0
metadata-scenario,1:00GG,1:00GG.M7C0001,WSVC,FUQN,WSVC,M7C,ROAD,1 - 2 Days Late,25,26,0.20000000298023224,0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0NACC,1:0NACC.R1D0004,HPBF,HNTS,HPBF,R1D,ROAD,Early,30,29,12.800000190734863,0,0.0,0.0,0.0,0.0,0.0,0,12.800000190734863,12.800000190734863,0.0,0.0,0,0.0
metadata-scenario,1:WP00040,1:WP00040.PAX,BQWK,HNTK,BQWK,PAX,ROAD,6 - 9 Days Late,40,46,0.0,57,0.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0KGBP,1:0KGBP.PAX,HNTM,HNTK,HNTM,PAX,ROAD,Early,22,20,0.0,170,0.0,0.0,0.0,0.0,0.0,170,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00FE,1:00FE.J7C0002,WSVC,FUQN,WSVC,J7C,ROAD,Early,16,15,0.6999998092651367,0,0.0,0.6999998092651367,0.6999998092651367,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00FD,1:00FD.R2D0001,WSVC,HNTS,WSVC,R2D,ROAD,Early,33,32,110.0,0,0.0,0.0,0.0,0.0,0.0,0,110.0,110.0,0.0,0.0,0,0.0
metadata-scenario,1:0HNBP,1:0HNBP.PAX,HNTM,HNTK,HNTM,PAX,ROAD,Early,24,22,0.0,42,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBPP,1:0YBPP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,37,69,0.0,112,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2B0003,HPBF,VKNP,HPBF,R2B,ROAD,3 - 5 Days Late,32,35,12.59999942779541,0,0.0,0.0,0.0,0.0,0.0,0,12.59999942779541,12.59999942779541,0.0,0.0,0,0.0
metadata-scenario,1:00FG,1:00FG.J7C0001,WSVC,FUQN,WSVC,J7C,ROAD,1 - 2 Days Late,17,18,8.0,0,0.0,8.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:04DDC,1:04DDC.R2D0003,HNTM,HNTS,HNTM,R2D,ROAD,3 - 5 Days Late,24,27,145.4999930858612,0,0.0,0.0,0.0,0.0,0.0,0,145.4999930858612,145.4999930858612,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.R2D0005,NWXN,VKNP,NWXN,R2D,ROAD,Early,34,33,262.00000762939453,0,0.0,0.0,0.0,0.0,0.0,0,262.00000762939453,262.00000762939453,0.0,0.0,0,0.0
metadata-scenario,1:00FK,1:00FK.A2D0002,WSVC,FUQN,WSVC,A2D,ROAD,1 - 2 Days Late,17,19,4.5,0,0.0,4.5,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBYC,1:0YBYC.J3B0001 et al.,WSVC,HNTS,WSVC,J3B,ROAD,3 - 5 Days Late,37,42,22.0,0,0.0,0.0,0.0,0.0,0.0,0,22.0,0.0,0.0,22.0,0,0.0
metadata-scenario,1:03AUC,1:03AUC.M7C0001 et al.,NWXN,VKNP,NWXN,M7C,ROAD,10+ Days Late,34,63,12.399999936421713,0,0.0,0.0,0.0,0.0,0.0,0,12.399999936421713,0.0,0.0,12.399999936421713,0,0.0
metadata-scenario,1:0MAAC,1:0MAAC.R3D0001,HNTM,HNTS,HNTM,R3D,ROAD,3 - 5 Days Late,22,25,1.399999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.399999976158142,1.399999976158142,0.0,0.0,0,0.0
metadata-scenario,1:00HC,1:00HC.J7C0002,WSVC,FUQN,WSVC,J7C,ROAD,On Time,18,18,0.6999998092651367,0,0.0,0.6999998092651367,0.6999998092651367,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2B0002,HPBF,VKNP,HPBF,R2B,ROAD,3 - 5 Days Late,32,35,1.899999976158142,0,0.0,0.0,0.0,0.0,0.0,0,1.899999976158142,1.899999976158142,0.0,0.0,0,0.0
metadata-scenario,1:0J1EC,1:0J1EC.R2D0002,HPBF,HNTS,HPBF,R2D,ROAD,10+ Days Late,40,74,4.599998474121094,0,0.0,0.0,0.0,0.0,0.0,0,4.599998474121094,4.599998474121094,0.0,0.0,0,0.0
metadata-scenario,1:0HEDC,1:0HEDC.R2D0004,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,24,40,8.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,8.199999809265137,8.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0KFBC,1:0KFBC.R2D0008,WSVC,HNTS,WSVC,R2D,ROAD,Early,43,41,95.5,0,0.0,0.0,0.0,0.0,0.0,0,95.5,95.5,0.0,0.0,0,0.0
metadata-scenario,1:0HEEC,1:0HEEC.R2D0001,HNTM,HNTS,HNTM,R2D,ROAD,3 - 5 Days Late,22,26,4.300000190734863,0,0.0,0.0,0.0,0.0,0.0,0,4.300000190734863,4.300000190734863,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2B0003,WSVC,HNTS,WSVC,R2B,ROAD,10+ Days Late,26,37,1.5,0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.5,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.R2D0007,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,32.79999923706055,0,0.0,0.0,0.0,0.0,0.0,0,32.79999923706055,32.79999923706055,0.0,0.0,0,0.0
metadata-scenario,1:00HDC,1:00HDC.J7C0001,WSVC,HNTS,WSVC,J7C,ROAD,6 - 9 Days Late,18,26,115.0,0,0.0,0.0,0.0,0.0,0.0,0,115.0,115.0,0.0,0.0,0,0.0
metadata-scenario,1:00HF,1:00HF.A2D0002,WSVC,FUQN,WSVC,A2D,ROAD,3 - 5 Days Late,18,23,6.100006103515625,0,0.0,6.100006103515625,0.0,6.100006103515625,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0TABC,1:0TABC.R2D0005,OPA1,APFD,OPA1,R2D,ROAD,1 - 2 Days Late,26,28,13.999999761581421,0,0.0,0.0,0.0,0.0,0.0,0,13.999999761581421,13.999999761581421,0.0,0.0,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.R2D0006,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,24,40,21.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,21.799999237060547,21.799999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R1D0005,HPBF,HNTS,HPBF,R1D,ROAD,10+ Days Late,32,42,27.399999618530273,0,0.0,0.0,0.0,0.0,0.0,0,27.399999618530273,27.399999618530273,0.0,0.0,0,0.0
metadata-scenario,1:00FB,1:00FB.PAX,WSVC,FUQN,WSVC,PAX,ROAD,On Time,25,25,0.0,25,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2B0005,WSVC,HNTS,WSVC,R2B,ROAD,10+ Days Late,26,37,0.800000011920929,0,0.0,0.0,0.0,0.0,0.0,0,0.800000011920929,0.800000011920929,0.0,0.0,0,0.0
metadata-scenario,1:0DAAC,1:0DAAC.R2B0001,HPBF,HNTS,HPBF,R2B,ROAD,Early,30,29,1.7999999523162842,0,0.0,0.0,0.0,0.0,0.0,0,1.7999999523162842,1.7999999523162842,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0001,HPBF,HNTS,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,25.200000762939453,0,0.0,0.0,0.0,0.0,0.0,0,25.200000762939453,25.200000762939453,0.0,0.0,0,0.0
metadata-scenario,1:0JKBC,1:0JKBC.J2D0001,HNTM,HNTS,HNTM,J2D,ROAD,3 - 5 Days Late,22,26,2.299999952316284,0,0.0,0.0,0.0,0.0,0.0,0,2.299999952316284,2.299999952316284,0.0,0.0,0,0.0
metadata-scenario,1:00FK,1:00FK.A2D0001,WSVC,FUQN,WSVC,A2D,ROAD,1 - 2 Days Late,17,19,9.0,0,0.0,9.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.R2D0009,NWXN,VKNP,NWXN,R2D,ROAD,On Time,34,34,308.79998779296875,0,0.0,0.0,0.0,0.0,0.0,0,308.6999840736389,308.6999840736389,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.R2D0008,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,16.200000762939453,0,0.0,0.0,0.0,0.0,0.0,0,16.200000762939453,16.200000762939453,0.0,0.0,0,0.0
metadata-scenario,1:03AEC,1:03AEC.A1D0005,WSVC,HNTS,WSVC,A1D,ROAD,Early,40,38,320.99998474121094,0,0.0,0.0,0.0,0.0,0.0,0,320.99998474121094,320.99998474121094,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0013,HPBF,HNTS,HPBF,R2D,ROAD,On Time,32,32,12.0,0,0.0,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,0,0.0
metadata-scenario,1:03AUC,1:03AUC.A1D0002,NWXN,VKNP,NWXN,A1D,ROAD,On Time,34,34,3735.2000274658203,0,0.0,0.0,0.0,0.0,0.0,0,3735.2000274658203,3735.2000274658203,0.0,0.0,0,0.0
metadata-scenario,1:00JD,1:00JD.J2C0001,OPA1,APFD,OPA1,J2C,ROAD,1 - 2 Days Late,27,28,3.5999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,3.5999999046325684,3.5999999046325684,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0012,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,3.5999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,3.5999999046325684,3.5999999046325684,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0007,HPBF,HNTS,HPBF,R2D,ROAD,On Time,32,32,13.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,13.199999809265137,13.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R1D0001,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,37,15.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,15.199999809265137,15.199999809265131,0.0,0.0,0,0.0
metadata-scenario,1:0HEDC,1:0HEDC.R2D0003,HNTM,HNTS,HNTM,R2D,ROAD,On Time,24,24,193.99999618530273,0,0.0,0.0,0.0,0.0,0.0,0,193.99999618530273,193.99999618530273,0.0,0.0,0,0.0
metadata-scenario,1:0DAAC,1:0DAAC.R2B0003,HPBF,HNTS,HPBF,R2B,ROAD,Early,30,29,10.200000286102295,0,0.0,0.0,0.0,0.0,0.0,0,10.200000286102295,10.200000286102295,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.R2D0003,NWXN,VKNP,NWXN,R2D,ROAD,6 - 9 Days Late,34,42,5.400000095367432,0,0.0,0.0,0.0,0.0,0.0,0,5.400000095367432,5.400000095367432,0.0,0.0,0,0.0
metadata-scenario,1:0HEEC,1:0HEEC.R2D0006,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,22,32,2.0999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,2.0999999046325684,2.0999999046325684,0.0,0.0,0,0.0
metadata-scenario,1:0QBJ,1:0QBJ.R2D0001,HPBF,HNTK,HPBF,R2D,ROAD,Early,32,26,3.5999999046325684,0,0.0,3.5999999046325684,0.0,3.5999999046325684,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBRC,1:0YBRC.J3B0001 et al.,WSVC,HNTS,WSVC,J3B,ROAD,1 - 2 Days Late,37,39,14.699999809265137,0,0.0,0.0,0.0,0.0,0.0,0,14.699999809265137,0.0,0.0,14.699999809265137,0,0.0
metadata-scenario,1:0KFBC,1:0KFBC.R1D0004,WSVC,HNTS,WSVC,R1D,ROAD,Early,43,40,18.200000762939453,0,0.0,0.0,0.0,0.0,0.0,0,18.200000762939453,18.200000762939453,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0005,HPBF,HNTS,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,25.5,0,0.0,0.0,0.0,0.0,0.0,0,25.5,25.5,0.0,0.0,0,0.0
metadata-scenario,1:04DDC,1:04DDC.R2D0007,HNTM,HNTS,HNTM,R2D,ROAD,3 - 5 Days Late,24,27,3.5999999046325684,0,0.0,0.0,0.0,0.0,0.0,0,3.5999999046325684,3.599999904632569,0.0,0.0,0,0.0
metadata-scenario,1:0YBPC,1:0YBPC.R2D0002,WSVC,VKNP,WSVC,R2D,ROAD,10+ Days Late,12,56,3.6999969482421875,0,0.0,0.0,0.0,0.0,0.0,0,3.6999969482421875,3.6999969482421875,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R1D0003,HPBF,HNTS,HPBF,R1D,ROAD,Early,32,30,16.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,16.600000381469727,16.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:00FG,1:00FG.A2D0001,WSVC,FUQN,WSVC,A2D,ROAD,1 - 2 Days Late,17,18,93.1000018119812,0,0.0,93.1000018119812,0.0,93.1000018119812,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2B0007,HPBF,VKNP,HPBF,R2B,ROAD,3 - 5 Days Late,32,35,10.5,0,0.0,0.0,0.0,0.0,0.0,0,10.5,10.5,0.0,0.0,0,0.0
metadata-scenario,1:04DDC,1:04DDC.J2D0001,HNTM,HNTS,HNTM,J2D,ROAD,6 - 9 Days Late,24,32,2.299999952316284,0,0.0,0.0,0.0,0.0,0.0,0,2.299999952316284,2.299999952316284,0.0,0.0,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.M7C0001,HNTM,HNTS,HNTM,M7C,ROAD,10+ Days Late,24,39,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0,0.0
metadata-scenario,1:00JD,1:00JD.M7C0001,OPA1,APFD,OPA1,M7C,ROAD,1 - 2 Days Late,27,28,0.6000000238418579,0,0.0,0.0,0.0,0.0,0.0,0,0.6000000238418579,0.0,0.0,0.6000000238418579,0,0.0
metadata-scenario,1:0MBDC,1:0MBDC.R1D0001,HNTM,HNTS,HNTM,R1D,ROAD,1 - 2 Days Late,24,25,25.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,25.799999237060547,25.799999237060547,0.0,0.0,0,0.0
